name,AutoDock4.1Score,estat,hb,vdw,dsolv,tors,affinity
4i74,-9.8258,-2.5369,-2.2820,-12.6948,5.8980,1.7898,6.72
2g9q,-4.4696,-0.6642,-2.9669,-5.1156,3.0838,1.1932,6.4
1rd4,-8.2856,0.1376,-0.0029,-11.7751,1.2668,2.0881,7.74
3wtm,-6.5517,0.0098,-0.3258,-10.0432,2.9127,0.8949,7
3ama,-6.2881,0.1664,-1.4571,-11.0058,4.2186,1.7898,6.53
4eb8,-8.4068,-1.4474,-2.8539,-10.9397,5.0444,1.7898,9.82
3ujb,-8.7538,-1.8515,-3.8305,-13.6880,7.3348,3.2813,5.1
1dhj,-7.7968,-2.5248,-2.4681,-11.2002,5.4133,2.9830,6.55
4mpn,-4.0416,0.1822,-0.4782,-8.4489,2.9135,1.7898,6.62
1hnn,-8.1773,-2.0616,-0.9165,-8.2010,2.4052,0.5966,6.24
3g0i,-0.0913,-0.1018,-1.5914,-1.3112,1.1233,1.7898,3.6
2r3t,-16.2624,-3.2529,-3.5736,-17.8158,4.8003,3.5796,5.85
4ly9,-10.3325,-0.2553,-1.0809,-15.5256,4.1428,2.3864,8.15
1b6l,-11.4792,-0.8740,-2.8309,-14.7027,4.5421,2.3864,8.3
3dd8,-6.3072,-0.1519,-1.2498,-7.6207,1.2237,1.4915,7.85
3hb4,-11.3969,-0.0502,-1.1454,-13.0763,1.3835,1.4915,9.05
3oil,-6.6879,-0.1509,-1.0068,-8.7486,1.7268,1.4915,5.68
1hxb,-14.0883,-1.1056,-4.0950,-17.8094,4.7454,4.1762,9.92
3m1k,-3.0085,0.0441,-0.2106,-4.0914,0.9512,0.2983,5.39
3pfp,-9.0715,-2.8710,-5.9962,-9.6591,5.5769,3.8779,6.44
3suv,-8.3053,-2.7366,-2.6728,-8.2040,3.8166,1.4915,4.55
3a6t,-7.8046,-1.6312,-3.3953,-10.2536,5.0891,2.3864,7.28
3wmc,-4.1129,-2.2324,-0.5612,-6.7228,3.0171,2.3864,6.51
4k0o,-3.4002,-0.4529,-2.7921,-7.3825,3.6477,3.5796,3
4dq2,-5.0720,-1.2762,-5.5899,-10.6931,8.3109,4.1762,7.52
1jq8,-4.4076,-0.0272,-1.1298,-13.4063,4.4880,5.6677,6
2fpz,-6.9635,-1.6103,-2.1652,-6.7156,3.2294,0.2983,3.96
1os0,-5.9611,0.7923,-2.2004,-12.9201,4.1909,4.1762,6.03
1v0k,-6.5831,-1.9889,-2.7100,-8.3953,4.4231,2.0881,5.1
3m6r,-9.8097,-0.7672,-3.7871,-11.8251,2.6918,3.8779,7.49
4y59,-8.0576,-0.3006,-1.2014,-10.5957,3.1452,0.8949,5.24
2rfh,-4.4209,-1.0837,-1.9433,-6.0271,2.5453,2.0881,6.82
4g8m,-8.1511,-2.2549,-3.8771,-7.9158,4.1069,1.7898,7.89
2vmd,-3.9500,-0.8087,-2.8517,-4.5505,2.4710,1.7898,3.02
4tqn,-6.6928,-0.8899,-0.9444,-8.0610,1.4127,1.7898,6.11
3ip8,-6.4492,-1.0888,-2.0072,-6.8313,2.2849,1.1932,2.28
2bo4,-3.3435,-1.2621,-2.3876,-4.6129,3.1292,1.7898,4.61
3sut,-10.5021,-1.5687,-4.2328,-11.9033,4.5179,2.6847,7.85
1f57,-4.8666,-2.1889,-2.4728,-3.1417,2.0419,0.8949,5.64
2a14,-10.8327,-2.0369,-4.6323,-15.2299,8.0834,2.9830,5.7
1q8w,1.9582,-1.1544,-0.7720,1.2252,2.0628,0.5966,5.24
1yej,-9.0006,-1.1885,-2.2973,-13.5269,3.8358,4.1762,7.46
4q7s,-3.4869,0.0634,-0.4505,-4.4352,1.0371,0.2983,4.42
1bnn,-6.5771,-0.1568,-1.1742,-7.9698,1.5306,1.1932,10
1c1u,-6.2381,-0.2715,-1.7370,-9.6557,4.2328,1.1932,8.25
4nra,-4.9665,-0.0671,-0.5723,-4.7744,0.4473,0.0000,4.19
2x96,-9.2635,0.9233,-2.9480,-17.5203,5.8070,4.4745,4.03
4nl1,-3.1060,-1.1734,-0.0035,-4.0616,1.2377,0.8949,3.89
1k6p,-11.6367,-1.2920,-2.0384,-17.6593,5.1767,4.1762,7.36
2xye,-11.8927,-0.5337,-3.4698,-17.8119,4.2550,5.6677,8.34
1fzj,-13.6086,-3.3222,-6.7632,-21.5841,8.5153,9.5456,8.1
1ec0,-14.7039,-0.6665,-4.1194,-21.3894,6.4003,5.0711,8.49
1t4v,-8.0734,-1.4674,-1.4613,-11.5698,3.4421,2.9830,7.68
3s43,-8.1895,-0.3994,-0.9610,-14.4623,3.4569,4.1762,8.6
4jym,-4.8349,-0.0001,-0.0001,-5.6209,0.7862,0.0000,5.04
3l7d,-7.9781,-0.2815,-1.9858,-12.6883,5.1878,1.7898,2.18
4cd5,-8.6217,-1.3720,-5.2743,-10.7394,5.4827,3.2813,6.71
2qfo,-2.7441,-0.7729,-0.6027,-4.6036,2.6385,0.5966,4.7
2hnx,-4.9078,-1.2878,-1.2005,-7.3519,0.7562,4.1762,7.08
1dy4,-11.2703,-4.3141,-1.8797,-10.7372,3.5725,2.0881,4.36
3s8l,-9.1824,-1.8852,-5.4065,-10.6066,4.5397,4.1762,5.64
1rbp,-8.5908,-0.0082,-0.0072,-10.1444,-0.2208,1.7898,6.72
3u8j,-7.9635,-1.2169,-1.1269,-8.2471,2.3291,0.2983,8.51
1x1z,-12.0747,-2.5473,-6.8044,-10.5809,6.0680,1.7898,11.06
3pcn,5.5214,-0.6635,8.4812,-6.2643,2.7747,1.1932,3.66
4avh,-6.4157,-1.4854,-3.9878,-8.1496,3.6275,3.5796,7.23
1xge,-6.1202,-0.7336,-3.1095,-5.4553,2.8798,0.2983,4.68
4qll,-5.8363,-1.6268,-3.0421,-17.4040,9.0773,7.1592,3.38
1xws,-9.6897,-1.4041,-0.5777,-11.5334,2.0357,1.7898,8
2p2a,-12.9617,-2.5013,-4.1653,-14.7496,6.0681,2.3864,6.12
1mai,-9.0427,-5.6700,-4.7804,-7.0450,4.2765,4.1762,6.68
2pyn,-11.3428,-0.9922,-1.8173,-15.8361,3.7232,3.5796,7.57
3p8o,-11.0711,-1.5616,-3.1078,-15.9291,5.3512,4.1762,8.72
1qbs,-11.9438,-0.4208,-3.2244,-16.4433,3.9685,4.1762,9.47
3u7m,-1.0810,0.1749,-1.5630,-6.1843,2.9118,3.5796,7.45
3ebo,-6.3186,-0.0334,-0.0187,-9.2214,2.0600,0.8949,4.72
5aut,-7.6446,-0.5547,-0.8686,-9.0389,1.9228,0.8949,5.17
4o07,-12.0309,-0.5847,-0.8644,-13.4548,1.9781,0.8949,7.38
2qg0,-6.7959,-1.1091,-1.4444,-10.4175,4.0870,2.0881,5.72
1d4j,-12.3254,-0.5533,-2.4399,-19.9048,5.5014,5.0711,8.36
1od8,-8.0041,-0.8433,-4.0651,-8.7772,3.8917,1.7898,5.1
3r7o,-10.0853,-0.2110,-1.0655,-14.4829,3.5861,2.0881,8.36
1bzj,-7.4335,-1.1301,-2.0863,-9.7433,4.0347,1.4915,4.66
3hcm,-2.9698,-0.7707,-0.0006,-3.2049,0.4099,0.5966,3.3
1np0,-3.4026,-0.8847,1.0890,-7.9842,3.1841,1.1932,3.57
3nhi,-10.6494,-1.7417,-1.4247,-12.9115,0.6558,4.7728,8.43
5e8f,-7.0302,-2.7416,-4.0342,-12.4549,4.1464,8.0541,8.64
3pcg,-0.8646,-0.6981,2.6482,-6.0130,2.3033,0.8949,2.3
1flr,-11.2901,-1.0111,-1.6028,-12.9324,3.3612,0.8949,10
1hps,-11.4213,-0.3841,-3.7055,-17.2047,4.5036,5.3694,9.22
3d78,-5.7115,-0.0673,-0.7262,-6.5730,0.1635,1.4915,7.64
4ymg,-8.4532,-2.8281,-4.5205,-12.4233,8.3356,2.9830,4.68
2qw1,-0.7829,-0.1115,-1.3879,-3.1264,2.0531,1.7898,3.9
3su1,-11.9418,-0.3432,-2.3556,-15.6433,4.0139,2.3864,6.68
3f8f,-7.1710,-0.7101,-0.0951,-12.1580,2.8093,2.9830,6.63
4b5t,-2.1117,0.7990,-1.5404,-3.5348,1.5679,0.5966,3.33
4b2l,-4.1653,-0.1734,-0.5921,-6.2399,1.3486,1.4915,3.24
4app,-8.2230,-0.8900,-1.1142,-11.6861,3.6775,1.7898,7.19
5afv,-3.9432,-0.0459,-0.0366,-7.3231,2.2693,1.1932,5.59
3v2q,-2.9382,0.7998,-0.0115,-7.3237,-0.5790,4.1762,6.29
4n9c,-3.6756,0.0755,-0.1899,-6.2178,2.3583,0.2983,3.9
2fgv,-13.5971,-1.0361,-3.1814,-18.1093,4.8518,3.8779,6.12
3acx,-7.9969,-0.5869,-0.0104,-10.8418,0.7576,2.6847,5.7
4gfo,-6.7544,0.0148,-0.8787,-8.7301,2.2430,0.5966,6.62
2o0u,-10.9085,0.0042,-0.7809,-12.9967,1.6717,1.1932,5.49
3agl,-11.1115,-4.1433,-6.3542,-20.3157,10.4544,9.2473,7.8
4wt2,-11.4273,-1.0284,-0.8746,-15.1468,2.0428,3.5796,10.42
4ty6,-10.3088,-1.4824,-2.4863,-12.9663,3.9415,2.6847,7.52
4ysl,-5.2803,-1.0355,-3.3787,-8.3856,4.2382,3.2813,5.8
3wtl,-6.6651,0.2249,-0.3812,-10.3828,2.9791,0.8949,7.04
3st5,-9.9775,-0.4759,-1.7734,-15.9367,3.7339,4.4745,11.3
5yas,-2.1880,-0.1054,-1.1688,-4.3939,2.2869,1.1932,3.26
1m2x,-4.4964,-0.3812,-1.0814,-5.6943,1.7657,0.8949,4.15
3eko,-4.3248,-0.3283,-1.0785,-6.8182,2.7071,1.1932,6.7
4x3k,-8.6868,-0.2397,-4.6147,-19.0993,6.3179,8.9490,4.56
3dk1,-10.0737,-0.4489,-1.5718,-15.9460,3.7168,4.1762,9.74
4rd3,-10.7459,-3.1911,-5.0699,-12.6396,7.4700,2.6847,6.47
2jjb,-11.4544,-2.7110,-6.6399,-13.0210,7.3380,3.5796,7.92
2uwp,-8.6394,-0.1315,-0.4355,-12.7762,2.6158,2.0881,6.81
3qfz,-5.9694,-2.9140,-2.5282,-5.9906,3.9720,1.4915,3.24
3l0v,-8.0051,-0.0579,-2.3991,-9.4247,2.9817,0.8949,7.64
4up5,-3.2241,0.0674,-0.1685,-5.2268,1.8056,0.2983,2.6
1q65,-8.7688,-2.5139,-3.6280,-8.8929,4.1779,2.0881,5.46
2bvs,-6.0261,-0.6552,-1.5908,-12.1836,3.6307,4.7728,4.1
1njd,-7.0322,-1.2100,-3.9949,-9.1725,5.2570,2.0881,5.57
1c83,-9.2120,-2.0444,-2.8571,-9.6817,4.4762,0.8949,4.85
4rrf,-4.2637,-0.9467,-2.4939,-10.7368,6.6324,3.2813,3.62
2uyn,-3.7655,-0.6681,-1.7368,-3.9799,2.0228,0.5966,2.7
4del,-6.2969,-1.1036,-4.2305,-7.5848,4.5338,2.0881,7.68
2jgs,-6.7304,-0.6688,-1.9498,-8.7038,2.8022,1.7898,6.62
4k0y,-7.3138,-1.0847,-0.6197,-9.6619,2.8594,1.1932,7.82
4c9x,-9.9143,-1.3285,-1.1311,-12.3113,3.0669,1.7898,7.32
2qta,-9.0568,0.0889,-4.3375,-13.7578,6.5632,2.3864,5.76
3hl8,-4.7486,0.0044,-0.0040,-7.1473,1.5034,0.8949,4.49
3i9g,-8.8147,-2.9910,-2.8432,-11.6273,2.3826,6.2643,8.96
3ip9,-5.8318,-2.6049,-2.5122,-4.8605,2.9526,1.1932,5.62
4q7v,-3.3986,0.0701,-0.3320,-4.4012,0.9662,0.2983,3.59
3nuo,-9.4766,-0.3557,-1.6266,-15.0074,3.3369,4.1762,9.8
2avs,-11.8845,-1.0512,-2.1090,-17.9468,5.0463,4.1762,7.57
1bma,-8.2528,-0.1608,-1.5235,-13.4959,3.3479,3.5796,4.59
4ddy,-2.1308,0.3116,-1.1737,-5.8945,3.7309,0.8949,5.62
1qb6,-6.8177,-0.3649,-2.4800,-11.2926,4.6351,2.6847,6.06
3ffp,-5.6915,-0.1069,-1.0456,-7.5613,2.1274,0.8949,7.14
4acc,-3.5970,0.6547,-0.8080,-9.9250,3.7966,2.6847,7.7
4ha5,-9.1969,-2.3271,-1.6769,-8.1667,2.3772,0.5966,7.24
2x91,-6.6211,-1.4628,-2.7944,-11.1693,4.9275,3.8779,6.74
1hvj,-11.5778,-0.2036,-3.5574,-18.8288,5.0460,5.9660,11.4
3g2l,-7.7528,-0.3773,-2.7550,-11.6853,4.9767,2.0881,3.87
2aog,-12.1928,-1.9325,-6.4454,-19.5580,6.7941,8.9490,6.28
4el0,-8.1668,-0.5571,-3.2295,-11.5194,4.7528,2.3864,4.49
2yix,-8.9801,0.0106,-1.3411,-12.2776,2.8382,1.7898,8.48
1no6,-8.9870,-3.1270,-2.3443,-8.6133,3.9044,1.1932,4.41
4zl4,-14.1367,-2.5446,-6.4149,-17.9326,6.1928,6.5626,7.86
3ebl,-10.1030,-0.9219,-1.8995,-10.2230,2.3447,0.5966,6.3
1m0b,-12.1560,-2.0829,-3.8321,-18.1745,5.6692,6.2643,8.82
3zyu,-7.2192,-0.0600,-0.6720,-9.0249,1.3444,1.1932,7
3ohi,-8.6422,-2.8869,-4.8409,-10.2408,6.3435,2.9830,4.85
1g46,-5.1735,-0.1448,-1.4897,-6.6627,1.6322,1.4915,8.8
1srg,0.5186,-1.1969,6.5047,-9.5936,3.6112,1.1932,5.3
1nw4,-7.0766,-0.8892,-2.9220,-10.1382,5.3814,1.4915,9.07
4ngp,-8.7799,-2.0084,-5.1926,-16.7423,8.3026,6.8609,7.96
1qbo,-9.0510,-0.3710,-2.2327,-12.5547,4.0194,2.0881,7.74
2w5g,-4.9527,-3.2938,-3.0252,-7.1676,5.5509,2.9830,6.07
4jkw,-1.2228,-0.3789,-0.2023,-5.5546,2.2282,2.6847,4.16
1x39,-9.6771,-1.4714,-4.5266,-11.2736,5.2081,2.3864,9.22
3jdw,4.3079,-2.9130,5.4295,-3.6061,3.6077,1.7898,3.6
3hek,-8.0125,-0.9201,-0.9968,-11.4651,3.5796,1.7898,8.27
4fai,-5.1932,-0.1267,-0.9452,-9.0220,2.5143,2.3864,6.99
3qx9,-9.2931,-5.3509,-2.6392,-9.3441,5.0581,2.9830,4.05
4oc1,-10.4526,-1.1351,-4.3121,-16.7458,7.5643,4.1762,6.6
3hzk,-5.4722,-4.1105,-4.0148,-7.4675,4.7512,5.3694,6.7
2ybu,-3.9453,-0.0877,-1.3235,-7.9047,4.1775,1.1932,6.38
1lol,-7.1068,-1.3869,-4.7208,-8.1370,4.7514,2.3864,6.39
2v2c,-4.6101,-1.2471,-2.8045,-5.5263,3.4762,1.4915,3.41
3obu,-7.8452,-2.6346,-3.1480,-15.1123,4.9956,8.0541,4.3
1y3v,-9.3395,-0.2780,-2.2333,-12.7644,4.1464,1.7898,5.64
4o09,-11.0756,-0.1815,-0.8723,-12.2577,1.3410,0.8949,7.7
3cyw,-7.5969,-0.4194,-1.6555,-13.4923,3.7941,4.1762,7.77
2qi0,-10.1815,-0.3519,-0.9344,-16.2664,3.4933,3.8779,7.38
3bxg,-7.9294,-2.0381,-4.6100,-9.6973,5.7313,2.6847,4.96
1c86,-8.9327,-2.4779,-3.6286,-8.5808,4.2631,1.4915,4.7
2gz2,-5.9700,-1.5374,-3.4049,-9.3425,5.9284,2.3864,5.22
4zzd,-5.1038,-0.1811,-0.3160,-10.8441,3.5527,2.6847,6.6
1uho,-5.6144,-0.0346,-0.0905,-10.0381,2.1625,2.3864,9.22
1qft,-8.3644,-4.0390,-2.3232,-5.7993,2.9023,0.8949,8.77
3u7k,-9.8516,-0.8287,-3.4627,-11.8501,3.3069,2.9830,7.07
1a28,-11.3181,-0.1708,-0.3278,-10.6026,-0.5151,0.2983,8.29
3lxk,-8.0430,-0.1664,-0.6145,-11.3710,3.2141,0.8949,9.8
4ghi,-7.5003,-0.0216,-0.1257,-11.6240,3.3761,0.8949,7.09
4k7i,-3.0313,-0.1082,-1.1797,-3.4800,1.1400,0.5966,2.82
4q6d,-5.3137,-0.0980,-0.9970,-7.0723,1.6604,1.1932,7.36
2r43,-13.7688,-3.2421,-2.8494,-15.6328,4.3759,3.5796,6
1cet,-3.6916,-0.1891,-0.3497,-6.6054,1.0662,2.3864,2.89
4hfp,-8.3464,-0.8560,-2.6007,-12.2306,4.6562,2.6847,7.38
3ni5,-3.5356,-0.1405,-1.7444,-7.7140,2.1854,3.8779,7.55
2uy5,4.3902,0.0307,-1.1016,1.1954,3.6691,0.5966,5.49
4i7l,-4.3389,-0.0488,-0.5983,-4.4352,0.4451,0.2983,3.99
3b7u,-8.9730,-1.8139,-3.5718,-10.0504,4.0766,2.3864,7.74
3uz5,-5.8740,-0.2445,-0.5932,-6.5122,1.4759,0.0000,7.22
2fw6,-7.2082,-2.3778,-3.9656,-7.5792,4.9246,1.7898,2.92
1aid,-5.0132,-0.0329,-0.0039,-7.7535,0.6890,2.0881,4.82
1g7f,-10.1266,-3.9572,-4.3919,-11.8195,5.2693,4.7728,5.47
3axz,-6.4728,-0.1393,-2.3148,-11.8432,6.0347,1.7898,3.43
4kxb,-11.0643,-4.4791,-3.3370,-10.7345,4.5032,2.9830,4.12
3jup,-8.5960,-1.8504,-1.9851,-8.1971,2.5417,0.8949,5.58
2reg,-5.8821,-1.8465,-1.0232,-5.7440,1.8367,0.8949,5.64
4ht0,-5.8008,-0.1420,-0.9940,-8.5013,2.6433,1.1932,8
1xpz,-4.2604,-0.1298,-0.9433,-7.1629,1.8875,2.0881,7.08
4b0b,-6.8409,0.0017,-0.1824,-9.3212,1.7662,0.8949,3.33
4uof,-5.4895,-1.9265,-1.9737,-8.5930,4.6172,2.3864,4.84
4o0y,-5.3671,-0.4333,-1.7949,-9.8219,4.5949,2.0881,7.22
3t3u,-10.2474,-1.2486,-1.1242,-12.6452,3.5774,1.1932,8.6
4ufm,-8.6119,-2.6646,-4.2967,-7.0550,3.9129,1.4915,3.72
1hpx,-8.6487,0.1082,-2.0177,-15.5333,4.3195,4.4745,11.26
3hu3,-4.5851,-0.6224,-4.5120,-10.5600,7.8280,3.2813,6.89
4da5,-7.5079,-1.6321,-0.4304,-8.3962,1.7575,1.1932,6.44
1erb,-7.8003,-0.0017,-0.0051,-10.5985,0.1203,2.6847,8.1
4qnb,-10.6980,-0.2795,-1.7743,-13.9645,3.2321,2.0881,6.59
2xbx,-13.1809,-0.2630,-1.1654,-17.5233,3.9809,1.7898,7.82
3ed0,-4.4622,0.0710,-0.0045,-7.1526,1.7291,0.8949,6.35
3fwv,-11.3394,-5.0839,-5.0828,-12.1075,4.3723,6.5626,5.64
3iue,-10.8362,-1.6273,-3.1909,-12.5059,4.6981,1.7898,5.82
4b6s,-9.3368,-0.0915,-4.7243,-12.0403,5.7295,1.7898,6.01
3nee,-4.1762,0.3445,-0.1433,-7.8668,1.4013,2.0881,5.34
1nhz,-12.6473,-0.2181,-1.1318,-12.9494,0.1606,1.4915,6.08
2vt3,-6.3721,-2.6029,-2.4095,-9.8299,5.4872,2.9830,4.15
3t1a,-12.6806,0.1308,-0.6159,-17.6832,3.6979,1.7898,8.37
1ctt,-8.2238,-0.6558,-2.9412,-10.1048,3.9866,1.4915,4.52
2v54,-6.0826,-0.1866,-2.4657,-12.2027,5.7894,2.9830,4.6
4azb,-9.3475,-1.4886,-3.6102,-11.0213,4.3863,2.3864,7.24
1m83,-13.1145,-6.0317,-7.2524,-12.6059,9.7925,2.9830,3.4
3ldq,3.4152,-0.2280,-1.1097,-4.0220,6.3886,2.3864,5.36
4pyx,-7.9057,-0.1926,-2.1361,-10.8651,2.9017,2.3864,6.14
5e13,-3.3195,-0.1101,-2.4845,-7.8150,4.7036,2.3864,4.24
1ajp,-4.1027,-0.7509,-0.6986,-6.1491,2.3027,1.1932,2.23
1ejn,-10.3519,-1.3663,-2.4167,-12.0761,4.3139,1.1932,5.62
3qdd,-6.8431,-0.7324,-0.6312,-9.6828,3.3084,0.8949,8.77
4crf,-12.3644,-0.4617,-2.4153,-16.5905,4.7168,2.3864,9.3
2wej,-4.1530,-0.1105,-0.8055,-4.9706,1.1370,0.5966,6.08
3kv2,-6.6585,-4.7537,-2.6432,-6.3692,5.3178,1.7898,7.32
4ou3,-9.7150,-4.1146,-2.9534,-11.9010,6.2709,2.9830,4.41
3l4x,-1.3069,0.1964,-2.3042,-9.5329,4.9645,5.3694,6.89
2zx6,-11.6964,-3.3960,-3.8958,-11.7625,5.2698,2.0881,10.6
3f18,-5.6276,-0.3761,-2.1846,-8.0070,2.5537,2.3864,7.4
2r75,-12.9590,-4.1887,-6.8871,-14.4714,9.3069,3.2813,6.15
4jpx,-7.4772,-1.5527,-2.1813,-7.0861,2.1498,1.1932,5.15
1q7a,-4.7979,-0.0287,-0.0170,-7.5781,1.0361,1.7898,7.19
2r38,-16.1357,-3.1936,-3.4566,-18.0427,4.9776,3.5796,7.44
3o4k,-8.1996,-0.1098,-3.4341,-23.0835,7.9873,10.4405,7.62
3u3u,-7.3756,-1.5029,-1.0540,-9.7100,0.4168,4.4745,6.88
1e6s,-6.5747,-1.0689,-4.3141,-7.4582,4.1784,2.0881,3.22
3zhx,-5.3979,-0.6491,-3.6304,-7.6577,3.8546,2.6847,6.68
3po6,-4.7044,-0.2451,-1.9304,-5.8606,2.1386,1.1932,7.06
3r4n,-4.6513,-1.0564,-0.6690,-7.9367,2.9227,2.0881,6.89
2x2r,-7.7763,-1.0514,-1.5283,-10.5779,2.1000,3.2813,7.12
3dhv,-5.8349,-0.5939,-2.1941,-11.3254,6.4887,1.7898,2.96
1j37,-5.2697,-0.5199,-1.5465,-6.3036,2.2054,0.8949,8.96
4bao,-11.9286,-0.8624,-4.1337,-14.6914,4.7760,2.9830,8.37
2pv1,-0.3966,-0.8408,2.4582,-14.0006,4.2308,7.7558,7.14
4qsu,-3.5139,-0.0742,-1.1850,-3.1436,0.8889,0.0000,2
1m0n,-9.9477,-1.8483,-3.9862,-13.4109,6.9113,2.3864,2.22
2ra6,-5.4400,-0.0314,-0.8896,-5.5234,0.4079,0.5966,4.52
1n3i,-9.0633,-1.1520,-3.3951,-10.6359,4.6283,1.4915,8.89
1qbr,-15.7339,-0.2717,-4.0266,-21.1010,5.4892,4.1762,10.57
4x6n,-11.7856,-0.2309,-1.8230,-18.1485,6.0303,2.3864,8.82
2ctc,-5.6784,-1.7884,-1.4949,-6.0972,2.5089,1.1932,3.89
1vyf,-5.2872,-1.7368,-1.3794,-7.5595,0.9141,4.4745,8.05
4rww,-8.0999,-0.2962,-3.6457,-13.0041,7.3547,1.4915,5.85
3moh,-4.3073,-4.3181,-0.1523,-3.9866,3.2547,0.8949,2.84
3c89,-7.4566,-4.1116,-4.3290,-11.6127,6.6309,5.9660,6.07
2x4z,-8.6705,-1.4228,-1.7712,-11.0415,3.7753,1.7898,8.57
1mu6,-7.3527,-0.1346,-1.5051,-12.1869,4.0876,2.3864,8.38
1iy7,-8.2872,-2.0380,-3.4247,-8.0011,3.3867,1.7898,6.19
4kx8,2.5863,-4.6205,7.4052,-11.4277,5.8598,5.3694,7.13
1v16,-8.9904,-0.6321,-4.1459,-12.7729,5.8758,2.6847,3.87
2zym,-2.5696,-1.3156,0.8278,-18.0066,8.7656,7.1592,6.14
1lyb,-9.3422,-0.5142,-4.6867,-15.4701,4.1696,7.1592,11.42
4ca5,-10.3896,0.3171,-3.6474,-19.2721,6.8433,5.3694,9.39
4kyk,-7.5633,-0.8389,-1.0720,-7.7632,0.9176,1.1932,4.74
3s9e,-7.8043,-2.8055,-4.3934,-6.7494,4.0558,2.0881,5.13
4r59,-3.6313,-0.1486,-1.1423,-7.0786,2.0535,2.6847,7.96
3b5j,-7.4723,-2.7223,-3.5522,-9.9488,5.1714,3.5796,5.68
2qhz,-8.2910,-0.2090,-0.7063,-14.9081,3.6545,3.8779,7.28
5aoi,-5.5955,-0.3040,-0.0654,-7.6697,1.2504,1.1932,3.03
2qi1,-9.5175,-0.3147,-1.1250,-16.5662,4.0139,4.4745,7.3
1g3e,-4.7459,-0.4023,-2.1750,-7.6399,3.3832,2.0881,5.38
2p7z,-10.6527,-1.7724,-0.7231,-12.1009,1.2590,2.6847,6.58
1z6s,-5.4690,-1.7536,-2.6903,-7.7564,4.9415,1.7898,4.34
3gkz,-7.3824,-1.5518,-0.9369,-6.9958,1.2072,0.8949,8
3hs4,-4.1639,-0.0519,-1.1338,-6.0683,2.1953,0.8949,8
3tu7,-12.5144,-1.3701,-3.7316,-14.0874,4.2884,2.3864,8.09
2zcs,-5.3508,0.1584,-0.7206,-10.3007,2.5291,2.9830,8.22
3oy0,-5.4501,-0.2078,-1.7667,-6.9764,1.4127,2.0881,8
4m0f,-11.2988,-0.1995,-0.6299,-14.9518,2.6926,1.7898,8.77
3mfv,-8.2212,-6.1194,-3.0683,-6.8269,5.4070,2.3864,2.52
4zyf,-9.3802,0.0144,-0.0257,-13.1673,1.1138,2.6847,8.64
4q83,-2.9015,0.0714,-0.0900,-5.0654,1.5860,0.5966,4.19
3el5,-11.4239,-1.2413,-1.5873,-16.1052,3.9303,3.5796,7.72
1v7a,-4.7558,-0.4846,-1.4805,-8.2469,3.0698,2.3864,8.01
2ax9,-7.1532,-0.5989,-0.8924,-10.1658,2.7141,1.7898,9.52
1qbu,-12.2031,-0.4913,-3.1753,-16.2696,4.1536,3.5796,10.24
2j77,-8.4971,-2.7938,-3.8448,-7.3609,4.0110,1.4915,4.89
2xm1,-7.4112,-0.8490,-3.4717,-8.6290,4.0470,1.4915,5.07
3ibi,-3.3235,-0.1668,-1.1770,-5.5852,0.9207,2.6847,8.59
3qin,1.1094,1.7263,-0.6501,-4.6151,2.8586,1.7898,6.87
4b7j,-8.4754,-3.3911,-3.1896,-8.3172,4.3345,2.0881,7.95
4b8y,-6.6742,-0.4327,-2.7039,-11.5896,3.5774,4.4745,8.05
2afw,-4.7662,-0.3878,-1.9396,-5.6852,2.3514,0.8949,4.77
1o33,-6.5613,-0.2645,-2.6867,-8.8191,4.3141,0.8949,5.74
3n9r,-5.2371,-1.2538,-3.5441,-8.2890,4.5686,3.2813,7.15
2c92,-11.7588,-1.7228,-6.0154,-15.7774,6.9840,4.7728,5.68
4cst,-8.4668,-1.5073,-3.9596,-9.3951,4.0088,2.3864,8.89
1drk,-8.5827,-1.8098,-4.8470,-6.9219,3.8028,1.1932,6.82
2jh5,-8.7182,-0.1365,-0.5795,-12.3934,2.6014,1.7898,6.44
2wc3,-8.4387,-1.1541,-3.8164,-10.7914,4.0418,3.2813,6.08
1o86,-7.2886,-1.9479,-2.9469,-11.2267,4.9550,3.8779,9.57
3qyy,-7.4474,-0.4871,-4.0613,-12.6959,8.3054,1.4915,5.08
1mmr,-10.1087,-0.4771,-3.3623,-11.3448,2.6890,2.3864,5.4
3aho,-5.5568,1.0957,-2.8817,-14.0579,5.5144,4.7728,7.05
1zgi,-7.5913,-0.1113,-0.6900,-12.9423,4.0641,2.0881,5.34
3o84,-4.8538,0.3410,-0.0556,-9.6602,3.3278,1.1932,7.24
1i80,-5.6971,-0.2772,-1.7887,-6.3613,2.7301,0.0000,6.41
3nu9,-8.1879,-0.3311,-1.6356,-14.1618,3.7644,4.1762,9.05
1kzk,-11.9680,-0.4964,-1.7637,-17.6977,4.4102,3.5796,10.39
4fl1,-2.1146,-0.3793,-1.4637,-8.6395,5.0866,3.2813,3.28
3rv4,-6.8820,-0.1379,-4.6052,-11.3752,6.8499,2.3864,2.3
4io5,-7.0652,-2.7729,-3.4246,-4.3671,2.9029,0.5966,5.03
5am6,-7.5690,-0.0100,-1.7448,-9.5808,3.1700,0.5966,6.73
1k1y,-8.2242,-3.6793,-4.4806,-14.7690,8.1420,6.5626,3.22
