name,total,SMoG2016_KBP2016,SMoG2016_LJP,SMoG2016_Rotor,SMoG2016_lnMass,affinity
1kc7,-4.061,-62.150,78.598,3,5.124,5.52
3uw5,-7.576,-175.998,102.209,11,6.213,7.85
4kni,-7.021,-144.941,85.876,5,5.916,7.78
3mv0,-6.848,-139.769,70.438,1,5.182,3.85
4nnr,-9.934,-264.433,163.978,7,6.699,7.26
3cj5,-7.536,-156.370,76.931,8,6.172,6.34
1ql9,-10.887,-260.111,87.465,5,6.213,5.35
1elb,-6.877,-169.265,110.360,16,6.160,7.15
3t82,-7.150,-140.426,59.547,7,5.838,7
2vc7,-7.569,-166.724,63.802,10,5.603,3.36
4knj,-6.699,-133.255,79.573,5,5.838,7.95
1xka,-10.270,-244.204,69.367,9,5.967,6.88
4qfn,-6.245,-125.156,63.093,7,5.333,4.12
4cjr,-8.087,-207.358,130.430,11,6.201,3.1
4epy,-8.419,-166.256,43.528,5,5.903,3.47
1d4h,-13.780,-387.840,126.114,16,6.414,10
3moe,-5.271,-76.701,35.147,3,5.124,4.3
1gj8,-6.837,-177.260,153.768,5,5.838,6.96
2ca8,-5.661,-116.508,83.062,11,5.730,4.66
4v24,-14.438,-376.383,80.281,9,6.145,8.37
3nsn,-12.063,-340.787,147.566,17,6.723,7.19
3jrs,-8.412,-178.426,57.123,4,5.584,4.28
4q4s,-7.502,-154.600,72.246,1,5.481,6.95
2wkz,-14.330,-410.286,134.060,18,6.542,8.77
3tt4,-9.616,-219.907,56.895,10,5.925,8.28
1tjp,-8.592,-204.479,90.094,6,5.631,4.42
3f3t,-10.701,-258.303,82.206,6,5.989,4.59
3m35,-9.633,-215.707,69.731,8,6.279,7.22
4ehz,-9.409,-196.809,42.460,1,5.546,8
1m4h,-11.439,-380.901,192.326,37,6.842,9.52
4css,-7.602,-176.303,112.526,6,6.052,8.46
4kxn,-9.306,-223.122,97.105,7,6.057,6.1
3su0,-10.048,-265.991,141.525,11,6.592,6.79
2qpq,-5.293,-94.328,65.161,5,5.258,6.37
3pd9,-6.857,-130.553,54.310,1,5.221,6.22
2xef,-12.293,-414.340,182.900,43,6.827,9.84
2f2h,-11.214,-301.010,136.949,6,6.109,5.7
1li6,-5.801,-87.778,5.722,0,4.395,3.8
1a8i,-7.082,-133.580,58.822,1,5.514,5.52
3re4,-8.321,-172.998,63.131,2,5.674,7.4
1v1m,-9.077,-207.027,76.662,8,6.052,3.94
1lpk,-10.188,-253.205,98.286,8,6.057,7.55
1pyn,-8.640,-222.999,103.572,20,6.404,5.49
3gy7,-5.911,-100.931,36.771,1,4.796,4.52
2jfz,-10.396,-248.367,89.323,5,6.094,5.24
3ljo,-8.070,-183.526,84.166,9,5.959,6.62
2bq7,-9.974,-231.947,72.567,7,6.007,7.05
1msm,-12.621,-346.854,129.075,12,6.355,10.48
3kmy,-6.943,-128.791,48.309,3,5.451,4.49
1kzn,-9.491,-228.836,102.788,11,6.546,8.92
3tfn,-9.293,-302.119,241.305,8,6.043,6.57
3a1c,-9.393,-223.560,96.164,8,6.225,4
3bzf,-12.287,-418.593,208.195,39,6.893,4.52
4kyh,-6.747,-125.858,71.197,5,6.038,5.92
1aaq,-9.505,-279.303,152.831,21,6.360,8.4
1w3l,-9.287,-241.406,136.581,7,6.159,6.28
4lbu,-10.515,-262.634,102.659,6,6.026,6.56
3r1v,-9.597,-204.463,35.976,3,5.481,6.92
3dzt,-10.307,-249.016,43.585,16,5.782,7.22
4av5,-7.948,-178.780,98.434,4,5.914,7.21
2zn7,-8.351,-189.895,94.585,9,6.323,7.89
3f33,-7.157,-137.365,44.396,2,5.183,3.34
1c3e,-9.334,-239.524,116.783,11,6.178,6.59
4kb9,-12.153,-337.192,134.047,14,6.424,11
4cga,-10.485,-238.343,48.116,6,5.760,6.4
2xhm,-9.581,-247.680,107.641,15,6.283,6.8
2pu2,-7.234,-151.458,83.786,5,5.872,4.43
1g54,-7.127,-137.628,66.965,5,5.940,8.82
4x48,-9.334,-206.182,63.947,6,5.971,6.77
4nh8,-11.005,-250.809,57.635,4,5.989,8.52
4o0a,-7.876,-172.913,95.525,9,6.443,6.72
1lan,-4.465,-55.642,32.693,3,4.876,7.22
3muz,-7.472,-148.425,54.986,3,5.473,3.46
4u1b,-5.560,-102.052,63.896,6,5.343,5.31
3u6h,-13.609,-371.668,128.712,8,6.273,9
3bgq,-10.295,-218.963,35.511,4,5.889,7.96
4n7m,-7.063,-129.771,46.804,1,5.366,5.47
3pb7,-8.031,-163.358,40.955,9,5.769,5.74
2cc7,-6.402,-114.803,66.056,0,5.489,8.01
3hvh,-11.904,-322.366,136.618,8,6.284,8.52
4b33,-6.379,-112.048,40.935,0,4.970,3.37
3mf5,-9.103,-190.018,52.669,4,5.930,5.36
4csd,-6.245,-111.611,53.042,1,5.182,5.91
1dzk,-5.970,-131.843,96.896,3,5.113,6.1
4n6h,-11.166,-265.815,85.012,2,6.029,9.28
2aoc,-11.340,-353.700,143.723,36,6.668,4.89
4bi6,-4.763,-70.216,49.682,3,5.050,3.95
4fxq,-8.517,-192.134,88.809,4,5.881,5.77
4rr6,-10.130,-232.598,62.609,6,5.870,6
3f6e,-12.478,-341.917,130.569,11,6.325,2.38
1o5g,-7.670,-220.651,194.280,4,5.949,4.96
3lc3,-7.358,-144.291,61.553,4,5.747,5.23
1gcz,-8.103,-174.124,65.438,3,5.456,5.13
1o2w,-6.416,-149.948,134.558,6,6.103,5.85
1if8,-7.268,-141.664,58.206,7,5.917,9.64
3ies,-13.108,-356.652,132.329,9,6.419,9.92
1qan,-9.758,-223.917,68.006,7,5.954,4.48
3zze,-10.147,-231.412,63.555,5,5.884,8.89
3qox,-10.456,-252.665,80.958,7,5.954,6.57
4djy,-9.903,-228.135,77.338,3,5.847,8.27
1l8g,-7.793,-171.889,93.341,7,6.144,6.22
5e2o,-9.856,-259.784,123.543,12,6.250,8.7
3roc,-10.340,-248.402,82.506,8,6.107,8.19
4llk,-6.628,-112.614,31.772,0,5.076,3
3g1d,-7.963,-172.092,79.607,4,5.781,3.48
3ppr,-6.119,-103.915,37.644,1,4.977,2.82
4oma,-8.464,-205.815,107.206,6,5.805,4.17
4q46,-7.501,-148.198,68.207,6,6.107,3.77
2qd6,-12.020,-313.997,99.302,13,6.356,8.68
4v27,-8.453,-194.728,91.499,4,5.737,6.66
1e5j,-9.614,-256.580,148.315,11,6.568,4
2v3d,-8.032,-173.983,63.271,4,5.394,3.94
4x8u,-6.890,-120.813,36.319,1,5.273,2.46
2hzy,-5.746,-109.366,68.481,7,5.472,7.39
4y2q,-7.693,-164.613,74.842,2,5.447,2.92
3w07,-7.684,-170.164,92.285,4,5.781,3.38
2zpk,-8.456,-248.609,148.043,27,6.670,7.76
5e1s,-11.425,-280.016,81.278,9,6.270,7.92
3l6h,-5.866,-98.317,29.937,2,4.771,5.4
3w37,-10.892,-306.216,169.575,9,6.471,5.18
4gzx,-7.673,-169.422,89.029,9,6.155,3.19
4np3,-5.715,-88.142,49.383,2,5.494,3.3
4f7v,-11.027,-299.318,140.929,11,6.452,5.38
1ctu,-8.087,-188.152,98.229,2,5.506,11.92
4djx,-9.011,-201.338,78.870,3,5.835,7.23
4lxd,-10.967,-297.434,144.774,11,6.547,7.23
3dne,-8.388,-169.228,39.317,1,5.273,5.22
1uz1,-6.503,-125.857,60.509,1,5.082,6.89
3cs7,-10.774,-250.869,70.675,7,6.237,10.68
4q99,-5.742,-85.305,26.987,0,4.942,6.28
2nn1,-6.584,-112.247,34.101,4,5.434,5.82
2x97,-8.909,-232.085,111.192,16,6.211,5.66
3p2e,-9.538,-212.343,59.210,7,5.954,6.22
5ct2,-6.320,-100.442,22.621,5,5.403,2.92
1r0p,-12.371,-319.629,120.058,2,6.147,8
3tfp,-10.214,-263.674,123.386,7,6.142,6.47
1zsf,-11.530,-367.949,197.580,24,6.557,9.92
1gar,-9.326,-271.064,145.916,24,6.573,10
3f6g,-5.905,-101.515,34.669,3,4.884,4.72
1v2s,-5.958,-97.047,26.812,1,4.796,4.17
1rmz,-7.501,-156.221,61.641,8,5.756,8
4rdn,-8.658,-181.957,55.196,3,5.639,5.92
4pmm,-13.495,-345.886,80.589,9,6.199,7.57
1lag,-6.558,-122.979,43.212,3,5.044,6.3
2jdp,-5.483,-92.315,61.491,1,5.182,6.6
3tf6,-5.733,-88.927,34.603,1,5.037,6.4
4rsk,-5.779,-98.305,69.245,4,5.781,4.32
3ekx,-12.006,-320.711,115.683,12,6.343,9.41
2zz1,-7.515,-171.804,107.156,4,5.829,4.54
4o2p,-11.326,-280.364,84.968,9,6.203,6.7
4io2,-5.677,-99.582,46.007,4,5.011,6.7
1xk9,-8.413,-192.920,88.533,4,5.691,6.85
4djp,-11.026,-303.917,119.756,18,6.335,10.55
3wgg,-11.215,-295.550,124.850,11,6.500,4.4
4qjm,-8.601,-204.473,105.015,8,6.182,8.17
3fk1,-5.147,-99.159,81.282,4,5.136,2.62
1tpw,-5.123,-76.052,39.732,4,5.142,3.3
2oxn,-6.026,-121.502,90.957,7,5.867,7.44
3d9z,-5.871,-82.576,34.933,2,5.617,8.7
3ppp,-5.724,-86.323,15.799,2,4.771,5.22
4gii,-8.627,-188.061,69.422,6,5.924,8.74
1dar,-5.717,-143.047,162.678,6,6.107,4.96
1gj7,-8.830,-211.999,111.638,3,5.892,7.89
4f6u,-10.993,-258.860,55.595,9,5.992,6.15
3f5k,-13.309,-394.545,189.378,13,6.719,4.62
3czv,-5.303,-65.872,24.498,3,5.403,7.8
3wha,-8.925,-205.133,88.185,6,6.028,9.32
3v2n,-7.598,-150.142,16.957,12,5.430,6.1
4non,-6.763,-138.643,93.415,6,6.107,5.24
2zft,-9.059,-206.869,68.517,9,5.922,6.52
3ddg,-8.093,-184.513,85.824,5,5.639,6
2bpv,-11.912,-320.647,113.826,15,6.429,7.67
4g0z,-5.602,-108.391,103.775,4,5.911,2.21
3ov1,-7.032,-176.585,120.724,15,6.213,5.2
1pa9,-5.403,-87.544,61.678,3,5.464,4.6
3sax,-7.273,-146.664,70.775,6,5.916,6.57
5std,-12.684,-304.050,53.072,5,5.930,10.49
4g5f,-6.087,-107.844,55.713,1,5.193,3.05
4fcq,-9.834,-228.364,78.658,2,5.684,7
3f68,-9.546,-228.612,83.259,10,6.071,5.06
1v48,-7.805,-165.988,72.632,6,5.838,7.8
3i4y,-3.819,-106.883,189.334,0,5.182,7.05
1ec2,-13.623,-401.895,145.989,23,6.644,10
1g4o,-6.756,-121.699,47.785,5,5.670,8.25
1tx7,-6.537,-118.596,50.092,2,5.294,4.6
4cwt,-10.128,-235.823,77.230,5,5.989,6.75
2j27,-4.667,-60.482,37.079,3,5.050,3.52
4nuc,-7.647,-159.012,76.808,5,5.946,6.04
4lko,-6.852,-132.597,73.630,5,5.940,8.22
4cws,-10.052,-228.449,66.014,5,5.943,7.92
3iod,-9.204,-253.679,162.383,7,6.112,4.1
1kav,-6.269,-129.500,103.137,7,6.144,5.82
1ogz,-9.340,-201.627,60.593,0,5.584,5.85
1o5a,-7.378,-196.974,164.273,3,5.793,6.42
1pro,-13.421,-368.957,131.419,10,6.369,11.3
5acy,-8.707,-199.479,94.033,6,6.119,8.19
1qy2,-6.790,-127.008,39.982,2,5.025,5.74
4n5d,-5.509,-86.642,55.627,0,5.247,3.22
3owj,-8.224,-171.616,73.541,0,5.677,6.07
4kz3,-5.359,-63.306,23.388,2,5.484,2.77
4buq,-6.764,-148.261,84.531,8,5.628,8.14
4w9f,-8.758,-197.001,75.597,8,6.029,5.49
2dri,-6.359,-123.069,64.355,0,5.011,6.89
4d8z,-6.291,-116.295,68.626,3,5.588,6.29
4j93,-7.951,-152.886,44.998,2,5.621,4.7
3rz0,-6.756,-122.136,39.960,6,5.546,7.55
1n4h,-11.479,-253.040,18.872,5,5.704,6.55
4gue,-10.443,-249.394,96.129,3,6.105,5.24
1rjk,-13.999,-357.990,77.645,6,6.031,10
2xy9,-12.318,-367.355,168.878,19,6.570,9.19
1rtf,-6.094,-102.687,29.356,1,4.796,3.04
3wtn,-7.958,-156.307,40.155,2,5.357,7.04
1wvj,-7.804,-168.141,72.601,3,5.477,6.73
1hvi,-12.876,-396.704,174.118,25,6.678,10.92
2x95,-9.235,-246.826,119.732,16,6.211,4.95
4unp,-7.261,-138.315,45.255,2,5.309,3.23
4w97,-11.382,-362.164,205.682,25,6.895,7.1
3i3b,-6.756,-137.108,70.853,1,5.182,2.23
2o4j,-14.090,-357.106,74.082,5,6.027,10.1
3n7h,-8.237,-168.637,35.484,4,5.253,4.5
1f5l,-5.854,-105.224,67.500,3,5.443,5.28
1ony,-7.914,-202.439,113.713,18,6.380,6.77
1tq4,-7.951,-174.160,90.428,6,6.107,6.19
2arm,-6.147,-123.272,86.296,5,5.670,7.68
10gs,-8.249,-204.754,100.220,15,6.162,6.4
4cwq,-9.967,-217.684,60.201,3,5.997,7.06
1sl3,-9.997,-257.047,120.326,10,6.323,11.85
3usx,-5.264,-76.237,15.126,12,5.430,5.02
1ikt,-9.834,-223.078,36.921,13,5.864,3.4
4kao,-11.350,-280.100,84.072,7,6.053,6.11
4qf9,-5.785,-123.936,108.408,4,5.576,4.43
2vo5,-8.858,-223.203,120.441,3,5.635,4.89
1g74,-7.844,-169.621,36.969,15,5.643,6.52
3zln,-10.147,-248.261,104.448,4,6.026,8.47
4aj4,-7.141,-134.806,43.403,8,5.775,3.89
4bcm,-10.171,-248.115,102.123,6,6.184,6.91
2uy0,-13.126,-378.580,146.787,18,6.582,6.92
3g2i,-7.682,-154.493,57.819,3,5.565,4.86
3kek,-12.091,-313.703,102.448,8,6.112,8.36
3pb8,-5.949,-95.068,22.540,4,5.031,5.24
5fl6,-6.829,-110.108,33.063,3,5.768,7.36
4duh,-7.791,-161.220,65.997,7,5.961,5.18
4iue,-10.344,-237.646,63.668,1,5.534,6.55
2i4u,-11.887,-315.916,106.093,14,6.332,11.57
2qbu,-9.202,-214.418,82.725,7,5.954,6.19
3cr5,-4.624,-135.873,187.622,10,5.835,4.19
3t84,-6.817,-137.727,75.688,5,5.707,6.97
4bqh,-10.451,-235.446,65.264,3,5.999,5.59
3cfn,-7.753,-176.600,100.571,3,5.701,5
1i7z,-9.914,-228.648,65.185,5,5.718,6.4
4b9z,-10.900,-318.374,191.859,9,6.471,4.09
1m7i,-11.386,-321.368,168.083,12,6.708,5.4
4pft,-10.816,-277.968,112.786,4,5.829,8.64
1jyq,-8.066,-259.380,208.408,22,6.661,8.7
1adl,-7.712,-158.894,31.261,14,5.718,5.36
4elg,-11.313,-293.155,110.379,9,6.221,8.16
2nnd,-7.222,-140.187,39.422,3,5.113,6.06
2jew,-7.100,-134.236,32.673,8,5.481,6.69
1epo,-9.274,-281.678,179.332,20,6.482,7.96
1o3p,-7.352,-184.398,139.843,4,5.821,6.66
1bnu,-7.080,-118.806,41.740,3,5.940,9.7
2zfp,-8.305,-182.308,68.007,7,5.781,5.17
3rwp,-10.130,-247.691,101.643,6,6.134,9.22
1pph,-8.483,-196.140,91.378,8,6.062,5.92
1k1m,-9.114,-228.988,119.283,9,6.231,7.4
1k6v,-13.618,-358.331,91.548,14,6.509,6.92
2a5b,-7.722,-155.405,64.681,2,5.660,3.93
3bxf,-7.793,-178.893,97.064,6,5.829,5.54
3egt,-8.358,-204.919,99.631,11,5.946,8.9
4e3g,-5.247,-71.273,25.552,1,4.927,4.97
1alw,-5.669,-82.033,25.205,3,5.204,6.52
2za5,-10.703,-243.070,65.818,3,6.024,8.43
1hms,-7.184,-146.687,32.625,15,5.643,6.37
4zhl,-11.209,-393.055,321.973,13,7.031,6.47
3gss,-7.756,-204.992,121.944,20,6.414,5.82
2yxj,-12.848,-368.616,152.914,17,6.704,9.3
2i4w,-12.352,-350.838,129.779,21,6.591,11.59
4mc2,-11.517,-295.927,103.569,10,6.307,8.19
4i72,-9.715,-238.628,100.675,2,5.584,9.05
4v01,-13.831,-364.742,110.202,6,6.279,8.11
1s5z,-8.160,-169.048,62.805,6,5.964,3.21
1g7g,-6.946,-201.024,153.913,22,6.396,6.6
3qxt,-9.243,-234.790,114.405,10,6.118,5.22
1bju,-7.477,-153.309,64.654,5,5.667,4.8
1h2k,-4.425,-61.388,46.884,4,4.991,2.92
2wed,-9.737,-253.789,136.232,8,6.314,6.1
2h4g,-7.654,-145.014,49.136,5,5.919,6.52
4hdb,-11.636,-330.355,150.643,14,6.404,8.05
1r1h,-10.296,-266.686,109.229,10,6.038,8.92
1o5r,-11.534,-287.327,74.519,11,6.101,8.12
4qjo,-7.740,-183.522,116.119,8,6.182,7.4
2r5a,-5.261,-69.903,10.912,6,5.088,2.6
3rtf,-6.610,-131.042,72.106,3,5.455,7.35
3aau,-7.647,-182.181,106.193,9,5.956,5.05
1fo0,-12.984,-481.933,292.850,37,6.891,5.59
2qft,-5.550,-99.282,57.978,4,5.136,5.26
3q44,-9.657,-253.552,114.466,12,6.029,6.31
4cd4,-8.389,-190.950,88.179,4,5.737,6.58
3ljg,-10.950,-277.031,74.759,16,6.180,7.73
4uin,-8.290,-184.521,83.899,4,5.784,7.62
4x6o,-11.016,-285.278,106.218,13,6.404,8.72
3bwj,-11.195,-317.803,120.190,25,6.564,6.5
3wq5,-10.594,-313.216,190.435,7,6.062,3.85
2gl0,-7.968,-153.902,44.554,2,5.588,4.82
1yqj,-12.911,-322.469,82.321,5,6.127,8.14
1n46,-11.480,-288.847,97.504,4,5.906,10.52
1jn4,-8.824,-204.606,96.402,10,6.457,4.95
3dcc,-5.924,-85.261,36.834,2,5.617,8.96
1qaw,-8.425,-181.630,55.246,3,5.323,5.12
4azg,-7.923,-195.421,118.312,7,5.867,7.1
3ap4,-5.830,-102.061,75.501,4,5.835,3.92
1mes,-13.511,-371.174,129.060,10,6.339,7.7
1bnw,-6.449,-96.751,25.436,5,5.823,9.08
3hkw,-10.036,-245.724,112.952,6,6.365,8.64
1uj6,-6.082,-123.509,77.799,6,5.447,3.05
1v2o,-7.393,-154.535,66.958,11,6.071,4.73
3sww,-7.011,-139.368,76.997,5,5.940,8.4
2y81,-11.103,-265.259,83.572,5,6.191,8.7
4r73,-8.171,-183.936,84.114,3,5.561,7.64
4m2w,-6.514,-101.172,35.432,3,5.784,7.28
4o97,-10.307,-261.572,104.100,11,6.249,8.52
1ghy,-7.969,-172.623,77.577,2,5.542,8.1
1w5x,-14.613,-422.362,152.589,15,6.585,8.4
3ioc,-10.320,-235.611,62.685,6,6.004,3.68
3fv3,-9.363,-267.745,125.102,27,6.530,9.52
2xjj,-9.341,-200.949,58.150,2,5.731,6.51
1s39,-6.268,-109.724,47.648,0,5.082,7.7
4zji,-11.097,-263.205,79.802,2,5.922,6.47
2uy4,-5.303,-68.475,29.375,3,5.403,4.68
3ozr,-7.733,-181.185,104.952,6,5.832,5.15
4m6u,-3.964,-46.748,45.260,2,4.788,2.74
4j7e,-8.648,-205.001,109.549,8,6.335,4.85
2j2u,-10.158,-230.153,66.652,6,6.118,7.33
3r4m,-6.878,-129.416,57.200,2,5.460,5.92
4z1j,-7.562,-148.239,61.001,3,5.756,8.11
4r4c,-8.016,-173.260,86.719,9,6.412,5.54
1c5q,-6.993,-107.688,23.890,1,5.714,6.36
2ihj,-9.765,-274.225,163.987,12,6.449,4.59
3a5y,-9.795,-256.864,121.779,11,6.166,7.96
1jfh,-7.441,-150.471,71.388,6,5.997,2.05
1n0s,-8.177,-207.353,143.028,2,5.853,7.45
3zcl,-11.098,-249.971,41.736,4,5.772,8
2ya8,-7.017,-145.126,68.482,7,5.653,5.75
3k4d,-5.811,-124.804,105.943,1,5.252,5.11
3zxz,-12.035,-288.029,60.584,5,5.919,8.4
1b40,-10.275,-275.200,101.824,17,6.050,7.28
4nku,-8.297,-183.976,91.434,8,6.351,4.67
4qpl,-10.001,-252.596,115.538,9,6.326,7.41
3nu6,-11.442,-298.494,98.696,13,6.225,9.3
2xjx,-8.961,-201.133,81.693,5,6.017,9.15
4qy3,-6.426,-119.416,69.341,2,5.569,6.82
3si3,-9.346,-218.973,75.682,8,5.867,4.16
2ewb,-6.218,-109.376,57.281,6,5.784,6.1
2nt7,-9.447,-221.197,90.688,10,6.449,6.52
4sga,-8.555,-211.545,105.573,12,6.157,7.3
4zx0,-7.820,-168.341,83.615,8,6.195,8
2wyj,-9.723,-214.020,59.938,7,6.157,9
4cgi,-9.506,-219.470,67.742,10,6.053,3.12
2ceq,-8.232,-189.473,88.083,1,5.319,7.28
1ai7,-5.569,-85.389,20.939,0,4.544,4.09
3o9p,-8.323,-212.445,102.468,15,5.972,6.52
3f3u,-9.897,-220.993,53.988,6,5.856,4.74
4cps,-12.160,-374.344,206.184,15,6.588,8.27
2xn3,-7.966,-163.064,54.018,3,5.485,5.92
4i8w,-10.705,-307.227,159.981,14,6.360,10.9
4yha,-5.131,-68.946,46.538,2,5.468,6.65
4pge,-14.781,-484.257,215.325,31,6.930,7.77
4phu,-11.124,-314.047,154.976,11,6.262,7.92
2isw,-5.033,-88.928,69.036,4,5.142,7.43
3ny3,-6.459,-162.728,112.455,20,6.262,4.71
1utj,-5.676,-90.094,25.600,1,4.683,3.84
4ezr,-8.646,-312.480,232.356,36,6.873,5.2
3ccw,-8.851,-216.251,95.677,13,6.209,7.87
4m2u,-6.819,-107.987,30.361,3,5.784,8.04
3sv2,-9.303,-218.025,76.443,8,5.867,4.19
2r2b,-6.840,-176.676,147.044,15,6.577,4.2
4aji,-6.563,-156.364,114.813,6,5.538,3.55
4ymq,-13.169,-358.273,116.387,13,6.392,5.8
1rql,-4.437,-48.651,20.475,1,4.682,2.75
3v4t,-9.038,-222.213,111.231,11,6.409,4.11
4kif,-6.214,-113.723,48.302,3,5.100,4.84
1d7i,-4.455,-43.511,11.917,2,4.820,3.6
2qi7,-10.777,-288.886,107.383,17,6.277,10.21
2rkg,-11.749,-339.810,152.576,17,6.443,8.09
3sha,-9.026,-211.358,83.926,8,5.959,5.59
1det,-6.040,-102.026,66.311,4,5.911,4.3
4lm1,-6.219,-112.894,56.267,1,5.165,3.23
3o9d,-11.868,-316.651,111.414,14,6.402,10.72
2wky,-7.305,-150.600,68.937,3,5.477,8.59
1y3x,-10.057,-237.571,89.585,5,6.110,5.14
3n3j,-6.894,-129.520,56.486,6,5.808,8.48
3hfb,-10.534,-264.396,100.115,8,6.085,7.52
1m2r,-8.710,-191.878,79.796,0,5.599,6.46
4kp5,-7.009,-133.938,62.765,5,5.838,6.08
1oss,-6.048,-101.241,29.377,1,4.796,4.79
4dbm,-9.166,-211.460,90.760,4,5.972,7.62
2wk6,-5.351,-69.291,41.653,0,5.472,3.32
3fee,-6.344,-121.208,60.714,3,5.247,6.64
1ugp,-4.391,-48.547,10.999,2,4.478,2.89
2bpy,-12.189,-327.596,117.246,15,6.589,7.4
4ygf,-5.119,-58.224,20.970,3,5.403,7.68
4zme,-7.665,-142.375,40.731,2,5.588,4.3
2vwc,-9.180,-205.683,90.076,5,6.325,6.62
3n8k,-5.915,-97.411,40.119,1,5.044,4.05
1a99,-5.795,-97.401,17.668,3,4.501,5.7
2c3l,-8.527,-183.797,65.922,1,5.456,5.07
4or4,-7.412,-150.519,78.512,6,6.127,4.57
4n6z,-8.969,-201.945,75.521,4,5.753,7.8
3dnt,-9.169,-229.063,119.711,8,6.229,4.74
1tog,-5.573,-88.364,34.675,3,5.011,3.22
4ykj,-4.555,-65.199,37.020,1,4.500,4.43
3nxq,-8.620,-232.481,128.788,16,6.211,8.15
4xya,-8.170,-152.109,41.555,1,5.796,5.86
2fqx,-8.661,-193.281,80.928,2,5.667,7.15
4q90,-5.608,-75.735,12.317,0,4.829,2.15
2xej,-8.981,-251.456,107.441,28,6.386,8.87
3n7o,-9.426,-214.721,79.352,6,6.089,7.14
4hj2,-9.058,-266.516,151.243,22,6.355,2.53
3m3o,-5.050,-118.480,149.844,9,6.225,3.6
3bf1,-7.253,-137.259,60.186,6,6.057,2.52
1g98,-6.191,-132.858,91.301,6,5.505,5.7
3myq,-8.162,-175.103,81.861,5,6.068,7.52
2qi5,-11.514,-309.506,106.978,17,6.377,10.85
4g8n,-6.022,-124.020,81.654,3,5.171,7.2
2a5c,-8.028,-156.250,46.350,2,5.610,4.62
4jzi,-10.255,-265.044,118.541,9,6.195,7.4
4jyt,-10.442,-293.196,165.222,9,6.317,7.4
4o61,-4.760,-77.288,64.424,5,5.258,4.3
2haw,-5.171,-72.781,39.372,2,5.176,4.92
2v2v,-8.096,-160.914,52.559,6,5.994,4.07
4g0p,-5.436,-91.638,77.064,4,5.787,3.01
2o4k,-13.468,-400.815,153.033,22,6.557,10.46
4fsl,-9.132,-225.756,106.894,10,6.189,7.7
1b3l,-8.436,-207.242,79.591,15,5.812,5.89
4ibb,-7.355,-143.586,69.191,6,6.134,3.57
1kug,-9.013,-211.914,79.235,11,6.062,3.8
2hah,-9.016,-219.783,81.845,15,6.121,8
2i4x,-12.361,-347.016,122.092,21,6.591,11.72
1k4g,-7.478,-143.696,53.620,3,5.663,5.85
3u7n,-6.495,-165.091,126.384,13,5.935,7.95
1f5k,-5.989,-99.978,30.421,1,4.796,3.74
1c5s,-6.482,-107.655,31.589,1,5.176,6
4xip,-9.846,-211.290,46.369,2,5.691,6.63
3q1x,-4.798,-69.160,33.368,2,4.664,5.33
2hmv,-8.830,-189.549,65.774,6,6.057,7.7
1tsy,-7.568,-158.347,74.877,4,5.730,4.96
4qfp,-6.449,-136.722,78.675,6,5.390,4.23
2bok,-10.379,-241.258,69.304,6,5.992,6.55
4hws,-8.487,-210.707,126.053,6,6.076,9.1
4qer,-8.460,-166.817,33.476,2,5.430,7.54
2r0h,-5.608,-124.684,123.435,13,6.441,3.51
4ab9,-6.138,-110.137,49.004,1,4.998,3.33
2q55,-12.690,-364.299,148.721,16,6.485,8.69
1kv5,-4.670,-65.140,45.613,3,5.050,4.22
1i1e,-7.005,-220.478,243.746,5,6.303,5.03
1hih,-11.160,-304.650,110.383,19,6.352,8.05
4qij,-13.605,-418.084,185.437,23,6.843,5.54
4w9p,-9.590,-247.478,129.431,10,6.400,7.8
1c3x,-5.980,-92.395,55.224,0,5.645,3.68
3f1a,-6.508,-122.511,54.316,5,5.438,7.21
3s0e,-7.480,-147.507,37.501,3,5.100,6.55
1nfu,-9.873,-220.698,69.984,5,6.138,7.74
4rra,-10.151,-230.479,59.031,6,5.909,4.87
4zae,-9.580,-225.933,93.181,7,6.223,8.44
4dhl,-4.732,-54.293,39.238,2,5.389,4.48
4pee,-7.451,-154.796,75.461,2,5.565,8.32
4ll3,-11.643,-312.263,115.949,13,6.305,11.57
4erf,-9.078,-217.889,105.191,7,6.168,9.4
4wko,-11.120,-268.158,63.864,8,5.864,9.47
1uwu,-7.237,-161.196,87.512,2,5.263,5.98
4p5z,-11.838,-317.141,131.922,7,6.227,7.41
3zv7,-8.294,-159.459,29.345,0,5.253,5.92
2wva,-9.569,-234.750,98.060,8,6.011,10.7
1ew9,-3.391,-21.460,37.734,1,4.852,3.22
4cjp,-8.073,-176.205,69.959,9,5.951,3.32
3c2r,-5.682,-97.323,52.776,2,5.112,3.11
3ioe,-9.416,-212.172,64.515,7,5.917,3.27
2h5a,-6.639,-129.292,69.996,2,5.438,5.1
2aqu,-12.119,-375.454,184.382,22,6.557,9.32
1yds,-8.694,-191.428,61.372,5,5.584,5.92
4y8x,-11.290,-289.976,102.421,12,6.400,8.43
4nze,-8.464,-237.674,145.202,23,6.762,6.8
5bv3,-9.073,-229.061,128.691,6,6.138,7.17
4o2b,-10.575,-252.837,79.361,6,5.989,5.74
1pkx,-9.050,-207.686,87.875,4,5.908,6.92
3u93,-5.557,-96.785,47.760,4,5.011,6.31
3qx5,-10.223,-242.671,74.198,8,5.999,4.2
