name,vina_affinity,vina_gauss1,vina_gauss2,vina_repulsion,vina_hydrophobic,HB,rbond,affinity
1xq0,-5.89750,60.35491,1173.71012,2.40834,20.33351,2.13881,7,6.34
3adv,-4.09246,31.62212,761.84152,1.84115,13.48126,1.42242,4,3.03
3nq3,-4.99139,46.24839,681.94814,0.80405,80.97224,0.00000,8,3.78
4o3c,-5.68036,75.38767,629.30058,5.24285,7.00260,9.22148,6,2.59
4kiu,-8.57872,120.92992,1561.43842,5.72625,34.07349,4.84378,6,3.85
4ewn,-5.76154,57.96878,1115.07077,3.05760,17.66967,5.85444,12,6.7
1m7y,-8.96243,145.48434,1613.45083,9.87162,22.55828,15.33148,12,10.96
3cd0,-7.98747,107.71301,1810.13263,5.76565,27.76339,8.10475,14,7.57
4ieh,-10.11406,160.27935,2434.82547,2.74834,82.10096,1.28804,16,7.85
1thz,-5.61735,94.57751,1213.42188,6.18677,43.09889,3.08221,7,5.15
1zge,-5.50658,48.98477,726.24191,1.68122,17.18520,2.51564,3,7.3
4bt4,-3.42988,45.99210,683.96003,5.03179,13.49007,4.47315,4,3.34
1gnm,-4.83897,109.80542,2023.73704,12.90800,39.56548,9.31456,20,6.25
3zpu,-10.80277,129.66535,2496.76396,4.80472,68.48289,4.86237,13,8.38
3vw1,-7.64552,96.08814,1606.08635,5.23270,86.19432,0.00000,6,4.67
2tpi,-6.36341,73.54608,1036.69313,3.09012,16.89301,4.80522,7,4.31
4q19,-6.55034,100.24398,1480.24342,5.94008,35.32873,4.00564,10,8.05
1w3k,-7.09785,91.90154,1139.95219,7.30681,0.00000,11.91011,10,4.3
3b3s,-3.40942,29.76483,566.68272,3.09619,26.19581,3.09160,4,2.55
1d3d,-8.94761,121.45985,1737.24345,2.73148,67.00558,1.00000,10,9.09
3ery,-7.60799,198.15441,2967.08727,13.30473,96.30846,9.39793,29,5.66
1p57,-6.18383,83.10486,1016.20279,5.29446,11.79924,5.28791,4,4.4
2h4k,-6.37995,74.44678,1053.67055,3.94790,28.81097,4.20118,5,5.49
2c80,-5.76713,104.29634,1206.04076,6.43901,25.52589,9.50926,16,5.33
4j45,-5.18772,59.38342,873.95044,3.29842,20.45581,5.70694,10,5.77
4tz2,-6.35856,51.98206,993.74991,2.48968,36.09862,1.94612,3,3.46
3hvj,-10.81960,189.67350,2253.68335,9.84832,47.24427,10.28077,13,8.7
2f1g,-4.40393,99.31443,1566.15319,7.99867,19.23350,2.39940,10,7.54
1atr,-9.29249,134.12229,1643.82088,5.75172,0.00000,8.42767,9,6.96
1ivp,-6.77905,142.35713,2555.67404,10.25138,75.77301,5.10955,22,7.52
3w9k,-5.79862,63.80860,1029.13334,0.42180,75.44840,0.00000,12,6.32
2cbz,-6.60710,118.63265,953.81597,5.48414,0.00000,9.45692,10,3.93
4ggz,-8.16327,95.96893,1130.48130,3.60839,37.58670,5.14857,5,10.18
2pvu,-6.10214,83.97947,746.03325,5.31678,23.24805,8.60676,7,6.31
1r9l,-4.55084,62.98517,599.07259,2.54843,0.00000,3.23262,2,5.4
3n9s,-4.58037,96.95859,1133.98027,11.10781,1.30439,12.55915,12,5.26
3c84,-6.58810,101.89965,1031.95553,2.45058,15.98640,0.50292,3,7.85
3gdt,-4.14608,44.24761,821.39349,3.08316,0.00000,4.06741,8,7.19
4dfg,-9.18765,125.35044,2240.69903,4.97965,58.20404,6.18593,16,11.74
3suw,-7.73021,91.96405,963.60372,3.99261,20.58859,5.52413,4,4.7
1rr6,-8.09554,95.61929,1218.73133,2.37966,2.07646,3.39582,5,10.25
1gj6,-8.55527,116.57772,1340.60771,6.01900,19.24922,6.61462,5,7
1lvu,-6.97065,98.86451,1196.56727,4.83691,6.30848,6.09116,7,5.32
2ewa,-11.39425,129.95609,1407.16592,3.13529,88.47952,0.64977,2,7.94
4mo4,-5.44574,96.70561,1173.18369,5.31319,0.00000,4.77975,9,4.22
4mn3,-8.12493,162.70510,1992.28898,5.27114,57.42434,7.58725,22,5.75
1kyv,-8.82938,143.81630,1495.79987,6.01456,12.87834,7.18253,9,5.92
4oc0,-8.27131,139.16170,1804.25973,7.51792,22.54792,8.27962,12,6.5
1qxk,-8.04530,139.34029,1715.75560,5.39416,43.57074,8.11857,17,5.05
4qtl,-4.47864,84.48463,1383.91529,7.34419,19.84473,3.24232,9,6.92
1olu,-8.38932,137.82225,1503.98943,5.12315,27.00413,5.54931,9,4.41
4pnu,-5.69652,77.56922,1021.89998,3.70901,26.01793,4.32121,9,4.89
3s76,-4.63180,41.35709,563.11957,1.86935,0.00000,3.81405,2,5.05
3buh,-4.95048,40.07437,741.90113,1.55101,28.56699,1.97028,5,3.66
2h6b,-5.66663,59.50119,788.77704,5.02744,35.71746,5.60947,3,5.39
2yay,-9.65760,133.26699,1761.13963,7.10190,18.31870,10.14419,9,6.1
2wly,-6.21911,88.70716,1450.83613,4.99741,15.13419,4.00278,11,6.6
2csn,-5.26231,49.24656,954.59743,1.50333,29.08659,0.37110,5,4.41
2j4g,-7.31753,95.05566,1149.43222,4.91224,37.50306,4.67793,6,6.6
4p6c,-5.11305,76.31843,954.32895,7.28676,0.00000,9.96359,10,4
4wr7,-6.98240,73.26191,1072.40973,2.06110,20.24744,2.89984,5,11.7
2i3i,-8.11982,109.55619,1200.77367,3.15781,44.96452,3.31423,6,7.3
1stc,-11.11066,118.64363,1978.47228,5.57921,75.09608,3.38874,7,8.1
6upj,-7.68394,52.59848,1160.38140,1.80209,33.77183,2.95018,4,6.32
1wht,-5.84280,80.14065,942.48731,6.58612,41.78863,6.65551,5,3.7
1o1s,-5.59738,94.95267,1841.09121,8.87225,51.43553,5.86635,17,7.31
4b1j,-10.17556,174.10057,2140.10299,5.57148,0.00000,7.59805,14,7.3
3g2y,-4.41593,49.45446,708.90695,4.56065,10.12192,5.32138,3,2
3kgu,-6.72334,44.48435,1148.93667,2.30740,28.87524,1.24331,3,5.92
5upj,-8.21687,68.45431,1248.14780,2.79094,50.98086,2.70066,4,7.12
1pvn,-8.85539,113.52368,1574.58702,8.46998,0.00000,11.78362,7,9.82
3su2,-11.51979,153.02036,1932.83792,4.01664,56.19465,4.93654,8,7.35
3sue,-10.14191,170.91618,2047.45720,9.68730,61.07179,7.21575,8,9.08
4i74,-7.73122,123.35166,1477.44062,8.36266,8.14096,7.64678,6,6.72
2g9q,-4.30401,45.74744,590.73096,4.32989,0.00000,6.64937,4,6.4
1rd4,-8.18644,111.60008,1512.91350,3.66319,67.22062,0.82497,7,7.74
3wtm,-6.40873,94.68854,1083.12581,2.84486,16.33411,0.67699,3,7
3ama,-9.65310,91.60901,1591.52602,2.35864,38.72941,2.78213,6,6.53
4eb8,-8.31168,104.81957,1340.67372,2.88355,7.81204,3.41600,6,9.82
3ujb,-9.01376,119.64890,1749.37606,4.92626,2.38715,7.70578,11,5.1
1dhj,-7.99397,93.86788,1434.40407,3.17109,35.21717,5.32989,10,6.55
4mpn,-6.67543,65.55896,1188.00399,2.63426,20.26545,1.85409,5,6.62
1hnn,-7.32532,82.40855,940.23324,3.35038,44.11411,2.47089,2,6.24
3g0i,-4.05123,42.23546,682.03805,4.38467,35.31634,4.52787,5,3.6
2r3t,-11.04289,143.37062,2469.46965,6.49419,70.46787,6.70501,12,5.85
4ly9,-11.77260,122.97854,2234.63311,1.78947,41.91049,1.82473,8,8.15
1b6l,-11.21685,104.93252,2070.08762,4.33228,47.34693,6.29833,8,8.3
3dd8,-7.04177,58.11051,1068.79970,2.31146,35.01180,3.45358,5,7.85
3hb4,-12.34838,86.62857,1689.96261,1.50392,106.20827,1.66642,5,9.05
3oil,-7.46905,67.83311,1219.44992,2.45021,25.12052,2.87593,5,5.68
1hxb,-10.55228,137.93384,2403.47998,5.21945,82.37550,5.25304,14,9.92
3m1k,-3.70878,32.61200,506.37826,1.22962,12.08599,1.11505,1,5.39
3pfp,-5.88395,94.47833,1099.76939,7.94089,4.03861,12.49683,13,6.44
3suv,-6.18488,77.68802,892.81304,4.35448,15.91580,5.43506,5,4.55
3a6t,-7.54566,84.78811,1441.18313,4.17433,1.94576,5.42904,8,7.28
3wmc,-5.11552,105.58481,950.28747,5.28516,47.23367,2.26373,8,6.51
4k0o,-5.22969,60.85040,930.59029,2.71107,0.68107,5.57261,12,3
4dq2,-11.26787,181.99458,2377.37538,6.90864,17.06423,10.18874,14,7.52
1jq8,-1.65504,156.36078,1981.83834,19.88549,60.79382,3.66438,19,6
2fpz,-4.93858,60.00145,670.53943,2.97801,4.85172,3.09678,1,3.96
1os0,-7.94444,97.04510,1643.55333,3.77412,62.99971,5.12758,14,6.03
1v0k,-6.26624,79.14189,969.71838,5.13105,0.00000,7.50348,7,5.1
3m6r,-5.65495,101.86336,1378.90783,7.18077,32.82145,6.13555,12,7.49
4y59,-8.13957,108.16275,1379.88889,7.48809,73.19221,3.16806,2,5.24
2rfh,-4.66609,45.49089,949.54688,3.75364,26.21256,2.98607,5,6.82
4g8m,-7.03523,83.95667,804.66334,5.68951,22.40257,9.77550,6,7.89
2vmd,-3.74834,49.05483,488.36736,2.90563,0.00000,4.78298,6,3.02
4tqn,-6.99151,74.46823,1009.98807,1.70005,43.43028,2.54471,6,6.11
3ip8,-4.91960,68.41621,764.84101,6.01421,19.29347,6.43796,4,2.28
2bo4,-3.34117,41.01043,649.12405,4.40241,3.81991,5.41622,6,4.61
3sut,-7.34701,140.74485,1240.00364,8.23184,31.28117,8.48836,9,7.85
1f57,-2.93393,33.03839,366.44497,2.37784,0.00000,3.90664,3,5.64
2a14,-9.36503,130.51021,1843.18902,7.04698,2.33639,10.20018,11,5.7
1q8w,-7.70394,62.21565,1194.55169,2.44101,26.81120,2.28448,2,5.24
1yej,-7.41806,127.57015,1538.86215,3.90644,60.91892,3.31830,14,7.46
4q7s,-3.42292,34.45586,547.83221,1.96498,16.36368,0.77254,0,4.42
1bnn,-6.48051,62.78704,1052.38729,3.91206,22.03082,4.53800,4,10
1c1u,-7.45616,75.10096,1199.74383,2.32872,8.85872,3.00854,4,8.25
4nra,-5.27209,27.94790,687.29444,0.70209,21.08012,0.99661,0,4.19
2x96,-9.57114,151.62820,2417.76284,7.87507,54.67833,6.72875,15,4.03
4nl1,-4.30643,29.12300,596.78497,0.54967,40.27302,0.00000,3,3.89
1k6p,-10.51582,136.48243,2368.45415,4.75281,70.36465,5.04871,14,7.36
2xye,-8.59271,139.75798,2530.44897,8.16212,91.24428,6.01179,19,8.34
1fzj,-9.06400,185.53188,2933.65041,7.35424,90.64408,11.07637,32,8.1
1ec0,-12.34892,170.93678,2717.83848,6.43784,103.04765,8.30385,17,8.49
1t4v,-7.70909,95.20451,1375.45738,2.74662,54.17173,3.65915,10,7.68
3s43,-8.52522,112.46347,1990.00117,4.60137,49.65441,4.88001,14,8.6
4jym,-6.07911,67.75621,699.45818,1.65683,41.26663,0.00000,0,5.04
3l7d,-9.15130,112.40419,1591.96856,3.56115,11.52286,3.74295,6,2.18
4cd5,-7.57590,99.75845,1257.52173,7.35340,0.00000,11.99465,11,6.71
2qfo,-5.07600,38.52497,738.15865,0.74942,13.23019,0.87022,2,4.7
2hnx,-5.14361,55.18029,1056.14041,1.70333,55.37001,2.45277,14,7.08
1dy4,-8.57244,104.44896,1178.84427,2.98544,57.69170,4.28684,7,4.36
3s8l,-6.64142,90.58687,1290.53436,6.53768,29.16153,10.70726,14,5.64
1rbp,-8.85493,65.10292,1355.20096,0.54310,81.45176,0.00000,6,6.72
3u8j,-5.91585,76.70480,896.96242,3.33520,17.86103,1.85055,1,8.51
1x1z,-8.97819,92.07277,1491.27856,8.31846,5.62511,12.64734,6,11.06
3pcn,-3.87104,56.19903,878.11585,6.66720,33.04699,4.20646,4,3.66
4avh,-5.75547,72.39157,1005.88794,4.84284,13.65622,8.42104,12,7.23
1xge,-5.80968,52.72774,681.29183,3.36045,0.29292,6.07987,1,4.68
4qll,-8.92913,145.71251,2395.12549,7.99553,0.00000,11.91576,24,3.38
1xws,-9.68357,90.13064,1570.10869,1.59215,73.92867,0.89167,6,8
2p2a,-9.75951,149.23657,1666.17226,8.49734,43.57853,8.83108,7,6.12
1mai,-4.81467,64.15149,811.94128,5.50697,0.00000,9.85544,14,6.68
2pyn,-10.46040,113.93533,2165.08524,3.59313,68.37308,4.40709,12,7.57
3p8o,-8.54766,140.18031,1917.62847,4.62733,45.03528,5.05695,14,8.72
1qbs,-11.68846,132.83545,2183.73877,2.62387,89.95804,5.03605,14,9.47
3u7m,-5.23934,97.07342,1321.38302,5.59514,28.77717,3.46309,11,7.45
3ebo,-8.48795,105.65520,980.17515,1.88577,64.18593,0.00000,3,4.72
5aut,-8.47975,75.51203,1182.08851,2.35725,55.53701,2.06578,3,5.17
4o07,-13.20821,110.26710,1746.57057,1.79005,83.34994,1.99818,3,7.38
2qg0,-7.79174,92.94866,1437.86125,2.52491,11.93727,2.57098,6,5.72
1d4j,-11.50236,149.34098,2537.71439,4.28919,96.98290,6.34478,17,8.36
1od8,-6.95690,86.20251,969.13924,5.37088,5.91086,8.20783,6,5.1
3r7o,-10.84047,135.91671,2009.99648,3.66947,43.81164,2.77184,7,8.36
1bzj,-8.28832,103.95257,1142.38878,7.13955,81.57641,6.43663,5,4.66
3hcm,-1.87099,26.45861,486.10188,2.41717,19.25053,0.00000,2,3.3
1np0,-4.62691,90.21897,804.01106,5.37345,15.46060,3.27344,4,3.57
3nhi,-8.25582,123.20368,1450.50527,2.36223,119.97184,2.81418,16,8.43
5e8f,-4.83819,97.85796,1592.73080,4.97904,10.10830,6.16040,27,8.64
3pcg,-2.72234,54.41209,787.24513,7.29666,32.49150,3.60433,3,2.3
1flr,-12.32662,125.19513,1403.18465,2.89907,77.41543,3.67077,3,10
1hps,-8.73189,125.58346,2317.42882,5.48729,71.50569,5.70103,18,9.22
3d78,-5.10604,48.89813,810.79823,1.51291,38.25266,1.03300,5,7.64
4ymg,-8.32904,155.36333,1671.39276,8.80263,2.84896,10.00359,11,4.68
2qw1,-2.70672,24.99533,485.73621,1.94394,0.00000,2.69483,6,3.9
3su1,-10.97635,145.18961,1899.30415,4.39719,55.09847,4.96349,8,6.68
3f8f,-8.54026,111.98219,1565.43249,3.20288,66.27465,0.17382,9,6.63
4b5t,-2.43646,40.84026,479.53427,3.59736,18.78365,1.97133,2,3.33
4b2l,-4.49589,58.74747,741.96097,1.73955,20.90397,0.83862,5,3.24
4app,-9.90148,120.67808,1893.28363,4.36901,40.12370,2.68856,6,7.19
5afv,-5.27256,63.67566,937.54219,2.86982,51.70231,0.00000,4,5.59
3v2q,-4.91993,44.54175,1135.98095,1.65434,82.52550,0.00000,14,6.29
4n9c,-5.44152,56.99763,844.68708,1.98979,13.20638,1.00000,1,3.9
2fgv,-11.27353,140.48885,2452.77398,4.91087,80.12361,5.44284,13,6.12
3acx,-9.24009,92.61252,1448.79840,0.57525,108.99131,0.00000,9,5.7
4gfo,-7.61826,72.32402,1103.84976,1.41972,24.88855,0.96009,2,6.62
2o0u,-11.75478,110.43076,1673.27227,1.29648,70.89664,0.93435,4,5.49
3agl,-8.11939,174.58794,2782.95090,8.08946,17.09429,13.20411,31,7.8
4wt2,-10.14840,116.47415,2065.01579,1.75780,85.65390,1.61768,12,10.42
4ty6,-8.73808,107.20315,1573.87624,2.67071,24.53860,4.31463,9,7.52
4ysl,-5.22166,61.62551,1151.97120,2.83516,4.94450,3.99663,11,5.8
3wtl,-6.76437,94.29709,1115.64443,2.49471,16.64296,0.60867,3,7.04
3st5,-8.65341,114.31930,2118.59841,4.71356,57.91813,4.56234,15,11.3
5yas,-5.34000,43.25427,766.70377,1.93222,34.99736,1.73947,3,3.26
1m2x,-3.93906,56.21039,642.23907,2.71206,12.21800,2.00000,3,4.15
3eko,-6.48802,57.45705,990.17432,1.91758,14.68659,2.02617,3,6.7
4x3k,-7.19440,167.10427,2102.02094,3.90300,45.82527,6.92337,30,4.56
3dk1,-9.06563,121.59856,2119.69778,4.25584,53.42668,4.53948,14,9.74
4rd3,-9.45183,136.47274,1370.07628,6.81372,0.00000,12.59303,9,6.47
2jjb,-9.48581,107.06911,1772.22353,6.59059,0.00000,11.08322,12,7.92
2uwp,-6.93005,110.52358,1396.75920,2.62426,19.07595,0.28871,7,6.81
3qfz,-4.94248,58.27120,725.45448,4.21339,0.00000,6.02345,5,3.24
3l0v,-6.63193,87.66170,1187.15742,4.73479,13.38391,3.51871,3,7.64
4up5,-3.91485,55.73721,521.96683,2.19258,15.00156,1.52835,2,2.6
1q65,-6.58663,96.90058,1068.20356,4.41565,18.04165,5.15178,7,5.46
2bvs,-4.19323,104.25883,1478.12444,6.40371,17.92203,2.62384,16,4.1
1njd,-6.69294,88.86803,1136.88319,6.35420,0.68210,8.73760,7,5.57
1c83,-7.58447,103.51304,1029.42157,6.12682,39.55380,6.29474,3,4.85
4rrf,-7.10508,82.89331,1498.71115,3.77323,0.00000,4.62141,10,3.62
2uyn,-4.10765,53.54284,504.95569,3.05784,14.12465,3.26011,1,2.7
4del,-4.37023,82.18962,731.05873,6.54351,0.00000,7.13268,5,7.68
2jgs,-6.83688,74.39134,1121.67220,4.32548,33.83114,4.85638,5,6.62
4k0y,-9.78100,70.06729,1474.84560,1.34361,55.34882,1.00000,3,7.82
4c9x,-7.56347,124.49741,1532.03459,6.33675,67.79698,1.04209,6,7.32
2qta,-8.96344,135.24537,1673.70106,6.98012,23.94178,8.08037,8,5.76
2g94,-8.75843,168.24646,2288.85578,7.89784,52.55743,9.78632,20,9.52
3hl8,-6.40252,55.29901,792.17365,1.28581,42.21300,1.18919,2,4.49
3i9g,-6.21676,75.02253,1418.96161,4.70733,75.02021,7.59880,21,8.96
3ip9,-2.52324,60.19528,499.52383,6.27620,16.33326,5.13627,4,5.62
4q7v,-4.05359,33.78067,548.61860,1.00777,14.96598,0.59550,0,3.59
3nuo,-8.88126,116.53850,1985.44356,4.20710,56.50588,4.77039,14,9.8
2avs,-11.27406,141.61494,2356.44191,4.06665,81.65348,5.44948,14,7.57
1bma,-6.74205,117.71954,1613.82415,5.20102,48.58892,2.77516,12,4.59
4ddy,-8.58285,92.64654,1221.04606,4.32665,24.91763,6.40943,4,5.62
1qb6,-7.21482,97.76433,1271.02187,4.70094,27.77180,5.67835,9,6.06
3ffp,-6.83125,70.95599,911.75234,2.29895,13.23596,2.85523,2,7.14
4acc,-7.28917,84.29180,1504.65917,2.55749,26.12112,2.36211,9,7.7
4ha5,-7.11068,70.36743,1085.91238,3.87763,23.44313,3.85569,2,7.24
2x91,-6.55841,84.90781,1583.14027,5.30518,31.52064,5.98482,13,6.74
1hvj,-9.88308,152.35973,2535.73940,4.95134,82.21110,6.69028,20,11.4
3g2l,-8.90862,88.17352,1529.55515,5.07013,16.99851,7.05510,7,3.87
2aog,-8.30925,157.14778,2582.72075,5.69449,63.82456,10.70123,30,6.28
4el0,-8.63297,94.95139,1488.56880,5.05783,12.26570,7.54330,8,4.49
2yix,-10.75273,112.68590,1631.36394,2.48230,61.72534,3.44462,6,8.48
1no6,-7.35195,80.34230,1240.31558,6.96432,44.82576,6.99190,4,4.41
4zl4,-8.28082,150.53183,2253.05625,7.86956,38.34990,11.89515,22,7.86
3ebl,-11.37578,64.27974,1654.11312,4.17484,47.81589,5.75856,2,6.3
1m0b,-6.80249,161.93644,2504.49220,11.45516,77.49052,5.75879,21,8.82
3zyu,-8.63868,72.71273,1216.95245,0.46617,53.66443,0.51858,4,7
3ohi,-3.90029,97.59035,1199.74555,12.85730,2.99757,11.31109,9,4.85
1g46,-6.57052,52.86617,924.52956,2.37587,32.29762,4.27797,5,8.8
1srg,-6.11203,120.70174,1267.79921,10.80201,68.79051,5.42225,4,5.3
1nw4,-8.28554,90.65816,1245.89885,3.29864,1.52690,5.19216,5,9.07
4ngp,-8.31787,137.20152,2319.12650,6.23691,37.03521,10.83095,23,7.96
1qbo,-8.64304,111.65439,1477.08016,4.48179,23.87013,5.13771,7,7.74
2w5g,-5.64623,84.66153,1021.29836,4.52827,0.00000,7.04720,10,6.07
4jkw,-3.27506,49.27028,592.59927,2.41379,24.28796,1.84300,9,4.16
1x39,-7.30515,103.14247,1275.76143,7.34854,5.63617,9.52663,8,9.22
3jdw,-3.00483,35.73763,654.25275,4.46576,4.80025,4.80618,6,3.6
3hek,-9.83864,91.42757,1653.07385,2.30625,37.62059,2.15831,5,8.27
4fai,-4.82248,84.74556,973.05558,2.06995,22.28007,0.00000,8,6.99
3qx9,-6.42148,94.68394,1049.86530,2.28083,0.00000,4.98981,10,4.05
4oc1,-7.74245,145.12268,1970.93591,9.22904,24.43663,8.85516,14,6.6
3hzk,-4.72652,51.28022,1203.03167,6.77081,8.07896,10.40105,18,6.7
2ybu,-7.34459,140.94721,1290.67714,5.76782,5.55060,3.48205,4,6.38
1lol,-7.29745,70.24055,1139.78671,4.27046,0.00000,8.64020,8,6.39
2v2c,-3.58183,55.96220,586.04575,5.37532,0.00000,6.67680,5,3.41
3obu,-5.88595,132.13749,1811.87152,5.57464,35.38705,6.90797,27,4.3
1y3v,-9.68581,108.53192,1518.06057,3.30209,33.00837,4.65615,6,5.64
4o09,-12.10987,99.02528,1553.38114,1.45300,82.01059,1.78123,3,7.7
3cyw,-7.16806,121.31678,2126.64657,9.59231,51.28630,6.11321,14,7.77
2qi0,-9.08843,121.06254,2175.23859,5.64610,75.97444,3.89994,13,7.38
3bxg,-7.03919,94.17699,1053.01984,7.05608,0.00000,11.34350,9,4.96
1c86,-6.37145,93.14051,1003.00758,7.78188,21.17425,8.14753,3,4.7
2gz2,-6.46781,85.44454,1156.21445,5.30442,0.00000,7.78473,8,5.22
4zzd,-6.30183,114.13646,1339.87569,4.80933,27.77775,1.66623,9,6.6
1uho,-8.23431,85.60094,1694.72042,2.37666,41.83445,1.41691,8,9.22
1qft,-4.10080,65.36820,574.22049,3.64117,9.54884,3.62456,3,8.77
3u7k,-6.63713,97.98559,1388.70957,6.39985,29.09922,6.54074,9,7.07
1a28,-11.00162,66.29092,1526.14425,1.46466,51.55544,1.43239,1,8.29
3lxk,-8.83022,95.01969,1420.50976,2.64185,20.86081,1.97169,3,9.8
4ghi,-9.94934,100.28245,1600.24596,1.51206,32.55798,0.00424,3,7.09
4k7i,-3.44832,27.53239,389.69414,1.23368,13.44475,2.08736,2,2.82
4q6d,-6.98821,58.90645,949.09177,1.59730,29.81015,2.93553,4,7.36
2r43,-10.26497,116.15063,2229.29302,5.27650,65.40936,5.75937,12,6
1cet,-4.51200,54.57103,748.84317,1.01963,41.17163,0.39042,8,2.89
4hfp,-8.77569,89.10205,1677.31171,3.00371,38.19810,4.70040,9,7.38
3ni5,-4.43319,66.50503,1068.42967,5.35356,21.25233,6.04269,13,7.55
2uy5,-5.99328,109.95413,1002.12141,4.17618,12.55440,1.77542,3,5.49
4i7l,-5.48130,40.35187,565.80680,0.93751,43.71757,0.91873,1,3.99
3b7u,-6.81242,85.86794,1253.19278,6.85737,23.75193,8.88001,8,7.74
3uz5,-4.84448,73.65022,685.36072,3.21544,34.61864,0.30458,0,7.22
2fw6,-6.12387,76.18626,897.08565,6.20816,1.87532,10.04605,6,2.92
1aid,-6.60155,46.02739,1230.51399,0.60260,46.56974,0.00000,7,4.82
1g7f,-6.78197,109.93192,1385.98154,5.73428,41.80217,9.24243,16,5.47
3axz,-8.03333,106.03445,1290.08731,4.55558,0.00000,5.65428,6,3.43
4kxb,-7.47492,100.08490,1298.94128,5.26054,48.46183,6.57876,10,4.12
3jup,-7.42753,66.49082,1029.03890,3.41346,48.98734,3.75639,3,5.58
2reg,-4.51234,77.95898,518.87439,1.56168,0.00000,1.76622,3,5.64
4ht0,-5.47114,92.37922,1157.18107,6.34473,27.01665,2.92772,4,8
1xpz,-6.34631,51.43156,1097.61311,1.71699,19.97833,3.42202,7,7.08
4b0b,-7.27031,82.99359,1085.73443,2.01555,30.50285,0.69228,3,3.33
4uof,-6.41774,88.43246,1140.80782,2.48230,2.24379,3.44810,8,4.84
4o0y,-8.10514,108.72801,1483.02313,4.82240,31.55503,4.03157,7,7.22
3t3u,-9.87939,106.32163,1716.57193,3.88180,48.76729,2.37642,5,8.6
4ufm,-6.36050,70.35490,728.77505,3.87606,0.00000,7.59774,5,3.72
1hpx,-8.54484,121.40168,2169.77989,4.55760,46.51979,4.23829,15,11.26
3hu3,-9.03489,142.60799,1691.79495,7.74137,0.00000,11.52422,11,6.89
4da5,-6.44238,74.41275,1096.58064,3.60746,54.28811,1.00000,4,6.44
1erb,-8.31471,56.58653,1495.11396,0.50639,68.97156,0.00000,7,8.1
4qnb,-10.41560,122.65483,1689.49629,3.26853,69.15606,3.27466,7,6.59
2xbx,-11.49191,169.24784,1802.77079,3.77373,65.61754,1.82389,6,7.82
3ed0,-6.11240,49.75949,965.82231,2.18765,49.44376,0.00000,3,6.35
3fwv,-5.90990,121.89511,1456.93392,5.63066,45.15790,8.19327,22,5.64
3iue,-9.56555,107.97117,1653.07188,4.23357,14.65255,6.12565,6,5.82
4b6s,-11.24330,111.34881,1710.67647,6.64249,35.15766,9.82248,6,6.01
3nee,-6.98764,51.74586,1136.74763,0.75141,62.09819,0.67057,7,5.34
1nhz,-10.77213,106.53982,1718.21617,3.62873,63.90823,2.98536,5,6.08
2vt3,-6.16168,93.89680,1232.13358,3.92696,0.00000,5.11980,10,4.15
3t1a,-12.95615,154.31798,1980.56993,3.48601,94.11703,1.79255,6,8.37
1ctt,-8.28695,88.41355,1293.10315,4.14601,7.58077,5.77207,5,4.52
2v54,-8.12523,117.17173,1569.20346,5.60092,15.42439,6.51708,10,4.6
4azb,-7.76215,113.61507,1342.70588,6.00025,31.46497,6.27989,8,7.24
1m83,-10.22965,137.92849,1916.22151,9.34919,0.00000,14.76893,10,3.4
3ldq,-6.57909,97.18063,1253.06230,3.65940,0.72031,3.75289,8,5.36
4pyx,-8.23864,93.58501,1539.80707,3.68471,24.87285,4.36499,8,6.14
5e13,-6.40880,90.24832,1058.67507,3.91986,2.09062,6.08791,9,4.24
1ajp,-4.87740,53.56488,770.36825,2.06526,21.21977,1.44255,4,2.23
1ejn,-8.67391,100.55181,1371.11920,5.36012,7.29364,7.33307,4,5.62
3qdd,-8.00352,95.63251,1228.27464,2.25371,37.17825,0.84443,4,8.77
4crf,-10.85736,136.63954,1955.36860,3.83121,27.21923,4.45747,7,9.3
2wej,-5.53224,40.95658,596.87852,0.96310,21.77876,2.59850,2,6.08
3kv2,-5.44416,56.63050,852.23250,4.74519,0.35323,7.83224,6,7.32
4ou3,-7.25215,101.28217,1513.41725,5.49288,1.39862,7.55411,10,4.41
3l4x,-4.92350,82.49018,1344.49537,5.58733,0.00000,6.43786,18,6.89
2zx6,-8.22115,111.66258,1359.19326,7.19741,20.41327,8.87601,7,10.6
3f18,-4.22925,65.37740,1073.24763,5.19443,13.25699,3.19668,7,7.4
2r75,-9.90294,142.70206,1900.86924,8.42615,0.00000,12.94904,11,6.15
4jpx,-6.81446,74.00745,756.26114,2.08009,40.67453,3.39746,4,5.15
1q7a,-5.43721,52.15465,1106.83975,2.91390,58.93990,0.00000,6,7.19
2r38,-11.44464,147.25551,2491.74562,5.82081,70.99877,6.43666,12,7.44
3o4k,-5.38941,195.97154,3051.64136,16.05655,36.00243,8.76414,35,7.62
3u3u,-5.11263,76.17423,1215.04238,3.82876,69.06425,2.16386,15,6.88
1e6s,-4.55911,80.52381,866.52632,7.88410,0.00000,8.59644,7,3.22
3zhx,-5.31516,58.14743,1089.69969,5.22512,3.79027,6.90522,8,6.68
3po6,-4.36777,64.71948,1015.85022,7.00857,15.65252,5.21409,4,7.06
3r4n,-6.64562,64.91729,1191.74141,1.59155,39.82714,1.12740,7,6.89
2x2r,-7.99466,83.78041,1320.28817,1.86216,79.85336,2.40147,11,7.12
