name,Orientation_Score,Affinity_Score(Heavy_Ligand_Atoms),Affinity_Score,Buried_Protein_Hydrophobic_Term,Hydrophobic_Complementarity_Term,Polar_Component_Term,Number_of_Protein-Ligand_Hydrophobic_Contacts,Number_of_Protein-Ligand_H-bonds,Number_of_Protein-Ligand_Salt-bridges,Number_of_Metal-Ligand_Bonds,Number_of_Interfacial_Unsatisfied_Polar_Atoms,Number_of_Interfacial_Unsatisfied_Charged_Atoms,Buried_Carbons,affinity
4w9j,-9.521,-0.121,-10.161,-6.672,-0.415,2.144,115,5,0,0,12,4,0.967,6.23
1tq4,-9.508,-0.077,-7.386,-2.046,-1.328,1.206,31,14,2,0,4,5,1.000,6.19
1mes,-10.261,-0.155,-11.714,-7.357,-0.747,1.608,99,9,0,0,10,2,1.000,7.7
4aje,-8.375,-0.151,-7.485,-2.043,-1.162,0.938,34,1,13,0,7,0,1.000,3.68
4b35,-5.836,-0.131,-6.917,-2.152,-0.083,0.536,39,1,0,0,4,0,1.000,2.89
2uwo,-8.715,-0.066,-7.124,-3.884,-0.166,2.144,93,2,0,0,15,1,0.944,8.7
2wk6,-6.436,-0.082,-5.957,-0.943,-0.332,0.536,29,4,0,0,3,1,1.000,3.32
3tu7,-9.418,-0.106,-8.716,-4.359,-0.747,1.608,77,5,4,0,9,3,1.000,8.09
3kmc,-8.142,-0.081,-7.555,-3.549,-0.664,1.876,50,8,0,0,9,5,1.000,6.4
1a4k,-7.650,-0.089,-7.978,-3.934,-0.166,1.340,83,1,1,0,8,2,0.810,8
1jak,-9.951,-0.212,-8.184,-1.855,-1.245,0.134,66,6,9,0,1,0,1.000,5.57
1mrw,-9.793,-0.124,-9.823,-6.168,-0.581,2.144,96,3,4,0,14,2,0.964,9.7
4tz2,-6.310,-0.151,-7.932,-3.269,-0.249,0.804,40,3,0,0,6,0,1.000,3.46
3tfp,-9.295,-0.170,-10.144,-5.047,-0.415,0.536,109,1,4,0,4,0,1.000,6.47
2v2v,-7.633,-0.088,-7.770,-3.879,-0.415,1.742,58,3,2,0,13,0,0.944,4.07
1jmg,-7.380,-0.044,-6.095,-2.038,-0.581,1.742,30,7,0,0,4,9,1.000,6.07
2b9a,-5.101,-0.107,-7.039,-2.625,-0.000,0.804,32,0,0,0,4,2,0.923,8.05
4rpo,-6.061,-0.086,-6.082,-1.368,-0.166,0.670,25,1,1,0,5,0,1.000,7.64
4rj8,-7.855,-0.136,-9.173,-4.510,-0.249,0.804,80,3,0,0,5,1,0.909,7.77
5dit,-8.891,-0.103,-10.251,-6.877,-0.166,2.010,107,2,0,0,14,1,0.949,6.15
2j4i,-9.202,-0.080,-8.081,-4.975,-0.166,2.278,108,2,0,0,16,1,0.957,9
4iwz,-7.719,-0.148,-7.886,-2.540,-0.664,0.536,40,4,4,0,4,0,1.000,7.29
1v2l,-6.589,-0.120,-6.297,-1.602,-0.415,0.938,37,1,4,0,7,0,1.000,4.29
1g85,-5.309,-0.178,-6.820,-1.870,-0.000,0.268,25,0,0,0,2,0,1.000,5.48
2uy3,-6.343,-0.031,-5.651,-1.607,-0.166,1.340,44,2,0,0,5,5,1.000,3.22
1kyv,-9.709,-0.135,-8.850,-3.874,-0.830,1.072,88,8,2,0,5,3,1.000,5.92
3v5t,-8.258,-0.125,-9.080,-5.036,-0.166,1.340,96,2,0,0,9,1,1.000,8.22
3exh,-12.179,-0.131,-8.633,-3.031,-1.992,1.608,78,9,15,0,6,6,1.000,4.88
4ck3,-7.636,-0.124,-8.442,-3.664,-0.498,0.938,52,5,1,0,6,1,0.947,3.57
2g94,-10.429,-0.121,-10.666,-6.845,-0.747,2.144,102,9,0,0,11,5,1.000,9.52
1tpw,-7.432,-0.110,-6.318,-0.455,-0.913,0.268,10,9,2,0,2,0,1.000,3.3
2g72,-8.511,-0.143,-8.228,-3.699,-0.249,0.938,96,0,3,0,7,0,1.000,6.5
1ejn,-8.903,-0.105,-7.844,-3.589,-0.913,1.876,58,6,5,0,13,1,0.947,5.62
1fl3,-8.302,-0.106,-7.655,-4.313,-0.000,1.876,113,0,0,0,12,2,1.000,6.8
2cli,-8.112,-0.044,-6.190,-2.299,-0.415,1.742,49,5,0,0,10,3,1.000,4.3
5boj,-7.256,-0.177,-8.400,-3.150,-0.166,0.134,62,0,2,0,1,0,0.933,7
3s45,-8.794,-0.104,-8.847,-5.709,-0.332,2.412,85,4,0,0,14,4,1.000,8.49
4czs,-10.813,-0.087,-9.895,-5.908,-0.913,2.144,123,11,0,0,13,3,0.941,5
2vhj,-8.850,-0.010,-5.492,-2.309,-0.913,2.948,48,4,7,0,19,3,1.000,3.9
3qin,-6.681,-0.102,-7.350,-2.540,-0.664,1.072,24,7,1,0,6,2,0.923,6.87
1br6,-8.861,-0.120,-7.979,-2.735,-0.830,0.804,62,10,0,0,4,2,0.857,3.22
3oil,-7.523,-0.154,-9.211,-3.597,-0.664,0.268,35,2,6,0,2,0,0.950,5.68
3fvk,-9.364,-0.172,-8.483,-2.505,-1.162,0.402,52,8,6,0,3,0,1.000,8.82
3sug,-10.149,-0.102,-10.723,-6.366,-0.747,1.608,104,8,1,0,11,1,0.816,6.21
3qto,-8.450,-0.123,-8.533,-4.138,-0.249,1.072,93,3,0,0,7,1,1.000,4.13
6std,-7.610,-0.103,-7.388,-3.025,-0.083,0.938,72,1,0,0,5,2,0.929,8.64
1jyq,-12.732,-0.121,-11.623,-5.300,-1.909,0.804,90,17,6,0,6,0,0.903,8.7
3pe1,-8.620,-0.135,-8.582,-4.372,-0.332,1.340,96,2,2,0,8,2,1.000,9.65
2avm,-11.775,-0.120,-11.716,-7.346,-1.162,2.010,100,11,3,0,11,4,1.000,5.7
2wb5,-8.540,-0.154,-9.227,-3.964,-0.581,0.536,71,6,1,0,3,1,0.947,9.13
3rsr,-8.123,-0.068,-7.378,-2.970,-0.664,1.474,49,7,1,0,9,2,1.000,4.36
1o5c,-7.425,-0.080,-7.469,-4.331,-0.332,2.412,59,1,3,0,18,0,0.952,5.22
3tt4,-9.621,-0.100,-7.828,-4.358,-0.664,2.412,92,2,6,0,14,4,1.000,8.28
2weq,-8.225,-0.075,-8.208,-4.585,-0.415,2.010,68,5,0,0,14,1,0.897,5.9
3vhk,-7.399,-0.142,-8.343,-3.712,-0.083,0.670,81,1,0,0,5,0,0.944,4.6
1p19,-6.963,0.001,-5.198,-1.626,-0.498,2.144,24,6,0,0,13,3,0.700,4.11
1fkh,-7.738,-0.133,-9.599,-5.287,-0.166,1.072,82,2,0,0,5,3,0.893,8.15
2pov,-7.326,-0.088,-6.630,-1.335,-0.747,0.670,20,5,4,0,5,0,1.000,7.12
1trd,-6.338,-0.015,-5.369,-0.457,-0.498,0.804,7,5,1,0,4,2,1.000,5.4
4b9z,-10.019,-0.093,-9.301,-4.612,-1.079,1.608,85,4,9,0,10,2,0.800,4.09
3eax,-5.930,-0.012,-5.775,-2.969,-0.000,2.412,43,0,0,0,13,5,0.500,4.92
3e3c,-7.339,-0.100,-6.922,-2.093,-0.415,0.804,37,5,0,0,3,3,1.000,5.62
3re4,-6.697,-0.091,-7.130,-2.735,-0.249,1.072,44,3,0,0,6,2,1.000,7.4
3o9p,-10.842,-0.159,-9.513,-3.254,-1.577,0.536,59,8,11,0,4,0,1.000,6.52
2f8g,-9.481,-0.122,-9.860,-6.154,-0.498,2.010,89,6,0,0,12,3,1.000,8.7
1o3j,-7.977,-0.133,-8.001,-3.459,-0.664,1.340,62,4,4,0,10,0,1.000,6.77
1qk4,-9.487,-0.098,-7.465,-2.106,-1.079,0.938,50,13,0,0,5,2,1.000,4.21
4gih,-7.097,-0.064,-6.697,-3.457,-0.166,2.144,56,2,0,0,15,1,0.938,8.32
2jfz,-8.161,-0.139,-9.816,-5.804,-0.000,1.206,113,0,0,0,9,0,1.000,5.24
3ivc,-9.169,-0.137,-9.054,-4.780,-0.664,1.608,87,4,4,0,12,0,1.000,4.12
2bal,-6.943,-0.110,-8.291,-3.762,-0.249,0.938,46,3,0,0,5,2,0.905,6.31
3p5l,-5.812,-0.121,-7.280,-2.649,-0.083,0.670,38,1,0,0,4,1,0.923,7.39
3oy0,-6.239,-0.085,-7.005,-2.693,-0.166,1.072,33,2,0,0,7,1,0.800,8
2vfk,-7.856,-0.086,-7.196,-1.869,-0.913,0.804,40,4,7,0,5,1,0.900,3.71
3d7z,-9.281,-0.158,-9.320,-4.925,-0.249,1.072,107,3,0,0,6,2,1.000,7.92
1jvu,-8.334,-0.103,-7.377,-1.801,-1.162,0.804,27,6,8,0,6,0,0.889,5.15
4b6r,-9.231,-0.165,-8.853,-3.443,-0.996,0.804,58,8,4,0,6,0,1.000,5.85
3qtv,-8.155,-0.123,-8.528,-4.133,-0.249,1.072,85,3,0,0,7,1,1.000,4.65
2zxg,-9.145,-0.115,-8.551,-3.862,-1.079,1.608,56,3,10,0,5,7,0.905,8.82
1y3p,-11.074,-0.083,-9.215,-4.781,-1.494,2.278,66,11,7,0,11,6,1.000,4.82
2tpi,-8.079,-0.124,-7.204,-2.477,-0.581,1.072,47,5,2,0,8,0,1.000,4.31
3f8e,-6.106,-0.104,-7.289,-2.977,-0.166,1.072,44,1,1,0,6,2,0.867,7.23
3pcg,-7.275,-0.199,-7.405,-1.823,-0.498,0.134,49,4,2,0,0,1,1.000,2.3
2xxr,-7.781,-0.180,-7.022,-1.159,-0.913,0.268,28,5,6,0,2,0,1.000,6.55
2hkf,-11.093,-0.067,-9.301,-5.920,-1.245,3.082,83,5,10,0,19,4,0.889,6.38
1pdz,-6.188,-0.081,-5.943,-0.463,-0.664,0.402,7,4,4,0,2,1,1.000,3.7
4mmp,-8.968,-0.082,-6.946,-2.308,-1.162,1.742,36,6,8,0,13,0,1.000,7.71
2g9q,-6.532,-0.079,-5.926,-1.148,-0.498,0.938,17,4,2,0,5,2,1.000,6.4
4jyt,-9.105,-0.070,-7.999,-4.746,-0.581,2.546,88,3,4,0,18,1,0.828,7.4
4dv8,-9.207,-0.144,-9.400,-4.941,-0.581,1.340,87,6,1,0,8,2,0.955,9.24
4rr6,-8.952,-0.096,-7.610,-2.634,-0.830,1.072,49,8,2,0,7,1,1.000,6
4h7q,-7.280,-0.184,-6.872,-1.392,-0.664,0.402,33,0,8,0,1,2,1.000,5.06
1mq5,-9.765,-0.108,-8.896,-5.707,-0.249,2.278,118,3,0,0,15,2,1.000,9
3bug,-5.767,-0.151,-7.035,-2.104,-0.249,0.536,27,1,2,0,4,0,1.000,3.18
4i71,-9.459,-0.110,-7.423,-2.798,-0.747,1.340,88,9,0,0,7,3,1.000,7.74
1igj,-7.038,-0.076,-8.019,-3.924,-0.083,1.206,65,1,0,0,9,0,0.655,10
1ec1,-10.319,-0.148,-13.208,-8.883,-0.581,1.474,110,7,0,0,8,3,1.000,8.92
1ctu,-8.853,-0.144,-7.661,-2.098,-0.747,0.402,55,9,0,0,2,1,1.000,11.92
4i8w,-9.051,-0.106,-9.442,-5.870,-0.498,2.144,72,6,0,0,12,4,1.000,10.9
1qbo,-8.606,-0.078,-7.871,-4.082,-0.581,2.010,73,3,4,0,14,1,0.889,7.74
2w9h,-7.338,-0.146,-8.278,-3.232,-0.498,0.670,52,4,2,0,4,1,1.000,6.37
4en4,-5.685,-0.119,-6.759,-1.828,-0.249,0.536,24,3,0,0,3,1,1.000,5.52
2wjg,-9.535,-0.082,-7.527,-1.785,-1.328,0.804,33,13,3,0,3,3,0.900,7.1
3acl,-9.124,-0.167,-9.734,-5.320,-0.000,0.804,143,0,0,0,3,3,1.000,6.22
1jcx,-10.653,-0.099,-7.685,-1.113,-2.158,0.804,12,10,16,0,4,2,1.000,5.15
4u5o,-6.432,-0.083,-7.118,-3.342,-0.166,1.608,55,2,0,0,10,2,0.889,2.42
5er1,-8.355,-0.113,-9.397,-4.989,-0.664,1.474,61,6,2,0,9,2,1.000,6.02
1azm,-6.833,-0.090,-6.386,-1.391,-0.581,0.804,21,2,5,0,5,1,1.000,6.1
4m0f,-8.995,-0.092,-8.713,-5.556,-0.083,2.144,130,1,0,0,15,1,0.931,8.77
4fm8,-7.910,-0.109,-8.707,-5.116,-0.249,1.876,78,1,2,0,13,1,0.917,5.97
4z83,-8.732,-0.133,-8.421,-3.911,-0.498,1.206,74,3,3,0,9,0,1.000,7.4
2ovy,-7.246,-0.142,-9.463,-5.017,-0.166,0.938,84,2,0,0,6,1,1.000,8.4
4io6,-7.961,-0.202,-7.038,-1.392,-0.830,0.402,38,4,6,0,2,1,1.000,4.82
4hdb,-9.626,-0.117,-10.118,-6.680,-0.498,2.278,88,6,0,0,15,2,1.000,8.05
3rf5,-7.523,-0.151,-7.629,-2.781,-0.166,0.536,74,1,1,0,3,1,1.000,5.63
3bbf,-9.119,-0.070,-7.181,-2.326,-1.245,1.608,54,6,9,0,8,4,1.000,5.28
2y7p,-6.603,-0.183,-7.046,-1.630,-0.332,0.134,41,2,2,0,1,0,1.000,5.47
3ljo,-8.094,-0.119,-8.540,-3.864,-0.664,1.206,57,4,4,0,8,1,0.952,6.62
4eo6,-7.428,-0.133,-8.811,-4.097,-0.166,0.670,69,2,0,0,3,2,0.773,8.7
2y82,-9.297,-0.076,-7.739,-5.252,-0.083,2.814,123,1,0,0,19,2,1.000,8.4
3kku,-6.762,-0.093,-7.353,-3.577,-0.166,1.608,54,2,0,0,11,1,1.000,5.7
5aut,-7.803,-0.171,-8.801,-3.921,-0.332,0.670,74,1,3,0,4,1,1.000,5.17
4j46,-8.038,-0.126,-8.752,-3.674,-0.664,0.804,48,4,4,0,4,2,1.000,5.28
4yik,-8.805,-0.089,-8.139,-4.216,-0.581,1.876,73,6,1,0,11,3,1.000,6.89
1bdq,-9.855,-0.136,-10.532,-6.660,-0.664,2.010,100,6,2,0,13,2,1.000,6.34
4pmm,-9.800,-0.152,-10.833,-6.221,-0.332,0.938,128,4,0,0,6,1,1.000,7.57
3rdv,-8.229,-0.061,-9.338,-5.096,-0.498,1.474,76,5,1,0,10,1,0.643,4.91
1hdq,-6.534,-0.131,-7.313,-1.967,-0.664,0.536,17,2,6,0,3,1,1.000,5.82
3okv,-7.903,-0.168,-9.574,-4.228,-0.664,0.536,47,2,6,0,3,1,0.950,6.23
3zps,-9.719,-0.123,-11.112,-6.672,-0.830,1.608,80,6,4,0,12,0,1.000,8.3
3d52,-9.506,-0.134,-8.307,-2.348,-1.411,0.670,54,6,11,0,5,0,0.846,3.28
3ppr,-6.540,-0.075,-5.966,-1.335,-0.083,0.670,46,1,0,0,4,1,1.000,2.82
4zb6,-11.015,-0.112,-9.701,-4.297,-1.660,1.474,60,7,13,0,9,2,1.000,6.28
1nw7,-8.467,-0.107,-7.991,-3.149,-0.830,1.206,49,6,4,0,9,0,1.000,5.09
3sv2,-7.831,-0.113,-8.168,-3.907,-0.249,1.206,77,3,0,0,8,1,1.000,4.19
1n4k,-7.693,-0.027,-5.876,-0.702,-1.162,1.206,5,9,5,0,4,5,0.833,10.05
4fl2,-10.140,-0.077,-7.606,-2.234,-1.494,1.340,36,6,12,0,9,1,1.000,3.66
2wc3,-10.118,-0.164,-8.821,-3.462,-1.079,0.938,86,5,8,0,5,2,1.000,6.08
3f34,-5.506,-0.190,-7.313,-2.229,-0.000,0.134,34,0,0,0,1,0,1.000,3.16
4mpn,-6.670,-0.106,-7.558,-3.380,-0.166,1.206,52,2,0,0,7,2,1.000,6.62
1k1m,-9.012,-0.114,-9.320,-4.344,-0.830,1.072,76,6,4,0,7,1,0.769,7.4
1o1s,-8.839,-0.123,-9.523,-4.930,-0.581,1.206,80,7,0,0,4,5,1.000,7.31
3rz8,-7.175,-0.140,-7.883,-2.971,-0.498,0.804,40,2,4,0,6,0,0.923,8.17
1if7,-7.411,-0.145,-8.999,-3.787,-0.664,0.670,35,3,5,0,5,0,0.895,10.52
4m2v,-7.466,-0.121,-7.999,-2.736,-0.581,0.536,30,3,4,0,2,2,0.833,7.44
3lbz,-6.414,-0.056,-6.685,-2.941,-0.000,1.474,60,0,0,0,7,4,0.800,3.86
3c2u,-8.127,-0.133,-7.737,-2.308,-0.747,0.536,47,9,0,0,2,2,0.909,2.9
2xjj,-7.778,-0.172,-9.166,-4.318,-0.166,0.536,92,2,0,0,4,0,1.000,6.51
3i4b,-9.095,-0.131,-9.292,-5.484,-0.332,1.742,108,4,0,0,12,1,1.000,8.15
1v2r,-7.464,-0.058,-6.962,-2.956,-0.664,1.876,41,4,4,0,11,3,0.700,3.55
3lp7,-8.793,-0.175,-7.499,-1.323,-1.494,0.536,18,3,15,0,3,1,1.000,5.44
1ikt,-7.675,-0.162,-9.269,-4.638,-0.083,0.670,81,1,0,0,5,0,0.952,3.4
3ery,-12.963,-0.109,-12.837,-8.952,-1.079,2.412,152,11,2,0,16,2,0.913,5.66
4u54,-5.695,-0.122,-7.048,-2.768,-0.000,0.938,50,0,0,0,5,2,0.923,2.06
1e3g,-7.877,-0.181,-9.019,-4.088,-0.249,0.536,80,3,0,0,3,1,0.947,9
1ele,-8.009,-0.069,-7.216,-3.861,-0.415,2.278,55,5,0,0,14,3,1.000,6.85
4x8v,-9.764,-0.112,-10.497,-7.276,-0.415,2.412,120,5,0,0,17,1,0.912,6.89
2gkl,-7.472,-0.166,-7.208,-1.613,-0.913,0.536,26,3,8,0,1,3,1.000,5.35
2cbu,-9.197,-0.230,-8.207,-1.878,-1.245,0.134,51,6,9,0,1,0,1.000,5.68
4agm,-6.209,-0.046,-6.187,-2.443,-0.000,1.474,50,0,0,0,10,1,0.812,3.98
2flr,-9.258,-0.141,-9.036,-4.845,-0.581,1.608,104,7,0,0,10,2,1.000,6.1
1qxl,-8.464,-0.122,-9.474,-5.883,-0.249,1.876,94,3,0,0,12,2,1.000,7.96
2ate,-7.677,-0.050,-6.317,-1.341,-0.830,1.072,21,10,0,0,5,3,1.000,7.07
1g3d,-8.043,-0.105,-7.006,-1.813,-0.913,0.938,42,6,5,0,6,1,1.000,5.55
1nu3,-6.088,-0.176,-6.980,-1.864,-0.166,0.268,39,2,0,0,2,0,1.000,4
4dmw,-7.498,-0.041,-6.236,-2.045,-0.581,1.608,32,6,1,0,11,1,1.000,4.94
1kv5,-7.371,-0.108,-6.191,-0.462,-0.913,0.402,11,6,5,0,3,0,1.000,4.22
3m3c,-7.484,-0.068,-7.604,-2.226,-0.830,0.670,36,10,0,0,3,2,0.650,4.06
4u71,-8.906,-0.238,-8.069,-1.574,-1.411,0.134,36,4,13,0,0,1,1.000,5.22
4b5w,-6.994,-0.232,-6.613,-0.699,-0.830,0.134,16,5,5,0,1,0,1.000,3.33
3ccw,-9.466,-0.163,-11.092,-5.733,-1.079,0.938,62,8,5,0,5,2,0.963,7.87
1c5c,-9.595,-0.180,-9.177,-3.199,-1.162,0.402,71,3,11,0,3,0,1.000,6.96
4qxo,-7.902,-0.144,-8.239,-3.678,-0.415,1.072,69,2,3,0,8,0,1.000,5.51
1tng,-6.107,-0.172,-6.591,-1.577,-0.332,0.536,27,2,2,0,4,0,1.000,2.93
1c5x,-7.209,-0.111,-6.665,-2.289,-0.498,1.340,49,2,4,0,10,0,1.000,6.68
4q8y,-5.964,-0.126,-6.729,-2.315,-0.000,0.804,50,0,0,0,5,1,1.000,2.64
5c2a,-7.518,-0.139,-7.992,-3.495,-0.083,0.804,86,1,0,0,6,0,1.000,8.32
2ybu,-8.129,-0.071,-7.194,-3.737,-0.249,2.010,93,3,0,0,9,6,1.000,6.38
3g5k,-8.994,-0.136,-8.894,-3.248,-0.830,0.402,56,10,0,0,3,0,0.842,9.52
2f7i,-6.835,-0.145,-7.677,-2.663,-0.332,0.536,45,0,4,0,4,0,0.923,7.1
1ch8,-11.593,-0.088,-7.932,-2.062,-1.992,1.340,43,10,14,0,8,2,1.000,7
4n7m,-7.490,-0.136,-7.387,-2.973,-0.000,0.804,106,0,0,0,5,1,1.000,5.47
4ww6,-7.098,-0.118,-7.341,-1.995,-0.664,0.536,23,4,4,0,4,0,0.889,10.21
4o6w,-11.170,-0.097,-11.140,-6.917,-0.747,1.742,125,9,0,0,12,1,0.902,8.52
3d51,-8.774,-0.193,-7.732,-1.403,-1.245,0.134,41,5,10,0,1,0,1.000,4.15
3d8z,-5.845,-0.051,-6.299,-1.821,-0.332,1.072,17,2,2,0,6,2,0.571,3.37
4qew,-7.193,-0.129,-9.208,-5.247,-0.083,1.340,80,1,0,0,9,1,1.000,7.07
4jv6,-7.496,-0.204,-9.707,-4.591,-0.166,0.268,83,2,0,0,1,1,1.000,6.66
1fh8,-8.397,-0.169,-8.095,-2.283,-0.996,0.402,42,6,6,0,3,0,1.000,6.89
2vxn,-7.146,-0.080,-6.022,-0.459,-0.747,0.402,12,7,2,0,3,0,1.000,5
4iuo,-8.453,-0.211,-7.957,-1.577,-1.162,0.000,32,8,6,0,0,0,1.000,3.64
4wa9,-8.654,-0.174,-10.083,-5.203,-0.332,0.670,102,4,0,0,5,0,1.000,8.42
2eg7,-9.712,-0.229,-8.198,-1.288,-1.826,0.134,22,7,15,0,1,0,1.000,5.89
1i80,-6.184,-0.113,-6.347,-1.416,-0.249,0.536,35,3,0,0,3,1,1.000,6.41
1qy2,-5.992,-0.154,-6.909,-1.876,-0.083,0.268,42,1,0,0,2,0,1.000,5.74
4dcs,-9.832,-0.086,-7.624,-1.582,-1.494,0.670,32,12,6,0,3,2,0.900,5.1
3ga5,-9.724,-0.168,-8.082,-2.072,-1.328,0.536,51,12,4,0,4,0,1.000,5.49
3gss,-10.370,-0.131,-10.315,-5.275,-1.162,1.340,88,8,6,0,8,2,1.000,5.82
4owv,-6.086,-0.133,-6.548,-1.566,-0.166,0.402,43,0,2,0,2,1,1.000,4.35
4h3f,-8.278,-0.136,-9.691,-5.749,-0.332,1.608,76,2,2,0,11,1,1.000,9
1d4j,-9.871,-0.117,-10.729,-8.044,-0.415,2.948,114,5,0,0,19,3,1.000,8.36
2fqx,-8.936,-0.123,-7.677,-2.299,-0.830,0.670,71,8,2,0,5,0,1.000,7.15
3cd5,-9.871,-0.166,-11.526,-6.435,-1.079,1.206,72,7,6,0,6,3,0.968,7.9
2zft,-8.977,-0.128,-8.680,-3.870,-0.664,1.072,77,4,4,0,8,0,0.950,6.52
4ibb,-6.744,-0.127,-9.401,-4.821,-0.166,0.804,62,1,1,0,5,1,0.885,3.57
3m1k,-4.978,-0.062,-5.714,-1.300,-0.000,0.804,19,0,0,0,5,1,1.000,5.39
1rr6,-7.758,-0.118,-7.467,-2.555,-0.498,0.804,54,6,0,0,4,2,1.000,10.25
2oc2,-12.328,-0.177,-12.999,-7.410,-1.577,1.206,115,9,10,0,7,2,0.970,8.52
1yda,-6.484,-0.046,-5.822,-1.395,-0.415,1.206,17,2,3,0,7,2,1.000,6.55
4r4i,-8.707,-0.137,-10.990,-6.416,-0.830,1.474,59,4,6,0,7,4,0.871,6.27
3rwp,-8.476,-0.095,-8.447,-4.773,-0.332,1.876,81,4,0,0,10,4,0.875,9.22
3zqe,-5.093,-0.066,-7.059,-2.511,-0.000,0.670,25,0,0,0,5,0,0.583,4.23
3s9t,-6.796,-0.072,-6.865,-2.221,-0.498,1.072,24,2,4,0,7,1,0.714,6.82
4g95,-7.069,-0.086,-7.108,-3.198,-0.166,1.474,58,2,0,0,10,1,1.000,7.61
4ymh,-10.268,-0.134,-8.702,-3.477,-1.079,1.072,77,10,3,0,7,1,1.000,6.46
2vwo,-9.305,-0.074,-7.672,-4.566,-0.166,2.278,120,2,0,0,17,0,1.000,7.51
3s77,-6.560,-0.162,-6.674,-1.143,-0.581,0.268,18,3,4,0,2,0,1.000,7.21
4knj,-7.103,-0.116,-7.648,-2.953,-0.415,0.938,39,1,4,0,6,1,1.000,7.95
3sjf,-11.137,-0.146,-9.604,-4.583,-1.411,1.608,73,5,12,0,9,3,1.000,7.64
3pju,-11.426,-0.075,-8.661,-4.278,-1.577,2.412,62,13,6,0,12,6,1.000,4.88
1ndy,-7.513,-0.123,-8.056,-4.063,-0.249,1.474,78,3,0,0,7,4,1.000,6.17
4zzy,-9.171,-0.116,-8.457,-4.381,-0.332,1.474,103,4,0,0,7,4,1.000,5.6
2exm,-6.415,-0.081,-6.432,-2.037,-0.249,1.072,35,3,0,0,8,0,1.000,4.11
1tok,-7.415,-0.181,-6.669,-0.940,-0.913,0.402,23,3,8,0,3,0,1.000,2.47
456c,-8.562,-0.094,-7.854,-4.097,-0.415,1.876,75,5,0,0,12,2,0.947,9.77
3pgu,-6.693,-0.180,-7.556,-2.491,-0.249,0.402,44,2,1,0,2,1,1.000,6.7
4llj,-5.337,-0.121,-6.553,-1.871,-0.000,0.536,38,0,0,0,4,0,1.000,3.42
4hu1,-7.049,-0.078,-6.779,-2.269,-0.498,1.206,30,2,4,0,9,0,1.000,7.54
2v2h,-6.943,-0.090,-6.025,-0.462,-0.747,0.402,10,6,3,0,3,0,1.000,3.77
2fle,-11.276,-0.126,-12.520,-9.050,-0.664,2.412,129,8,0,0,15,3,0.977,7.85
3fl5,-7.981,-0.083,-6.883,-3.241,-0.166,1.742,84,2,0,0,11,2,1.000,7.28
4app,-8.622,-0.124,-10.413,-6.554,-0.249,1.608,97,3,0,0,10,2,0.939,7.19
3b7j,-6.004,-0.106,-6.602,-2.322,-0.000,0.938,58,0,0,0,7,0,1.000,5.17
4djo,-9.789,-0.112,-9.700,-6.179,-0.581,2.278,89,7,0,0,14,3,1.000,11.52
1tom,-8.621,-0.140,-9.129,-4.619,-0.498,1.206,79,4,2,0,8,1,1.000,8.3
3znr,-8.361,-0.074,-7.882,-4.323,-0.083,1.742,105,1,0,0,11,2,0.880,7.44
4fxp,-10.332,-0.105,-8.042,-2.568,-1.328,1.072,59,7,9,0,5,3,1.000,4.09
1ie9,-9.282,-0.203,-11.321,-5.739,-0.498,0.134,102,6,0,0,0,1,0.926,10.19
2g5u,-5.908,-0.099,-7.000,-2.586,-0.000,0.804,35,0,0,0,5,1,1.000,8.49
1h1d,-7.475,-0.105,-8.460,-3.114,-0.664,0.536,46,8,0,0,3,1,0.700,8.22
4xu2,-13.182,-0.137,-10.292,-4.837,-1.577,1.340,122,9,10,0,8,2,1.000,9.23
4xtx,-11.719,-0.084,-8.565,-4.629,-0.996,2.278,114,12,0,0,13,4,1.000,10.57
4gqr,-6.179,-0.094,-7.379,-2.716,-0.249,0.804,32,3,0,0,6,0,1.000,3.96
1oba,-5.625,-0.039,-5.493,-0.945,-0.000,0.670,35,0,0,0,5,0,0.800,2.44
4c1t,-10.752,-0.090,-8.553,-4.400,-1.079,2.144,86,12,1,0,16,0,1.000,7.15
1j14,-7.084,-0.138,-6.464,-1.603,-0.581,0.938,39,3,4,0,7,0,1.000,4.49
4c5d,-8.790,-0.118,-9.818,-5.806,-0.000,1.206,119,0,0,0,7,2,0.828,5.4
4jsa,-6.124,-0.119,-6.406,-1.392,-0.332,0.536,20,4,0,0,4,0,1.000,4.96
2f6t,-9.281,-0.128,-8.542,-3.483,-0.913,1.072,69,5,6,0,8,0,0.875,4.62
1px4,-7.622,-0.184,-7.971,-2.325,-0.830,0.402,36,4,6,0,3,0,1.000,3.23
3fuc,-8.834,-0.112,-7.673,-2.480,-0.913,0.938,45,7,4,0,4,3,1.000,9.72
4qf9,-7.745,-0.119,-7.470,-2.743,-0.581,1.072,53,6,1,0,7,1,1.000,4.43
1lrh,-7.648,-0.219,-8.279,-2.748,-0.581,0.268,58,2,5,0,2,0,1.000,6.82
3s8l,-8.630,-0.099,-8.671,-3.880,-0.913,1.340,46,11,0,0,7,3,0.950,5.64
2j7f,-8.481,-0.112,-7.123,-2.096,-0.747,0.938,57,5,4,0,3,4,1.000,6.35
3s2v,-9.178,-0.125,-8.465,-3.457,-0.996,1.206,54,6,6,0,7,2,0.933,6.8
