name,AutoDock4.1Score,estat,hb,vdw,dsolv,tors,affinity
2w8y,-11.2252,-0.1818,-0.4908,-12.5396,0.7938,1.1932,9.09
3ejp,-10.0030,-2.6342,-2.8622,-10.4761,4.1797,1.7898,8.55
2q64,-11.4057,-0.9198,-1.6386,-16.0550,3.6280,3.5796,8.52
2xeg,-8.3777,-1.2158,-5.3991,-20.8846,10.4711,8.6507,10.7
2iw4,-5.6186,-0.3502,-4.8473,-5.0490,4.0312,0.5966,9.3
1f0r,-9.0278,-0.2612,-1.0663,-12.9496,3.7578,1.4915,7.66
2xxx,-7.3238,-2.9444,-3.9381,-6.5700,4.0406,2.0881,6.41
3i25,-17.4159,-0.8577,-3.6285,-28.2060,8.1172,7.1592,8.51
1wc1,0.0846,1.9837,-2.4576,-8.7093,6.2847,2.9830,4
3ovn,-3.5479,0.0022,-0.0116,-5.4390,1.3039,0.5966,2.55
3t1m,-5.6611,-0.4371,-2.2515,-9.4795,3.8223,2.6847,3.04
1njs,-12.5078,-3.4310,-6.6849,-14.7426,6.9813,5.3694,7.82
3ime,-5.0293,-0.4582,-1.3332,-5.1532,1.6169,0.2983,3
2xxt,-9.0664,-2.6424,-3.8474,-7.9941,3.6277,1.7898,8.05
4b74,-11.2791,-1.8820,-2.6663,-14.7328,4.7207,3.2813,7.66
3s0b,-7.8426,-0.0027,-0.0070,-8.1386,-0.2910,0.5966,6.49
2fgu,-13.5497,-1.1440,-3.0040,-18.0426,4.7630,3.8779,9.18
2boh,-10.3564,-0.1184,-0.2334,-15.0174,3.2230,1.7898,8.52
2boj,-2.7554,0.2885,-2.6892,-4.6706,3.1227,1.1932,5.77
1tcx,-9.2986,-0.2254,-2.4691,-14.8004,3.7217,4.4745,6.95
1eld,-0.5092,-0.2064,-1.3574,-5.3562,3.7261,2.6847,6.7
3pgu,-3.3369,0.3234,-0.6145,-6.4913,1.3575,2.0881,6.7
1v0l,-10.1297,-3.4721,-4.2709,-8.1654,3.9890,1.7898,7.55
1zpa,-8.3846,-0.3180,-1.9434,-16.5192,4.7284,5.6677,8.4
1fzk,-14.0325,-2.8429,-5.2760,-20.1400,6.7690,7.4575,8.4
1enu,-6.4156,-0.4382,-2.3023,-6.6785,2.7051,0.2983,5.08
2zx8,-13.1214,-3.3998,-4.5379,-12.2872,5.3137,1.7898,9.64
1nq7,-9.9665,-0.8667,-1.0426,-10.2614,0.4144,1.7898,6.8
2o4l,-12.7108,-0.3707,-3.2184,-16.9494,3.9499,3.8779,9.22
1mfa,-3.0017,-0.1977,-1.9992,-8.6566,3.3772,4.4745,5.04
3d52,-6.1623,-0.4601,-3.3667,-9.4571,4.7353,2.3864,3.28
2qu6,-10.6909,-0.2414,-1.0133,-15.8487,4.3245,2.0881,8.52
2vj8,-13.3628,-3.5455,-2.6443,-16.3151,4.9658,4.1762,8.7
2bz6,-7.6246,-0.3325,-2.1250,-13.1155,4.9654,2.9830,7.09
2yb0,-7.8180,-0.4974,-3.0696,-9.0698,3.6256,1.1932,3.85
2i4d,-9.4656,-0.5845,-1.9792,-17.2851,4.7156,5.6677,11.68
4aoi,-7.1023,0.1872,-0.6265,-11.8105,4.2526,0.8949,8.4
1b0h,-16.9806,-5.1458,-5.7848,-18.8974,7.4780,5.3694,6.7
5tmp,-9.5197,-2.3473,-4.3565,-22.4748,11.6048,8.0541,7.47
1utn,-6.2464,-1.6025,-1.4644,-5.4670,1.6908,0.5966,3.49
1g2o,-9.0491,-1.1525,-3.7247,-11.0960,5.4325,1.4915,10.55
2q8h,-2.0033,-0.5479,-0.0005,-3.1983,1.4451,0.2983,3
2v57,-6.1465,-0.0819,-1.0191,-8.5593,2.9171,0.5966,7.1
1hlk,-3.7950,-0.0494,-0.5026,-7.1606,2.7244,1.1932,5
3kgq,-4.2216,-0.0679,-3.6798,-6.8086,4.5449,1.7898,2.3
3k37,-10.5372,-3.4372,-4.9437,-10.1902,5.6474,2.3864,8.92
2std,-7.8622,-0.0467,-0.1013,-9.2913,0.3839,1.1932,9.85
3vhc,-8.5080,-0.9906,-0.8620,-10.3646,3.4109,0.2983,8.89
3zt3,-8.8801,-0.7245,-2.0113,-9.4952,2.4561,0.8949,2.86
2hkf,-10.8190,-5.1062,-3.6749,-17.0158,7.2221,7.7558,6.38
2oc2,-11.4404,0.1986,-3.2188,-17.9873,5.9875,3.5796,8.52
1d4l,-12.4063,-0.4362,-3.2937,-15.9582,4.0005,3.2813,8.77
3s3v,-7.6543,-1.4706,-1.7024,-9.6270,3.3559,1.7898,6.23
4hbm,-9.4544,-1.1824,-0.9838,-11.0183,1.3437,2.3864,7.92
1y0l,-7.3956,-1.1237,-1.2026,-9.0374,2.1783,1.7898,9
2wor,-4.6952,0.0604,-0.5648,-7.1052,1.7212,1.1932,3.9
3tb6,-4.5697,-0.6935,-2.9134,-5.3941,3.2380,1.1932,5.08
3s9t,-5.9058,-0.1774,-1.1888,-8.2496,1.9202,1.7898,6.82
3hf8,-10.6256,-2.3873,-2.6303,-14.4865,5.5971,3.2813,6.51
3cke,-3.0625,0.3233,-1.0073,-8.1199,1.8635,3.8779,6.1
1bnv,-7.0090,-0.4251,-1.9388,-8.3863,2.2497,1.4915,8.77
3f15,-5.4603,-0.2532,-1.9745,-9.4689,2.9550,3.2813,8.1
3obq,-5.2820,-0.3026,-2.1223,-12.4808,3.3594,6.2643,3.54
2ogy,-5.7314,-2.1462,-3.2376,-8.4239,5.3915,2.6847,4.48
3hl5,-7.6865,-1.9070,-2.2680,-8.3375,2.4396,2.3864,4.47
1zs0,-8.0531,0.0361,-1.1575,-12.5324,2.9159,2.6847,6.15
2oi2,-2.8717,-0.5015,-2.8797,-7.3928,4.3227,3.5796,6.3
3qaa,-9.6701,-0.3900,-1.5541,-16.0006,3.8002,4.4745,11.54
3ahn,-8.4433,-0.7035,-3.1591,-16.5184,5.6733,6.2643,7.05
3ibu,-3.2265,-0.1660,-1.1485,-5.9805,0.7872,3.2813,9.15
2qi4,-10.5677,-0.5170,-1.6975,-16.3070,3.7777,4.1762,10.44
2x09,-12.4981,-6.6113,-3.9742,-7.3775,3.9733,1.4915,3.76
1swg,-3.5429,-0.8339,1.1643,-7.8214,2.4566,1.4915,7.36
2vk2,-7.1824,-0.7958,-4.8058,-8.1605,4.7899,1.7898,6.89
3gta,-10.6800,-2.0542,-2.0186,-11.7925,3.0972,2.0881,4.28
3eb1,-3.1684,-0.9117,-1.2379,-6.1307,2.4272,2.6847,4.79
4avi,-5.8050,-1.5428,-3.8277,-8.8721,3.6648,4.7728,7.63
2wnj,-8.6425,0.0149,-0.6098,-11.2520,2.0112,1.1932,6.48
1bdq,-9.9041,-0.2030,-2.6033,-15.4014,3.8291,4.4745,6.34
3e3c,-3.0599,0.3137,-1.4421,-7.9307,2.1213,3.8779,5.62
3l4z,-3.5168,0.3185,-2.8364,-8.9137,4.3351,3.5796,6.72
1lke,-10.7798,-0.1335,-1.4492,-12.1318,1.7414,1.1932,7.52
2vh0,-10.6931,-0.3423,-0.9037,-15.3089,3.4754,2.3864,8.51
1vfn,-4.5485,-0.3844,-1.6716,-5.4091,2.9165,0.0000,5.6
1uv6,-3.5913,-0.8981,-0.0362,-5.8316,1.9812,1.1932,5.12
1fkw,0.3457,-0.5694,-1.6042,-3.7505,4.7783,1.4915,5.05
2wzm,-12.5248,-4.3038,-6.5418,-14.9216,8.7679,4.4745,5.22
1c84,-8.6987,-1.6715,-2.3825,-9.5967,4.0572,0.8949,5
1duv,2.2231,-4.9877,-6.8040,4.8778,6.1540,2.9830,11.8
3mof,-3.1725,-1.1649,-1.3287,-3.0946,2.1175,0.2983,3.07
4e0x,-9.2182,-2.7427,-3.9141,-8.3947,4.0435,1.7898,7.12
1ydk,-8.8744,-4.1751,-4.8037,-9.6503,4.3853,5.3694,5.89
1ebw,-11.9047,-0.6056,-4.7365,-17.8275,5.0007,6.2643,9.05
1yp9,-9.5837,-0.3205,-2.3529,-12.5996,4.1977,1.4915,5.11
1ssq,-5.8491,-3.0874,-2.8557,-3.8913,2.7920,1.1932,6
3hku,-7.3856,-0.2564,-1.9912,-9.2143,2.8832,1.1932,8.3
1ii5,-7.2689,-2.8014,-4.1004,-6.2171,3.7619,2.0881,6.62
3f7g,-8.9308,-2.1621,-2.0354,-10.9356,3.2193,2.9830,7.37
2gh9,-7.9431,-0.7289,-4.2856,-15.3994,7.1014,5.3694,6
1c4u,-10.6225,-0.2805,-1.8025,-14.3535,3.4276,2.3864,10.37
1nvs,-8.2571,-0.2882,0.0943,-11.1834,2.5236,0.5966,7.82
2c94,-10.3018,-1.5741,-5.4213,-15.2494,6.8719,5.0711,6.82
2rka,-3.1474,-2.1529,-1.3392,-3.9833,2.8366,1.4915,3
1d4k,-14.0517,-1.4234,-3.2884,-18.0060,4.7882,3.8779,9.22
1ajx,-10.9651,-0.4351,-2.1711,-15.7508,3.8123,3.5796,7.91
2p3b,-9.9012,-1.0918,-3.4598,-19.2186,5.8149,8.0541,8.48
1sv3,-3.0418,0.1211,-0.3099,-4.9022,1.4527,0.5966,4.35
3kiv,-5.8108,-3.4081,-1.9962,-4.3253,2.1291,1.7898,4.7
1cnw,-2.0445,-0.1313,-0.9125,-7.3383,2.1614,4.1762,7.72
1g85,-2.7478,-0.0059,-0.0007,-4.5062,-0.0247,1.7898,5.48
3tza,-10.3138,-3.1019,-4.0021,-10.7406,5.1444,2.3864,5.5
1gu1,-6.3873,-0.0334,-3.5482,-7.6585,3.6597,1.1932,4.52
1q1g,-7.7560,-0.8470,-2.4236,-11.0923,5.1154,1.4915,8.57
1fkn,-9.3212,-1.3732,-5.3399,-19.3681,7.5127,9.2473,8.8
3s56,-12.1448,-0.8830,-2.0857,-17.7396,4.3874,4.1762,9.62
3m3c,-3.0229,-0.7806,-4.1166,-6.8639,3.9654,4.7728,4.06
3vf7,-11.4296,-0.4721,-1.7868,-17.2110,3.8640,4.1762,9.1
3tkw,-10.3711,-0.3977,-3.1325,-15.1242,4.1071,4.1762,5.27
2wgj,-7.7638,0.0290,-0.6049,-12.2707,3.2931,1.7898,8.7
1ppc,-9.2884,-0.3844,-3.1219,-12.6785,3.9134,2.9830,6.16
3cf8,-4.2719,-0.0581,-0.0954,-8.4834,2.5752,1.7898,4.9
2w8w,-8.2614,-2.7307,-3.8628,-10.9421,6.5894,2.6847,2.12
1q91,-9.5191,-1.0530,-2.2088,-11.2260,3.4772,1.4915,4.15
2weq,-8.1197,-0.6022,-2.2576,-12.0308,4.0862,2.6847,5.9
1ro6,-7.5506,0.0657,-1.1993,-8.8594,1.2492,1.1932,6.46
3rz5,-4.6040,-0.1082,-0.9727,-7.0546,1.4434,2.0881,7.89
2igv,-5.6518,-1.4368,-2.6076,-5.0852,1.9864,1.4915,2.23
1q72,-5.8396,-0.0369,-0.0065,-9.2679,1.9802,1.4915,6.85
1f4x,-5.7095,-0.4238,-2.7945,-8.4894,3.3136,2.6847,5.59
3liw,-10.5180,-0.2876,-2.2398,-14.8460,3.8724,2.9830,7.6
1cny,-1.9066,-0.1093,-0.9905,-7.6060,2.0265,4.7728,7.85
3hig,-7.2963,-0.0696,-1.3360,-12.6992,4.4222,2.3864,7.89
1c1r,-6.3338,-0.2773,-1.9198,-9.3750,4.0451,1.1932,7.63
1o30,-4.1708,-0.7826,1.3607,-11.8233,4.9862,2.0881,6.77
2idw,-9.9938,-0.3993,-2.7122,-14.7061,3.6477,4.1762,8.89
1v11,-8.4832,-0.1366,-4.1025,-12.7005,5.7717,2.6847,3.98
3ps1,-7.8277,-0.0744,-1.7524,-12.1852,3.2013,2.9830,10.17
1qb9,-9.0545,-0.4436,-2.0885,-12.6360,4.0254,2.0881,7.44
1fh9,-8.2088,-1.2446,-4.4565,-10.2412,5.3471,2.3864,6.43
2b7d,-10.6503,-1.1388,-4.6777,-14.4193,6.6026,2.9830,8.7
1nny,-14.1069,-4.8404,-4.1894,-16.4170,6.5672,4.7728,7.66
2w8j,-10.4697,-3.7002,-5.1647,-10.9699,6.6805,2.6847,2.96
2am4,-8.3758,-1.4653,-5.0177,-13.5250,7.4560,4.1762,3.72
2f34,-5.4140,-0.9286,-2.8671,-8.6277,4.3247,2.6847,6.89
3u90,0.2461,0.7464,-0.0852,-4.3331,0.3384,3.5796,4.62
2fzg,3.8238,-2.2703,4.4412,-6.4878,5.7542,2.3864,3.38
3t1l,-2.6709,-0.4479,-2.2553,-5.9280,2.9773,2.9830,3.26
1bwa,-16.5244,-0.5122,-4.6789,-21.3941,5.8847,4.1762,8.6
2gyi,1.8227,1.0374,-1.5645,-3.7735,3.7369,2.3864,7
3pcf,-4.6110,-0.5606,-1.3869,-5.8995,2.6394,0.5966,6.05
3spf,-2.8573,-0.4988,-0.0595,-6.7290,0.5521,3.8779,3.86
1o3d,-8.8844,-0.3766,-2.6762,-11.1294,4.4030,0.8949,7.13
1ppl,-8.1905,0.7105,-3.2027,-15.5589,4.1929,5.6677,8.55
1kjr,-3.5389,-0.7257,-3.4531,-9.6221,5.4892,4.7728,6.06
1b4h,-11.6838,-5.7106,-4.9302,-14.2506,7.5399,5.6677,5.46
2nn7,-4.4851,-0.1388,-1.0881,-6.8275,1.4812,2.0881,6.52
3qnd,-2.8424,-1.4544,-1.5400,-5.2014,2.3704,2.9830,4.85
1m2q,-6.9217,-0.3828,-0.8047,-9.2662,2.6370,0.8949,6.1
1f4g,-7.7082,-1.4560,-2.4386,-11.6592,4.2660,3.5796,6.48
3nu5,-9.0771,-0.3947,-1.4445,-15.0617,3.6476,4.1762,8.35
1f74,-6.0829,-2.1895,-3.9119,-8.1248,4.2654,3.8779,3.05
3l1n,-2.0137,-0.0972,-0.1320,-6.0595,0.0988,4.1762,5.63
3t0b,-5.4401,-0.4874,-2.9895,-7.1003,3.0490,2.0881,4.3
1dfo,-8.3083,-0.6991,-3.2313,-13.6391,5.9799,3.2813,6.7
2vw2,-7.6779,-3.1447,-2.5137,-5.9400,2.7274,1.1932,3.3
2vb8,-7.1525,-0.1082,-0.9682,-7.8187,0.8477,0.8949,4.6
3guz,-3.6931,-0.3132,-2.2804,-4.1875,1.5964,1.4915,4.38
3f8c,-8.8810,0.1006,-0.0030,-12.7700,2.5982,1.1932,7.68
1ydb,-4.8597,-0.1031,-1.3767,-6.6797,2.4049,0.8949,8.24
2j79,-7.3730,-1.3718,-4.0586,-8.1300,4.3975,1.7898,5.96
1g35,-12.6049,-0.8012,-2.9227,-18.0470,4.6915,4.4745,8.14
3hx3,-8.8715,0.1149,-0.5616,-8.6460,-1.2704,1.4915,8
3ckp,-10.7389,-1.7920,-2.9352,-15.0144,4.8265,4.1762,6.35
1ogx,-7.9057,-0.2798,-1.1789,-7.1595,0.4142,0.2983,6.09
1bn3,-7.1230,-0.1459,-1.3425,-7.9908,1.4613,0.8949,9.89
2hmu,-7.3420,-2.6001,-2.9704,-12.3297,7.2768,3.2813,7.7
1ceb,-8.0539,-3.6618,-2.0402,-5.0623,1.8155,0.8949,6
3rux,-11.6502,-0.8013,-5.1337,-17.9696,8.6748,3.5796,9.28
3gcu,-12.2575,-0.1952,-1.7425,-15.6417,3.8304,1.4915,6.78
1w9u,-8.3889,-0.5538,-2.1934,-14.8206,5.8975,3.2813,6.09
1vzq,-10.2294,-1.1176,-1.5505,-14.0585,4.7074,1.7898,7.44
1gai,-11.3984,-3.5328,-6.3599,-15.4406,7.3723,6.5626,8
4alx,-9.9540,-0.8343,-0.0517,-10.6891,1.3228,0.2983,7.28
1a69,-5.8963,-0.6411,-2.2168,-10.0491,5.5192,1.4915,5.3
2xei,-10.1662,-2.3597,-5.4331,-18.8664,9.6321,6.8609,10.62
3sap,-5.4688,-0.1217,-1.1270,-8.7107,1.8059,2.6847,7.59
3cdb,-11.3359,-3.7408,-3.3820,-13.9231,4.9371,4.7728,7.02
3iub,-8.1055,-0.1404,-1.7196,-11.0417,3.6030,1.1932,4.54
2q8m,-8.7368,-2.3797,-3.9523,-10.2109,5.7180,2.0881,4.03
1ez9,-2.1636,-0.9129,-2.6242,-12.5923,5.3151,8.6507,5.1
2o4p,-12.7339,-0.3839,-3.1854,-16.8136,3.7710,3.8779,10.72
4e9u,-2.4709,-0.0201,-0.3197,-5.0227,1.1019,1.7898,5.82
2j47,-10.2009,-1.4470,-4.6471,-11.0549,4.8600,2.0881,5.41
1xh9,-16.5169,-2.6621,-3.8544,-18.0383,5.6515,2.3864,7.77
2gv7,-11.1003,-1.0818,-4.4063,-15.1586,5.6686,3.8779,7.85
2pvh,-6.4115,0.2324,-0.8094,-10.1688,3.1411,1.1932,6.59
8cpa,-6.5672,-0.2494,-3.4769,-12.1634,5.4446,3.8779,9.15
1kc7,-1.2140,1.4934,-2.9949,-4.6803,3.4763,1.4915,5.52
3uw5,-11.0103,-2.1487,-2.2112,-12.3013,3.2646,2.3864,7.85
3mv0,-5.8199,-0.7628,-3.0071,-7.3566,3.8152,1.4915,3.85
3cj5,-7.7026,-0.3456,-1.0653,-9.4587,1.6755,1.4915,6.34
1ql9,-10.9815,-0.0520,-0.0581,-15.0612,2.9966,1.1932,5.35
1elb,-4.0648,-0.0558,-0.4990,-10.8090,3.1227,4.1762,7.15
3t82,-4.5148,-0.3047,-2.0238,-8.7253,3.5560,2.9830,7
2vc7,-6.2470,-0.0914,-0.4214,-8.8991,0.4802,2.6847,3.36
1xka,-8.3262,-0.4422,-1.6316,-13.9630,4.7277,2.9830,6.88
4epy,-7.5560,-1.9777,-1.0091,-8.3191,2.5567,1.1932,3.47
1d4h,-13.3519,-0.6896,-3.0773,-19.6076,5.2498,4.7728,10
3moe,-6.3210,-3.3502,-2.1707,-5.1183,3.1250,1.1932,4.3
1gj8,-4.7913,-0.1914,-1.1332,-9.7975,4.5411,1.7898,6.96
2ca8,-9.3419,-4.6788,-5.1413,-8.1455,4.7457,3.8779,4.66
3nsn,-8.8754,-3.6693,-3.7048,-15.3159,6.6554,7.1592,7.19
3jrs,-6.0168,-1.1447,-0.7930,-6.9511,1.0822,1.7898,4.28
2wkz,-13.5986,-0.5311,-2.9591,-19.7863,4.6068,5.0711,8.77
1tjp,-8.3661,-1.2773,-4.1994,-10.9185,4.7478,3.2813,4.42
3f3t,-10.3774,-0.3238,-1.5481,-12.3080,2.6093,1.1932,4.59
3m35,-10.0230,-1.5561,-1.7473,-13.1594,4.0533,2.3864,7.22
4ehz,-6.1619,-0.3801,-0.6448,-8.4615,3.0261,0.2983,8
1m4h,-11.5314,-1.5027,-5.4451,-21.7407,7.3132,9.8439,9.52
3su0,-12.1692,-0.3998,-2.4095,-15.6079,3.8615,2.3864,6.79
2qpq,-4.4830,-1.7547,-2.5417,-5.8146,3.8382,1.7898,6.37
3pd9,-9.8901,-2.5734,-3.3250,-8.4566,4.1666,0.2983,6.22
2xef,-7.8542,-1.5022,-6.2800,-23.9081,11.6058,12.2303,9.84
2f2h,-9.8105,-1.6660,-4.0695,-13.6469,5.9923,3.5796,5.7
1li6,-3.1869,-0.0148,-0.3978,-3.3115,0.5372,0.0000,3.8
1a8i,-6.9241,-0.5713,-4.0175,-8.7103,4.8835,1.4915,5.52
3re4,-3.9381,-0.0391,-0.9767,-8.1805,3.4684,1.7898,7.4
1v1m,-9.0726,-0.8166,-4.0899,-12.8019,5.9511,2.6847,3.94
1lpk,-9.3943,-0.3229,-2.0304,-15.5058,5.1836,3.2813,7.55
1pyn,-10.5191,-3.5238,-4.5463,-14.1583,6.0416,5.6677,5.49
3gy7,-5.5108,-0.2342,-1.9606,-6.4152,2.5027,0.5966,4.52
2jfz,-9.2660,-0.0013,-0.0130,-12.7446,2.0015,1.4915,5.24
3ljo,-8.2422,-0.3940,-3.4276,-10.9332,4.1263,2.3864,6.62
2bq7,-8.7547,-0.1033,-0.2620,-13.3463,3.1671,1.7898,7.05
1msm,-13.3712,-0.5584,-1.8831,-18.6061,4.3951,3.2813,10.48
3kmy,-6.4068,-0.4413,-2.0106,-6.8304,1.9806,0.8949,4.49
1kzn,-7.7113,-0.2337,-1.7042,-13.8016,4.1504,3.8779,8.92
3a1c,-5.4058,1.0132,-4.3861,-13.5776,8.2634,3.2813,4
3bzf,-14.9958,-4.3919,-5.2525,-21.1283,6.5296,9.2473,4.52
1aaq,-0.2776,-1.0137,-3.5513,-6.7410,5.0623,5.9660,8.4
3r1v,-5.6084,-0.0073,-0.0026,-7.1399,0.3482,1.1932,6.92
3dzt,-10.0826,-1.6666,-1.6595,-12.1226,0.5933,4.7728,7.22
4av5,-7.9548,-1.5387,-3.8708,-9.3317,3.8033,2.9830,7.21
2zn7,-10.3616,-3.1862,-2.4123,-11.0249,3.8754,2.3864,7.89
3f33,-4.9196,-0.0379,-0.0020,-6.1650,0.3903,0.8949,3.34
1c3e,-8.4143,-0.3654,-3.5222,-13.2253,5.4174,3.2813,6.59
2pu2,-6.6609,-1.8947,-1.7265,-8.1333,3.3038,1.7898,4.43
1g54,-5.0834,-0.1386,-1.0742,-7.3138,1.9516,1.4915,8.82
1lan,-5.3749,-1.9941,-2.9778,-4.7585,2.5657,1.7898,7.22
3u6h,-10.5379,-0.0100,-0.5479,-15.2537,3.1856,2.0881,9
3bgq,-4.8627,0.2254,-0.0145,-8.3526,2.0858,1.1932,7.96
3pb7,-4.9318,-0.1297,-0.8388,-8.9045,2.5547,2.3864,5.74
2cc7,-5.9295,-0.1530,-1.1807,-7.0312,2.4354,0.0000,8.01
3hvh,-11.2605,-0.5732,-3.6427,-17.7094,7.3836,3.2813,8.52
3mf5,-9.6212,-1.2996,-0.9870,-9.3301,0.8024,1.1932,5.36
1dzk,2.8007,-0.0007,-0.1034,1.2009,0.8090,0.8949,6.1
2aoc,-13.0588,-1.9707,-6.4467,-20.2357,6.6452,8.9490,4.89
3f6e,-12.0568,0.9703,-5.3751,-19.3548,7.5266,4.1762,2.38
3lc3,-7.0527,-0.2679,-1.8968,-9.6507,3.2712,1.4915,5.23
1gcz,-8.6443,-0.3737,-1.8937,-9.7027,2.1324,1.1932,5.13
1o2w,-4.3903,-0.6341,-0.7631,-9.5373,4.4560,2.0881,5.85
1if8,-5.3969,-0.1267,-1.5996,-7.1911,1.4324,2.0881,9.64
3ies,-13.3250,-0.7550,-3.3504,-21.2823,8.4832,3.5796,9.92
1qan,-7.2810,-1.5693,-2.6207,-13.4946,7.1223,3.2813,4.48
3zze,-9.4830,-0.1897,-1.5870,-12.1009,2.9032,1.4915,8.89
3qox,-11.2851,-2.5626,-4.3637,-15.0049,7.6631,2.9830,6.57
4djy,-10.3291,-2.3163,-1.8685,-10.6284,2.9925,1.4915,8.27
3roc,-7.4225,-0.1512,-0.6664,-11.8107,2.8194,2.3864,8.19
3ppr,-4.9425,-1.2455,-1.1609,-5.9567,3.1222,0.2983,2.82
2qd6,-9.9416,-0.3939,-1.6798,-15.7615,4.0157,3.8779,8.68
1e5j,-5.1838,-1.5769,-4.6076,-11.8447,5.6863,7.1592,4
2v3d,-7.9828,-2.2869,-3.7726,-8.2361,3.9263,2.3864,3.94
2hzy,-6.1439,0.4570,-3.8174,-9.7286,4.8570,2.0881,7.39
2zpk,-8.2292,-0.8335,-3.7791,-14.9494,5.0684,6.2643,7.76
3l6h,-4.9663,-0.7825,-1.3210,-5.7791,2.3197,0.5966,5.4
4f7v,-7.9391,-0.8786,-5.9126,-15.5051,10.4793,3.8779,5.38
1ctu,-8.6606,-0.7792,-3.9186,-10.7833,5.0307,1.7898,11.92
4djx,-9.5813,-2.2897,-1.9290,-9.6394,3.0837,1.1932,7.23
3dne,-3.9939,0.0120,-0.5584,-5.5858,1.8400,0.2983,5.22
1uz1,-7.5327,-0.6971,-4.0293,-7.2047,3.2052,1.1932,6.89
3cs7,-10.0662,-0.3787,-0.6253,-15.0864,3.9361,2.0881,10.68
2nn1,-4.0619,-0.0982,-0.9766,-6.1390,1.6604,1.4915,5.82
3p2e,-4.2076,-1.6247,-4.2650,-8.2410,6.9401,2.9830,6.22
1r0p,-10.8973,-0.1925,-1.8052,-14.0442,2.7582,2.3864,8
1zsf,-12.8790,-2.5536,-4.5655,-18.3918,6.0692,6.5626,9.92
1gar,-10.6769,-2.7774,-5.8550,-16.5709,7.6655,6.8609,10
3f6g,-6.2874,-0.9410,-2.7991,-6.3882,2.6477,1.1932,4.72
1v2s,-5.4549,-0.2512,-2.0324,-6.1531,2.3853,0.5966,4.17
1rmz,-6.6884,-0.2788,-2.5009,-9.0865,2.1949,2.9830,8
1lag,-8.0956,-2.7533,-3.3018,-7.4290,4.1952,1.1932,6.3
2jdp,-3.3108,-0.0103,-2.7653,-4.6746,2.9462,1.1932,6.6
4rsk,-5.0123,-0.8458,-3.1259,-7.0390,3.6121,2.3864,4.32
3ekx,-11.8796,-1.1398,-1.9903,-16.2549,3.9257,3.5796,9.41
2zz1,-12.2038,-2.6356,-6.8123,-10.6739,6.1282,1.7898,4.54
1xk9,-6.1825,-0.6821,-0.2213,-8.3776,2.2035,0.8949,6.85
4djp,-8.9562,-0.3984,-1.6593,-15.6492,3.3814,5.3694,10.55
1tpw,-4.9513,-0.8206,-3.1798,-6.2279,3.4872,1.7898,3.3
2oxn,-4.9035,-1.0112,-2.9582,-6.4635,3.1429,2.3864,7.44
3d9z,-5.4335,-0.0819,-1.1850,-6.7572,1.9939,0.5966,8.7
3ppp,-3.3705,-0.5095,-0.9151,-4.6670,2.1244,0.5966,5.22
1dar,-6.7531,-1.8036,-3.5624,-10.6523,6.5805,2.6847,4.96
1gj7,-9.0171,-0.3455,-3.0518,-11.6002,4.4889,1.4915,7.89
3f5k,-5.2616,-1.4777,-4.5333,-17.2122,9.0126,8.9490,4.62
3czv,-4.1636,-0.0961,-1.0574,-5.9956,2.0906,0.8949,7.8
2zft,-8.4519,-0.3225,-2.4132,-11.9777,3.8750,2.3864,6.52
3ddg,-8.5035,-2.4325,-3.2958,-9.6199,4.4583,2.3864,6
2bpv,-10.0905,-1.1310,-2.0985,-15.5153,4.1798,4.4745,7.67
4g0z,-7.7734,-4.5266,-2.1709,-7.0096,3.8456,2.0881,2.21
1pa9,-9.1124,-2.5067,-3.5009,-7.9908,3.6928,1.1932,4.6
3sax,-6.1286,-0.1797,-1.4014,-8.8063,2.1708,2.0881,6.57
5std,-9.1820,-0.0564,-0.6079,-11.6709,1.6617,1.4915,10.49
4fcq,-7.7834,-0.2732,-0.8178,-10.0113,2.7222,0.5966,7
3f68,-10.3228,-0.0954,-1.3952,-13.0984,2.1781,2.0881,5.06
1v48,-9.0505,-1.9970,-3.9463,-11.0741,5.8788,2.0881,7.8
1ec2,-12.6467,-0.5000,-4.6056,-19.7151,5.9097,6.2643,10
1g4o,-5.0650,-0.1328,-1.3243,-6.2318,1.4307,1.1932,8.25
1tx7,-5.7721,-0.7848,-2.1785,-7.2560,3.2540,1.1932,4.6
2j27,-3.7892,-1.0717,-2.4650,-5.0246,3.2805,1.4915,3.52
3iod,-3.3401,-0.2991,-2.7084,-9.7955,6.7782,2.6847,4.1
1kav,-6.6778,-1.4347,-2.2565,-9.7984,3.8288,2.9830,5.82
1ogz,-6.8784,-0.4562,-0.5217,-6.5993,0.4005,0.2983,5.85
1o5a,-6.1030,-0.1380,-1.2592,-10.2409,4.0436,1.4915,6.42
1pro,-13.4103,-0.4748,-4.0475,-17.6748,4.9089,3.8779,11.3
1qy2,-2.4223,0.1248,-0.0015,-4.1045,0.9624,0.5966,5.74
2dri,-8.7984,-1.7598,-5.0594,-6.9410,3.7685,1.1932,6.89
3rz0,-4.6104,-0.1029,-0.9316,-6.8353,1.4696,1.7898,7.55
1n4h,-9.0268,-0.7619,-0.7635,-9.4072,0.4143,1.4915,6.55
1wvj,-11.0663,-3.1342,-4.4533,-8.8902,4.2181,1.1932,6.73
1hvi,-12.1762,-0.3932,-4.2507,-19.2983,5.5016,6.2643,10.92
