name,cyscore,cyscore_hydrophobic,cyscore_Vdw,cyscore_HBond,cyscore_Ent,affinity
1g35,-7.4651,442.500,59.719,3.536,6,8.14
3hx3,-4.7983,345.220,28.514,-0.000,0,8
3ckp,-5.0470,239.049,48.826,4.250,6,6.35
1ogx,-3.1400,190.463,22.872,-0.000,0,6.09
1bn3,-3.0082,142.402,29.110,-0.000,4,9.89
4uac,-4.6463,172.195,51.125,0.250,6,6.54
2hmu,-3.4719,145.293,37.242,1.714,6,7.7
1ceb,-1.8603,133.439,11.774,13.464,2,6
3rux,-8.4654,418.744,76.720,11.429,6,9.28
3gcu,-6.2482,357.207,51.755,0.000,6,6.78
1w9u,-4.9848,258.024,45.499,8.429,6,6.09
1i37,-4.9378,301.854,35.617,1.786,0,9.57
4gbd,-5.0764,275.866,43.000,5.500,4,11.32
1vzq,-4.1909,156.927,43.461,11.143,3,7.44
1gai,-4.9476,242.390,46.984,4.321,6,8
4alx,-4.5006,236.915,38.288,-0.000,2,7.28
1a69,-3.1111,139.854,29.574,2.750,2,5.3
2xei,-4.1891,96.220,53.088,11.071,6,10.62
3sap,-3.5741,202.939,31.942,-0.000,6,7.59
3cdb,-5.4101,347.073,41.161,6.429,6,7.02
3iub,-3.5146,125.890,38.991,0.643,4,4.54
2q8m,-2.6157,139.293,24.886,3.000,6,4.03
1ez9,-3.8335,159.512,40.862,-0.000,6,5.1
2o4p,-6.9553,421.537,54.912,1.357,6,10.72
4e9u,-3.0712,264.329,17.358,-0.000,6,5.82
2j47,-3.8402,222.890,31.603,-0.000,4,5.41
1xh9,-7.0200,393.598,59.014,5.179,6,7.77
2gv7,-4.2627,175.780,44.725,10.464,6,7.85
3pe2,-3.9892,222.963,33.074,1.750,3,9.76
5c5t,-1.4707,82.683,13.174,3.464,3,3.13
2pvh,-3.9389,214.085,34.070,0.214,4,6.59
8cpa,-4.4354,267.671,36.361,9.143,6,9.15
1bty,-2.2017,125.500,16.587,10.036,0,4.74
3t60,-3.1421,135.854,33.652,-0.000,6,6.7
1kc7,-1.1132,83.244,7.386,1.786,2,5.52
3uw5,-4.3476,205.512,42.510,8.250,6,7.85
4kni,-3.3606,197.902,29.446,-0.000,6,7.78
3mv0,-1.9611,71.110,20.580,-0.000,1,3.85
4nnr,-3.6349,167.439,37.041,-0.000,6,7.26
3cj5,-3.4397,170.780,32.458,3.464,4,6.34
1ql9,-5.4647,261.378,50.572,0.000,4,5.35
1elb,-3.6983,191.341,35.114,0.143,6,7.15
3t82,-2.8977,118.671,32.152,-0.000,6,7
2vc7,-3.9839,257.866,31.294,1.429,6,3.36
4knj,-3.1052,179.732,27.904,-0.000,6,7.95
1xka,-4.1086,167.610,43.509,9.321,6,6.88
4qfn,-2.3184,145.037,19.645,9.143,6,4.12
4cjr,-3.1791,131.902,34.648,0.321,6,3.1
4epy,-2.6703,127.890,24.938,9.607,3,3.47
1d4h,-8.0136,461.878,65.510,-0.000,6,10
3moe,-1.7065,73.329,17.494,8.607,3,4.3
1gj8,-2.5839,145.524,23.758,1.179,6,6.96
2ca8,-2.0891,110.939,20.583,19.000,6,4.66
4v24,-7.3045,481.476,52.730,4.286,6,8.37
3nsn,-4.5657,193.683,47.413,-0.000,6,7.19
3jrs,-2.9404,199.610,21.187,3.464,4,4.28
4q4s,-3.5918,182.085,30.349,16.643,1,6.95
2wkz,-8.0614,458.012,66.661,-0.000,6,8.77
3tt4,-4.7865,242.244,44.842,-0.000,6,8.28
1tjp,-3.9506,231.915,33.765,4.679,6,4.42
3f3t,-4.0504,208.939,36.290,0.393,4,4.59
3m35,-4.4600,188.476,46.329,4.214,6,7.22
4ehz,-3.4860,214.207,25.643,0.750,1,8
1m4h,-6.6077,289.524,65.474,3.536,6,9.52
4css,-2.5623,122.768,26.801,0.107,6,8.46
4kxn,-3.7623,204.707,34.455,0.107,6,6.1
3su0,-6.2102,316.280,56.661,0.393,6,6.79
2qpq,-1.4647,97.012,12.742,-0.000,4,6.37
3pd9,-2.5165,120.280,22.364,10.393,1,6.22
2xef,-6.6097,262.720,68.391,10.857,6,9.84
2f2h,-4.0664,192.171,40.355,-0.000,6,5.7
1li6,-1.7811,143.598,8.746,-0.000,0,3.8
1a8i,-3.0719,144.110,28.003,-0.000,1,5.52
3re4,-2.9370,165.793,24.671,0.393,3,7.4
1v1m,-3.2485,100.671,39.029,8.571,6,3.94
1lpk,-5.0120,228.829,49.314,9.607,6,7.55
1pyn,-4.5173,213.841,44.006,7.643,6,5.49
3gy7,-2.1676,101.610,18.903,10.750,0,4.52
2jfz,-5.1294,300.622,41.655,-0.000,4,5.24
3ljo,-3.4930,155.829,35.387,9.143,6,6.62
2bq7,-4.8114,243.268,45.081,-0.000,6,7.05
1msm,-7.6561,426.354,64.551,-0.000,6,10.48
3kmy,-2.3032,125.915,19.594,16.000,3,4.49
1kzn,-5.3501,306.976,44.986,8.179,6,8.92
3tfn,-4.9611,345.707,34.874,5.036,6,6.57
3a1c,-4.2494,204.415,41.188,9.036,6,4
3bzf,-7.3530,396.256,63.387,8.571,6,4.52
4kyh,-1.9108,91.720,19.581,6.286,4,5.92
1aaq,-3.5883,119.134,41.804,7.464,6,8.4
1w3l,-4.0734,248.329,33.784,-0.000,6,6.28
4lbu,-5.2013,258.683,48.191,17.429,6,6.56
3r1v,-3.2292,207.366,23.984,-0.000,3,6.92
3dzt,-5.1844,337.256,39.197,2.964,6,7.22
4av5,-2.8126,148.622,27.361,-0.000,6,7.21
2zn7,-3.6946,213.780,32.128,6.714,6,7.89
3f33,-2.7741,190.963,18.728,0.000,2,3.34
1c3e,-4.2231,233.402,37.501,5.571,6,6.59
4kb9,-6.7857,389.488,56.317,-0.000,6,11
4cga,-3.8308,203.841,34.946,-0.000,6,6.4
2xhm,-3.6992,104.037,45.509,-0.000,6,6.8
2pu2,-2.0996,81.634,23.164,-0.000,4,4.43
1g54,-3.2979,180.146,28.822,-0.000,4,8.82
4x48,-4.9565,267.122,44.349,-0.000,6,6.77
4nh8,-4.6628,234.732,42.106,0.250,4,8.52
4o0a,-4.9613,295.683,40.804,5.429,6,6.72
1lan,-1.1615,29.220,15.049,3.393,3,7.22
3muz,-2.1814,103.488,22.342,0.429,4,3.46
4u1b,-2.4030,147.610,20.935,-0.000,6,5.31
3u6h,-6.2087,343.720,53.396,-0.000,6,9
3bgq,-2.8611,114.354,30.304,0.107,4,7.96
4n7m,-2.3441,85.598,24.410,-0.000,1,5.47
3pb7,-3.0546,154.768,30.075,1.536,6,5.74
2cc7,-2.2868,106.146,20.528,0.000,0,8.01
3hvh,-6.4505,322.354,59.430,0.214,6,8.52
4b33,-2.0906,104.280,17.907,-0.000,0,3.37
3mf5,-3.9372,235.634,30.883,-0.000,3,5.36
4csd,-2.1880,118.963,18.790,-0.000,2,5.91
1dzk,-2.3850,212.622,11.730,-0.000,4,6.1
4n6h,-4.0386,193.866,36.587,2.964,2,9.28
2aoc,-7.5864,389.549,67.758,3.857,6,4.89
4bi6,-1.1705,66.780,11.999,1.786,4,3.95
4fxq,-3.7206,151.012,37.801,-0.000,3,5.77
4rr6,-4.0319,203.171,37.310,0.536,4,6
3f6e,-6.5763,350.866,57.806,1.679,6,2.38
1o5g,-3.6622,180.720,34.236,10.000,4,4.96
3lc3,-3.2957,138.780,33.972,8.464,4,5.23
1gcz,-3.6957,216.500,30.200,1.643,4,5.13
1o2w,-2.2164,104.817,22.365,8.464,4,5.85
1if8,-2.4389,125.780,24.051,-0.000,6,9.64
3ies,-7.5474,370.122,69.658,-0.000,6,9.92
1qan,-4.0769,205.402,38.684,6.179,6,4.48
3zze,-5.0177,293.988,40.217,-0.000,4,8.89
3qox,-4.4242,226.427,41.080,9.643,6,6.57
4djy,-4.1015,232.000,33.658,15.964,4,8.27
1l8g,-4.4653,216.293,41.683,9.143,4,6.22
5e2o,-5.1870,249.683,49.762,-0.000,6,8.7
3roc,-4.7532,273.476,40.648,-0.000,6,8.19
4llk,-1.8924,89.390,16.803,-0.000,0,3
3g1d,-2.2323,38.098,31.368,2.679,6,3.48
3ppr,-1.4256,35.098,17.086,0.321,1,2.82
4oma,-4.4530,260.378,37.281,14.107,6,4.17
4q46,-2.1545,72.585,26.280,14.286,6,3.77
2qd6,-6.3562,362.756,53.270,-0.000,6,8.68
4v27,-2.9216,178.549,24.480,7.286,6,6.66
1e5j,-3.1716,106.841,37.529,-0.000,6,4
2v3d,-2.2059,99.012,22.638,0.000,4,3.94
4x8u,-3.1617,168.585,25.777,0.250,0,2.46
2hzy,-2.7031,157.085,24.478,7.143,6,7.39
4y2q,-3.1452,217.232,20.787,4.821,2,2.92
3w07,-2.4589,86.634,28.900,2.286,6,3.38
2zpk,-4.6413,176.524,50.546,-0.000,6,7.76
5e1s,-4.2328,211.890,40.425,0.000,6,7.92
3l6h,-2.2374,165.098,14.025,-0.000,2,5.4
3w37,-4.3857,230.110,40.294,4.464,6,5.18
4gzx,-1.7381,43.049,23.813,12.893,6,3.19
4np3,-2.3004,116.293,20.490,6.071,2,3.3
4f7v,-5.1886,159.927,60.278,4.250,6,5.38
1ctu,-4.3014,262.171,32.400,-0.000,2,11.92
4djx,-3.9490,244.122,29.401,15.893,3,7.23
4lxd,-5.8928,359.280,46.967,0.000,6,7.23
3dne,-2.8069,155.854,22.539,5.607,1,5.22
1uz1,-2.8092,163.756,21.861,-0.000,1,6.89
3cs7,-5.6756,279.354,53.317,-0.000,6,10.68
4q99,-2.1071,116.012,16.752,-0.000,0,6.28
2nn1,-2.4959,138.488,22.081,1.679,4,5.82
2x97,-4.0612,167.610,43.200,0.000,6,5.66
3p2e,-3.9554,233.012,33.642,6.214,6,6.22
5ct2,-1.9159,113.537,17.728,4.893,6,2.92
1r0p,-5.0351,221.793,48.441,-0.000,3,8
3tfp,-4.5593,300.195,34.448,5.286,6,6.47
1zsf,-6.4759,363.500,54.574,8.429,6,9.92
1gar,-5.5122,268.927,51.875,7.714,6,10
3f6g,-2.2020,151.841,15.667,0.679,3,4.72
1v2s,-2.4421,130.744,19.462,9.714,0,4.17
1rmz,-3.0187,152.073,29.938,-0.000,6,8
4rdn,-3.4086,185.195,29.155,1.536,3,5.92
4pmm,-6.5640,375.878,54.723,-0.000,6,7.57
1lag,-2.2432,106.463,21.465,5.393,3,6.3
2jdp,-1.0055,15.646,13.930,-0.000,2,6.6
3tf6,-1.7932,82.805,16.146,-0.000,0,6.4
4rsk,-1.8530,76.878,21.358,0.321,6,4.32
3ekx,-6.9540,412.329,56.042,-0.000,6,9.41
2zz1,-2.1555,55.793,27.994,6.571,6,4.54
4o2p,-4.9101,296.427,40.193,0.036,6,6.7
4io2,-1.6693,85.171,16.068,10.821,4,6.7
1xk9,-2.3717,161.280,17.032,0.036,3,6.85
4djp,-6.7971,417.939,53.101,-0.000,6,10.55
3wgg,-5.2099,227.415,52.720,0.500,6,4.4
4qjm,-4.5709,219.805,44.386,-0.000,6,8.17
3fk1,-1.6618,78.049,16.529,17.571,4,2.62
1tpw,-2.0543,89.244,22.138,1.786,4,3.3
2oxn,-1.9157,118.293,17.828,3.429,6,7.44
3d9z,-3.1658,155.805,28.581,-0.000,2,8.7
3ppp,-1.3842,65.646,13.477,-0.000,2,5.22
4gii,-4.1438,230.756,35.675,-0.000,4,8.74
1dar,-2.8100,145.329,27.245,11.571,6,4.96
1gj7,-3.9286,216.707,32.058,8.429,2,7.89
4f6u,-5.6030,305.378,49.174,0.000,6,6.15
3f5k,-4.8105,210.695,48.939,-0.000,6,4.62
3czv,-2.8939,147.354,25.036,-0.000,1,7.8
3wha,-3.6490,163.451,37.443,6.786,6,9.32
3v2n,-3.9742,362.585,18.768,-0.000,6,6.1
4non,-2.8466,163.256,25.736,9.321,6,5.24
2zft,-4.1538,202.646,39.338,10.643,6,6.52
3ddg,-3.2842,178.927,29.130,6.071,4,6
2bpv,-6.6619,413.744,51.641,-0.000,6,7.67
4g0z,-2.0306,110.110,19.696,7.429,6,2.21
3ov1,-3.3344,145.098,35.149,4.750,6,5.2
1pa9,-2.0215,101.232,20.101,5.107,4,4.6
3sax,-3.3889,165.793,33.672,-0.000,6,6.57
5std,-5.8040,415.061,37.833,-0.000,4,10.49
4g5f,-1.1221,-0.146,16.888,-0.000,1,3.05
4fcq,-4.0067,255.695,29.980,3.357,4,7
3f68,-5.0515,275.902,44.683,-0.000,6,5.06
1v48,-3.7474,175.902,36.514,13.357,6,7.8
3i4y,-2.7639,207.134,15.439,-0.000,0,7.05
1ec2,-7.6199,410.646,65.893,-0.000,6,10
1g4o,-2.3047,101.183,23.812,-0.000,4,8.25
1tx7,-2.3442,112.207,20.796,11.143,1,4.6
4cwt,-3.4210,145.085,35.377,0.107,4,6.75
2j27,-1.2043,51.476,14.307,1.786,4,3.52
4nuc,-2.5585,114.683,26.472,0.536,4,6.04
4lko,-3.2454,192.988,27.265,12.000,6,8.22
4cws,-4.1046,214.768,36.816,4.750,4,7.92
3iod,-4.3728,281.134,34.223,0.000,6,4.1
1kav,-3.5661,185.683,33.154,2.821,6,5.82
1ogz,-1.7414,70.378,16.874,-0.000,0,5.85
1o5a,-2.5557,111.939,24.883,1.750,2,6.42
1pro,-6.8678,370.451,59.770,-0.000,6,11.3
5acy,-2.9386,136.037,29.465,0.000,4,8.19
1qy2,-2.6967,223.488,14.349,-0.000,3,5.74
4n5d,-2.1951,94.610,20.570,-0.000,0,3.22
3owj,-3.1007,160.756,25.825,0.214,0,6.07
4kz3,-1.3946,38.659,16.225,0.036,1,2.77
4buq,-1.8886,120.488,17.313,-0.000,6,8.14
4w9f,-4.1077,208.756,38.375,-0.000,6,5.49
2dri,-2.6312,152.939,19.958,-0.000,0,6.89
4d8z,-2.3209,139.341,18.265,15.714,3,6.29
4j93,-3.1110,158.159,27.510,-0.000,2,4.7
3rz0,-2.8552,146.415,27.023,-0.000,4,7.55
1n4h,-3.8765,217.598,30.275,1.143,0,6.55
4gue,-4.8841,313.476,36.574,-0.000,4,5.24
1rjk,-6.8662,479.415,45.580,-0.000,4,10
2xy9,-5.5606,176.878,63.828,-0.000,6,9.19
1rtf,-2.2189,103.963,19.422,9.357,0,3.04
3wtn,-3.4376,218.927,25.017,0.107,2,7.04
1wvj,-2.8676,150.866,25.041,10.250,3,6.73
1hvi,-7.8183,442.256,64.948,1.571,6,10.92
2x95,-3.0140,91.671,36.570,11.786,6,4.95
4unp,-3.1124,177.927,25.030,3.679,2,3.23
4w97,-7.9984,360.841,77.042,6.286,6,7.1
3i3b,-1.9195,64.366,20.778,-0.000,1,2.23
2o4j,-7.3846,539.293,45.368,-0.000,4,10.1
3n7h,-3.5300,198.561,29.390,-0.000,3,4.5
1f5l,-2.2879,86.732,23.723,8.536,2,5.28
1ony,-3.8819,198.671,36.330,14.286,6,6.77
1tq4,-3.5967,164.744,36.332,11.750,6,6.19
2arm,-1.8573,117.854,17.174,-0.000,6,7.68
10gs,-3.4328,147.488,36.155,8.107,6,6.4
4cwq,-3.7450,157.024,37.061,9.357,3,7.06
1sl3,-5.9977,303.024,55.172,0.000,6,11.85
3usx,-1.4572,105.927,12.664,3.107,6,5.02
1ikt,-5.4553,401.061,35.661,-0.000,6,3.4
4kao,-5.5045,317.866,45.043,-0.000,4,6.11
4qf9,-2.0733,113.878,18.733,5.321,4,4.43
2vo5,-3.6214,176.988,33.061,5.357,3,4.89
1g74,-3.5525,258.915,24.977,-0.000,6,6.52
3zln,-5.8634,298.354,50.596,3.500,2,8.47
4aj4,-2.0445,78.256,24.591,-0.000,6,3.89
4bcm,-3.9030,228.354,33.026,1.357,6,6.91
2uy0,-8.6663,524.524,67.525,-0.000,6,6.92
3g2i,-2.9260,118.841,30.109,-0.000,3,4.86
3kek,-5.4210,220.317,56.542,2.500,6,8.36
3pb8,-2.0921,124.695,17.072,6.321,3,5.24
5fl6,-2.7978,117.805,28.374,-0.000,3,7.36
4duh,-4.8639,242.049,42.771,4.214,2,5.18
4iue,-3.9897,195.829,35.158,-0.000,1,6.55
2i4u,-6.5400,383.012,53.526,-0.000,6,11.57
2qbu,-5.1989,321.817,41.352,0.250,6,6.19
3cr5,-0.2584,85.354,-2.143,0.143,6,4.19
3t84,-3.1830,177.207,29.332,-0.000,6,6.97
4bqh,-4.8057,269.720,39.420,-0.000,3,5.59
3cfn,-2.3072,75.866,26.623,5.750,4,5
1i7z,-4.2092,247.927,35.800,-0.000,6,6.4
4b9z,-3.7216,150.720,40.114,4.214,6,4.09
1m7i,-5.1316,259.598,47.783,-0.000,6,5.4
4pft,-4.0658,183.146,40.812,-0.000,6,8.64
1jyq,-5.3684,272.744,49.194,11.286,6,8.7
1adl,-2.9386,174.280,25.999,3.429,6,5.36
4elg,-5.9040,341.122,48.878,10.036,6,8.16
2nnd,-2.3164,187.390,13.738,-0.000,4,6.06
2jew,-2.4708,126.488,24.568,11.536,6,6.69
1epo,-5.4945,259.841,53.012,-0.000,6,7.96
1o3p,-2.9353,154.402,27.129,2.643,4,6.66
1bnu,-3.8618,203.366,33.626,-0.000,3,9.7
2zfp,-3.9005,222.561,33.119,0.107,4,5.17
3rwp,-4.3532,269.939,34.643,0.464,6,9.22
1pph,-3.3502,134.707,35.829,9.036,6,5.92
1k1m,-4.1536,191.134,40.791,8.429,6,7.4
1k6v,-7.7683,483.207,59.413,0.179,6,6.92
2a5b,-2.2089,118.915,19.097,-0.000,2,3.93
3bxf,-2.4590,68.000,31.717,2.464,6,5.54
3egt,-4.1153,236.841,35.359,9.786,6,8.9
4e3g,-1.2518,63.171,10.635,-0.000,0,4.97
1alw,-1.6360,95.780,14.103,1.214,3,6.52
2za5,-5.2123,250.695,47.362,5.250,3,8.43
1hms,-3.5055,254.195,24.714,3.500,6,6.37
4zhl,-6.9966,306.988,68.765,10.143,6,6.47
3gss,-3.8129,186.085,37.077,8.107,6,5.82
2yxj,-6.4192,338.598,57.054,0.036,6,9.3
2i4w,-7.1791,365.598,64.858,-0.000,6,11.59
4mc2,-5.9882,320.720,52.932,-0.000,6,8.19
4i72,-3.2740,154.634,30.039,6.179,2,9.05
4v01,-6.6807,354.841,58.910,0.071,6,8.11
1s5z,-1.6310,31.646,24.042,2.393,6,3.21
1g7g,-4.2146,244.354,35.916,9.536,6,6.6
3qxt,-4.9492,280.305,42.349,8.071,6,5.22
1bju,-3.4615,168.537,30.912,10.929,2,4.8
1h2k,-1.6282,106.378,12.077,2.357,2,2.92
2wed,-4.3033,186.939,44.412,-0.000,6,6.1
2h4g,-3.0516,185.378,25.590,6.357,6,6.52
4hdb,-6.0773,345.451,51.284,-0.000,6,8.05
1r1h,-5.6228,325.366,46.936,3.607,6,8.92
1o5r,-4.3833,199.951,44.025,-0.000,6,8.12
4qjo,-3.5799,167.549,36.230,-0.000,6,7.4
2r5a,-1.3306,93.659,11.712,2.286,6,2.6
3rtf,-2.9419,175.768,23.058,12.714,3,7.35
3aau,-3.1292,145.915,32.109,3.964,6,5.05
1fo0,-10.4166,555.634,88.774,10.357,6,5.59
2qft,-1.8806,85.878,18.771,17.607,4,5.26
3q44,-5.3146,287.085,46.561,14.893,6,6.31
4cd4,-3.1139,176.951,27.361,9.643,6,6.58
3ljg,-4.9295,236.707,47.572,-0.000,6,7.73
4uin,-4.4865,286.866,33.704,6.643,4,7.62
4x6o,-6.7435,313.634,64.674,1.143,6,8.72
3bwj,-5.4426,259.500,51.797,12.393,6,6.5
3wq5,-4.2169,205.622,40.730,5.179,6,3.85
2gl0,-2.6969,132.622,24.543,-0.000,2,4.82
1yqj,-5.5107,326.195,44.142,0.000,4,8.14
1n46,-7.0206,492.305,46.684,5.143,6,10.52
1jn4,-3.5797,110.463,42.997,0.393,6,4.95
3dcc,-3.0202,137.220,28.681,-0.000,2,8.96
1qaw,-3.0443,207.988,21.228,0.036,3,5.12
4azg,-4.1555,241.171,35.825,-0.000,6,7.1
3ap4,-1.6623,85.890,17.536,-0.000,6,3.92
1mes,-6.6736,385.488,55.167,-0.000,6,7.7
1bnw,-3.3223,177.049,30.152,-0.000,4,9.08
3hkw,-4.0058,142.878,44.728,-0.000,6,8.64
1uj6,-2.1545,155.476,16.975,0.857,6,3.05
1v2o,-2.5115,93.634,29.117,10.179,6,4.73
3sww,-3.6445,217.963,30.029,13.286,6,8.4
2y81,-5.4160,224.427,54.857,0.214,4,8.7
4r73,-3.1572,145.915,31.459,-0.000,4,7.64
4m2w,-2.7651,103.963,29.542,0.071,3,7.28
4o97,-2.9143,97.561,34.591,7.679,6,8.52
1ghy,-3.5260,193.866,28.232,10.857,1,8.1
1w5x,-9.1539,518.854,75.265,-0.000,6,8.4
3ioc,-4.7428,241.439,44.306,0.000,6,3.68
3fv3,-5.2174,262.049,48.733,-0.000,6,9.52
2xjj,-3.9072,199.000,33.586,0.000,1,6.51
1s39,-2.9543,163.805,22.694,16.143,0,7.7
4zji,-5.1214,294.756,39.606,4.857,1,6.47
2uy4,-2.4046,103.915,23.110,0.000,1,4.68
3ozr,-2.7460,124.817,28.007,-0.000,4,5.15
4m6u,-0.4974,3.159,7.919,3.250,2,2.74
4j7e,-3.5619,231.841,27.722,-0.000,6,4.85
2j2u,-5.1200,226.622,50.299,0.357,4,7.33
3r4m,-1.7065,56.293,19.681,4.571,3,5.92
4z1j,-3.4875,185.695,29.693,-0.000,2,8.11
4r4c,-4.7608,278.134,39.375,5.429,6,5.54
1c5q,-2.8976,116.756,27.754,9.000,0,6.36
2ihj,-4.8043,241.378,44.913,7.107,6,4.59
3a5y,-5.8905,308.805,51.935,24.571,6,7.96
1jfh,-2.5313,132.000,25.259,-0.000,6,2.05
1n0s,-3.9627,223.012,31.349,4.607,1,7.45
3zcl,-4.7973,283.915,38.204,0.393,4,8
2ya8,-2.6555,170.439,21.568,22.750,6,5.75
3k4d,-1.7796,77.463,17.075,2.929,1,5.11
3zxz,-4.9861,284.634,41.458,0.536,4,8.4
1b40,-5.7156,318.634,48.591,15.679,6,7.28
4nku,-2.2302,85.012,26.451,0.750,6,4.67
4qpl,-3.7125,158.256,38.632,15.429,6,7.41
3nu6,-5.9783,349.207,49.401,0.036,6,9.3
2xjx,-3.2862,139.988,33.425,0.000,4,9.15
4qy3,-1.9377,87.561,20.720,-0.000,4,6.82
3si3,-3.5750,160.402,36.399,0.071,6,4.16
2ewb,-1.3536,0.988,23.690,1.714,6,6.1
2nt7,-4.3804,217.415,41.783,3.107,6,6.52
4sga,-4.2584,237.500,37.752,-0.000,6,7.3
4zx0,-3.8620,201.439,36.293,-0.000,6,8
2wyj,-5.1475,233.683,50.481,0.036,6,9
4cgi,-3.5857,189.073,33.733,0.643,6,3.12
2ceq,-2.9181,172.780,22.009,8.857,1,7.28
1ai7,-2.3916,157.622,15.929,-0.000,0,4.09
3o9p,-3.5514,170.732,34.732,17.464,6,6.52
3f3u,-3.9860,209.122,35.319,0.786,4,4.74
4cps,-5.6765,254.890,56.236,-0.000,6,8.27
2xn3,-2.9372,156.585,25.023,3.786,2,5.92
4i8w,-6.1661,388.183,47.493,-0.000,6,10.9
4yha,-2.4632,134.329,20.343,-0.000,1,6.65
4pge,-7.7610,354.366,74.384,5.964,6,7.77
4phu,-4.9573,309.988,39.045,5.464,6,7.92
2isw,-1.8961,106.927,17.816,-0.000,4,7.43
3ny3,-2.0981,80.085,24.400,18.536,6,4.71
1utj,-1.9545,92.915,17.707,4.571,1,3.84
4ezr,-4.3825,130.098,52.099,5.357,6,5.2
3ccw,-4.5380,257.549,39.191,5.679,6,7.87
4m2u,-3.4573,177.573,30.826,0.071,3,8.04
3sv2,-4.4496,242.171,39.332,0.643,6,4.19
2r2b,-1.6303,27.573,24.404,5.107,6,4.2
4aji,-1.5566,71.488,17.968,8.786,6,3.55
4ymq,-6.5041,384.695,52.806,-0.000,6,5.8
1rql,-1.6552,89.341,14.516,1.786,2,2.75
3v4t,-4.6933,208.000,47.223,8.321,6,4.11
4kif,-1.8464,98.756,16.020,5.429,2,4.84
1d7i,-1.4687,74.341,14.886,-0.000,4,3.6
2qi7,-5.2875,296.524,45.651,-0.000,6,10.21
2rkg,-6.4718,386.671,52.103,-0.000,6,8.09
3sha,-3.4378,128.012,38.257,0.143,6,5.59
1det,-1.7904,76.671,20.016,11.607,6,4.3
4lm1,-1.4181,60.756,13.941,-0.000,1,3.23
3o9d,-6.8745,373.134,59.549,-0.000,6,10.72
2wky,-2.2824,95.329,23.191,9.464,3,8.59
1y3x,-3.8817,163.549,38.794,11.321,4,5.14
3n3j,-3.0867,173.659,26.493,0.964,4,8.48
3hfb,-3.6670,181.439,35.628,5.321,6,7.52
1m2r,-3.2755,145.390,30.168,0.607,0,6.46
4kp5,-3.5577,202.598,31.746,-0.000,6,6.08
1oss,-1.7665,54.415,18.726,10.071,0,4.79
4dbm,-3.0213,149.524,29.671,-0.000,6,7.62
2wk6,-2.1822,135.159,15.322,5.964,0,3.32
3fee,-2.0959,108.524,18.900,9.964,3,6.64
1ugp,-0.9894,65.037,7.829,-0.000,2,2.89
2bpy,-6.8997,413.220,55.149,-0.000,6,7.4
4ygf,-2.1728,74.524,23.242,-0.000,1,7.68
4zme,-2.0680,106.073,18.368,5.250,2,4.3
2vwc,-4.4560,244.220,39.817,-0.000,6,6.62
3n8k,-3.0190,214.207,17.961,8.321,0,4.05
1a99,-1.7516,122.732,12.138,12.036,3,5.7
2c3l,-2.4868,149.378,18.894,0.071,1,5.07
4or4,-2.1025,72.024,25.545,15.464,6,4.57
4n6z,-3.4417,230.366,24.045,7.000,3,7.8
3dnt,-3.5752,144.793,38.657,5.214,6,4.74
1tog,-1.8327,109.110,15.193,5.643,3,3.22
4ykj,-1.8277,140.683,9.916,11.393,1,4.43
3nxq,-3.9575,138.646,44.946,4.750,6,8.15
4xya,-2.3552,100.000,22.857,0.036,1,5.86
2fqx,-3.5666,164.500,32.925,10.679,2,7.15
4q90,-1.4164,45.683,15.093,0.143,0,2.15
2xej,-3.7961,135.073,42.854,9.179,6,8.87
3n7o,-5.9140,296.866,52.796,1.714,4,7.14
4hj2,-4.8077,284.902,39.516,13.893,6,2.53
3m3o,-1.6206,105.073,15.261,-0.000,6,3.6
3bf1,-2.2743,90.317,26.341,3.643,6,2.52
1g98,-1.6407,52.951,21.746,-0.000,6,5.7
3myq,-3.0007,125.500,32.835,-0.000,6,7.52
2qi5,-7.0526,416.366,56.993,-0.000,6,10.85
4g8n,-1.9627,127.598,14.799,7.607,3,7.2
2a5c,-2.6849,154.854,21.726,-0.000,2,4.62
4jzi,-3.4173,108.146,40.528,10.071,6,7.4
4jyt,-4.3773,196.488,43.912,10.821,6,7.4
4o61,-0.8401,50.951,9.001,4.000,4,4.3
2haw,-1.0697,10.707,15.007,10.893,2,4.92
2v2v,-2.9339,114.927,31.897,0.214,4,4.07
4g0p,-1.5619,57.402,19.190,6.821,6,3.01
2o4k,-7.4585,407.390,63.941,-0.000,6,10.46
4fsl,-4.8366,288.951,39.793,5.536,6,7.7
1b3l,-3.8960,206.171,35.677,13.464,6,5.89
4ibb,-3.2229,197.195,25.709,-0.000,4,3.57
1kug,-4.2259,196.744,42.123,0.036,6,3.8
2hah,-4.3091,245.207,37.571,-0.000,6,8
2i4x,-7.6611,420.939,65.267,-0.000,6,11.72
1k4g,-2.7823,110.963,29.899,6.893,4,5.85
3u7n,-3.5320,209.293,30.577,-0.000,6,7.95
1f5k,-1.7954,62.232,18.259,8.964,0,3.74
1c5s,-2.6586,103.244,25.881,9.357,0,6
4xip,-3.6363,164.915,34.319,-0.000,2,6.63
3q1x,-1.2072,59.524,11.020,15.214,2,5.33
2hmv,-2.9565,128.415,31.801,1.107,6,7.7
1tsy,-3.0557,148.927,30.080,3.929,6,4.96
4qfp,-2.5119,144.110,21.952,9.143,4,4.23
2bok,-3.8483,159.305,39.484,9.857,4,6.55
