name,Orientation_Score,Affinity_Score(Heavy_Ligand_Atoms),Affinity_Score,Buried_Protein_Hydrophobic_Term,Hydrophobic_Complementarity_Term,Polar_Component_Term,Number_of_Protein-Ligand_Hydrophobic_Contacts,Number_of_Protein-Ligand_H-bonds,Number_of_Protein-Ligand_Salt-bridges,Number_of_Metal-Ligand_Bonds,Number_of_Interfacial_Unsatisfied_Polar_Atoms,Number_of_Interfacial_Unsatisfied_Charged_Atoms,Buried_Carbons,affinity
1ajn,-6.148,-0.102,-6.549,-1.784,-0.083,0.536,35,1,0,0,3,1,1.000,2.63
3jup,-7.690,-0.157,-7.889,-2.792,-0.415,0.536,62,1,4,0,2,2,1.000,5.58
1v0l,-8.145,-0.170,-8.100,-2.288,-0.996,0.402,38,6,6,0,3,0,1.000,7.55
1wc1,-9.776,-0.058,-7.023,-2.053,-1.494,1.742,36,11,7,0,8,5,0.900,4
1qf0,-10.073,-0.194,-11.998,-6.320,-0.996,0.536,96,8,4,0,3,1,1.000,7.38
3liw,-10.153,-0.108,-9.115,-5.460,-0.581,2.144,117,3,4,0,14,2,0.897,7.6
2xyf,-10.593,-0.151,-12.765,-8.057,-0.830,1.340,101,6,4,0,10,0,1.000,8.44
1pgp,-7.299,-0.002,-5.251,-0.677,-0.830,1.474,9,8,2,0,5,6,1.000,5.7
2doo,-8.202,-0.106,-8.081,-4.656,-0.083,1.876,93,1,0,0,10,4,1.000,7.17
1tq4,-9.508,-0.077,-7.386,-2.046,-1.328,1.206,31,14,2,0,4,5,1.000,6.19
1mes,-10.261,-0.155,-11.714,-7.357,-0.747,1.608,99,9,0,0,10,2,1.000,7.7
4aje,-8.375,-0.151,-7.485,-2.043,-1.162,0.938,34,1,13,0,7,0,1.000,3.68
2uwo,-8.715,-0.066,-7.124,-3.884,-0.166,2.144,93,2,0,0,15,1,0.944,8.7
2wk6,-6.436,-0.082,-5.957,-0.943,-0.332,0.536,29,4,0,0,3,1,1.000,3.32
3tu7,-9.418,-0.106,-8.716,-4.359,-0.747,1.608,77,5,4,0,9,3,1.000,8.09
3kmc,-8.142,-0.081,-7.555,-3.549,-0.664,1.876,50,8,0,0,9,5,1.000,6.4
1a4k,-7.650,-0.089,-7.978,-3.934,-0.166,1.340,83,1,1,0,8,2,0.810,8
1jak,-9.951,-0.212,-8.184,-1.855,-1.245,0.134,66,6,9,0,1,0,1.000,5.57
1mrw,-9.793,-0.124,-9.823,-6.168,-0.581,2.144,96,3,4,0,14,2,0.964,9.7
2v2v,-7.633,-0.088,-7.770,-3.879,-0.415,1.742,58,3,2,0,13,0,0.944,4.07
1jmg,-7.380,-0.044,-6.095,-2.038,-0.581,1.742,30,7,0,0,4,9,1.000,6.07
2b9a,-5.101,-0.107,-7.039,-2.625,-0.000,0.804,32,0,0,0,4,2,0.923,8.05
2j4i,-9.202,-0.080,-8.081,-4.975,-0.166,2.278,108,2,0,0,16,1,0.957,9
1v2l,-6.589,-0.120,-6.297,-1.602,-0.415,0.938,37,1,4,0,7,0,1.000,4.29
1g85,-5.309,-0.178,-6.820,-1.870,-0.000,0.268,25,0,0,0,2,0,1.000,5.48
2uy3,-6.343,-0.031,-5.651,-1.607,-0.166,1.340,44,2,0,0,5,5,1.000,3.22
1kyv,-9.709,-0.135,-8.850,-3.874,-0.830,1.072,88,8,2,0,5,3,1.000,5.92
3v5t,-8.258,-0.125,-9.080,-5.036,-0.166,1.340,96,2,0,0,9,1,1.000,8.22
3exh,-12.179,-0.131,-8.633,-3.031,-1.992,1.608,78,9,15,0,6,6,1.000,4.88
2g94,-10.429,-0.121,-10.666,-6.845,-0.747,2.144,102,9,0,0,11,5,1.000,9.52
1tpw,-7.432,-0.110,-6.318,-0.455,-0.913,0.268,10,9,2,0,2,0,1.000,3.3
2g72,-8.511,-0.143,-8.228,-3.699,-0.249,0.938,96,0,3,0,7,0,1.000,6.5
1ejn,-8.903,-0.105,-7.844,-3.589,-0.913,1.876,58,6,5,0,13,1,0.947,5.62
1fl3,-8.302,-0.106,-7.655,-4.313,-0.000,1.876,113,0,0,0,12,2,1.000,6.8
2cli,-8.112,-0.044,-6.190,-2.299,-0.415,1.742,49,5,0,0,10,3,1.000,4.3
3s45,-8.794,-0.104,-8.847,-5.709,-0.332,2.412,85,4,0,0,14,4,1.000,8.49
2vhj,-8.850,-0.010,-5.492,-2.309,-0.913,2.948,48,4,7,0,19,3,1.000,3.9
3qin,-6.681,-0.102,-7.350,-2.540,-0.664,1.072,24,7,1,0,6,2,0.923,6.87
1br6,-8.861,-0.120,-7.979,-2.735,-0.830,0.804,62,10,0,0,4,2,0.857,3.22
3oil,-7.523,-0.154,-9.211,-3.597,-0.664,0.268,35,2,6,0,2,0,0.950,5.68
3fvk,-9.364,-0.172,-8.483,-2.505,-1.162,0.402,52,8,6,0,3,0,1.000,8.82
3sug,-10.149,-0.102,-10.723,-6.366,-0.747,1.608,104,8,1,0,11,1,0.816,6.21
3qto,-8.450,-0.123,-8.533,-4.138,-0.249,1.072,93,3,0,0,7,1,1.000,4.13
6std,-7.610,-0.103,-7.388,-3.025,-0.083,0.938,72,1,0,0,5,2,0.929,8.64
3pe1,-8.620,-0.135,-8.582,-4.372,-0.332,1.340,96,2,2,0,8,2,1.000,9.65
2avm,-11.775,-0.120,-11.716,-7.346,-1.162,2.010,100,11,3,0,11,4,1.000,5.7
2wb5,-8.540,-0.154,-9.227,-3.964,-0.581,0.536,71,6,1,0,3,1,0.947,9.13
1o5c,-7.425,-0.080,-7.469,-4.331,-0.332,2.412,59,1,3,0,18,0,0.952,5.22
2weq,-8.225,-0.075,-8.208,-4.585,-0.415,2.010,68,5,0,0,14,1,0.897,5.9
3vhk,-7.399,-0.142,-8.343,-3.712,-0.083,0.670,81,1,0,0,5,0,0.944,4.6
1p19,-6.963,0.001,-5.198,-1.626,-0.498,2.144,24,6,0,0,13,3,0.700,4.11
1fkh,-7.738,-0.133,-9.599,-5.287,-0.166,1.072,82,2,0,0,5,3,0.893,8.15
2pov,-7.326,-0.088,-6.630,-1.335,-0.747,0.670,20,5,4,0,5,0,1.000,7.12
1trd,-6.338,-0.015,-5.369,-0.457,-0.498,0.804,7,5,1,0,4,2,1.000,5.4
3eax,-5.930,-0.012,-5.775,-2.969,-0.000,2.412,43,0,0,0,13,5,0.500,4.92
3e3c,-7.339,-0.100,-6.922,-2.093,-0.415,0.804,37,5,0,0,3,3,1.000,5.62
3re4,-6.697,-0.091,-7.130,-2.735,-0.249,1.072,44,3,0,0,6,2,1.000,7.4
3o9p,-10.842,-0.159,-9.513,-3.254,-1.577,0.536,59,8,11,0,4,0,1.000,6.52
2f8g,-9.481,-0.122,-9.860,-6.154,-0.498,2.010,89,6,0,0,12,3,1.000,8.7
1o3j,-7.977,-0.133,-8.001,-3.459,-0.664,1.340,62,4,4,0,10,0,1.000,6.77
1qk4,-9.487,-0.098,-7.465,-2.106,-1.079,0.938,50,13,0,0,5,2,1.000,4.21
2jfz,-8.161,-0.139,-9.816,-5.804,-0.000,1.206,113,0,0,0,9,0,1.000,5.24
3ivc,-9.169,-0.137,-9.054,-4.780,-0.664,1.608,87,4,4,0,12,0,1.000,4.12
2bal,-6.943,-0.110,-8.291,-3.762,-0.249,0.938,46,3,0,0,5,2,0.905,6.31
3p5l,-5.812,-0.121,-7.280,-2.649,-0.083,0.670,38,1,0,0,4,1,0.923,7.39
3oy0,-6.239,-0.085,-7.005,-2.693,-0.166,1.072,33,2,0,0,7,1,0.800,8
2vfk,-7.856,-0.086,-7.196,-1.869,-0.913,0.804,40,4,7,0,5,1,0.900,3.71
3d7z,-9.281,-0.158,-9.320,-4.925,-0.249,1.072,107,3,0,0,6,2,1.000,7.92
4b6r,-9.231,-0.165,-8.853,-3.443,-0.996,0.804,58,8,4,0,6,0,1.000,5.85
3qtv,-8.155,-0.123,-8.528,-4.133,-0.249,1.072,85,3,0,0,7,1,1.000,4.65
2zxg,-9.145,-0.115,-8.551,-3.862,-1.079,1.608,56,3,10,0,5,7,0.905,8.82
1y3p,-11.074,-0.083,-9.215,-4.781,-1.494,2.278,66,11,7,0,11,6,1.000,4.82
2tpi,-8.079,-0.124,-7.204,-2.477,-0.581,1.072,47,5,2,0,8,0,1.000,4.31
3f8e,-6.106,-0.104,-7.289,-2.977,-0.166,1.072,44,1,1,0,6,2,0.867,7.23
3pcg,-7.275,-0.199,-7.405,-1.823,-0.498,0.134,49,4,2,0,0,1,1.000,2.3
2xxr,-7.781,-0.180,-7.022,-1.159,-0.913,0.268,28,5,6,0,2,0,1.000,6.55
2hkf,-11.093,-0.067,-9.301,-5.920,-1.245,3.082,83,5,10,0,19,4,0.889,6.38
1pdz,-6.188,-0.081,-5.943,-0.463,-0.664,0.402,7,4,4,0,2,1,1.000,3.7
2g9q,-6.532,-0.079,-5.926,-1.148,-0.498,0.938,17,4,2,0,5,2,1.000,6.4
4dv8,-9.207,-0.144,-9.400,-4.941,-0.581,1.340,87,6,1,0,8,2,0.955,9.24
1mq5,-9.765,-0.108,-8.896,-5.707,-0.249,2.278,118,3,0,0,15,2,1.000,9
3bug,-5.767,-0.151,-7.035,-2.104,-0.249,0.536,27,1,2,0,4,0,1.000,3.18
1ec1,-10.319,-0.148,-13.208,-8.883,-0.581,1.474,110,7,0,0,8,3,1.000,8.92
1ctu,-8.853,-0.144,-7.661,-2.098,-0.747,0.402,55,9,0,0,2,1,1.000,11.92
1qbo,-8.606,-0.078,-7.871,-4.082,-0.581,2.010,73,3,4,0,14,1,0.889,7.74
2w9h,-7.338,-0.146,-8.278,-3.232,-0.498,0.670,52,4,2,0,4,1,1.000,6.37
4en4,-5.685,-0.119,-6.759,-1.828,-0.249,0.536,24,3,0,0,3,1,1.000,5.52
2wjg,-9.535,-0.082,-7.527,-1.785,-1.328,0.804,33,13,3,0,3,3,0.900,7.1
3acl,-9.124,-0.167,-9.734,-5.320,-0.000,0.804,143,0,0,0,3,3,1.000,6.22
1jcx,-10.653,-0.099,-7.685,-1.113,-2.158,0.804,12,10,16,0,4,2,1.000,5.15
5er1,-8.355,-0.113,-9.397,-4.989,-0.664,1.474,61,6,2,0,9,2,1.000,6.02
4fm8,-7.910,-0.109,-8.707,-5.116,-0.249,1.876,78,1,2,0,13,1,0.917,5.98
2ovy,-7.246,-0.142,-9.463,-5.017,-0.166,0.938,84,2,0,0,6,1,1.000,8.4
3rf5,-7.523,-0.151,-7.629,-2.781,-0.166,0.536,74,1,1,0,3,1,1.000,5.63
3bbf,-9.119,-0.070,-7.181,-2.326,-1.245,1.608,54,6,9,0,8,4,1.000,5.28
2y7p,-6.603,-0.183,-7.046,-1.630,-0.332,0.134,41,2,2,0,1,0,1.000,5.47
3ljo,-8.094,-0.119,-8.540,-3.864,-0.664,1.206,57,4,4,0,8,1,0.952,6.62
4eo6,-7.428,-0.133,-8.811,-4.097,-0.166,0.670,69,2,0,0,3,2,0.773,8.7
2y82,-9.297,-0.076,-7.739,-5.252,-0.083,2.814,123,1,0,0,19,2,1.000,8.4
3kku,-6.762,-0.093,-7.353,-3.577,-0.166,1.608,54,2,0,0,11,1,1.000,5.7
1bdq,-9.855,-0.136,-10.532,-6.660,-0.664,2.010,100,6,2,0,13,2,1.000,6.34
3rdv,-8.229,-0.061,-9.338,-5.096,-0.498,1.474,76,5,1,0,10,1,0.643,4.91
1hdq,-6.534,-0.131,-7.313,-1.967,-0.664,0.536,17,2,6,0,3,1,1.000,5.82
3okv,-7.903,-0.168,-9.574,-4.228,-0.664,0.536,47,2,6,0,3,1,0.950,6.23
3d52,-9.506,-0.134,-8.307,-2.348,-1.411,0.670,54,6,11,0,5,0,0.846,3.28
3ppr,-6.540,-0.075,-5.966,-1.335,-0.083,0.670,46,1,0,0,4,1,1.000,2.82
1nw7,-8.467,-0.107,-7.991,-3.149,-0.830,1.206,49,6,4,0,9,0,1.000,5.09
3sv2,-7.831,-0.113,-8.168,-3.907,-0.249,1.206,77,3,0,0,8,1,1.000,4.19
1n4k,-7.693,-0.027,-5.876,-0.702,-1.162,1.206,5,9,5,0,4,5,0.833,10.05
4fl2,-10.140,-0.077,-7.606,-2.234,-1.494,1.340,36,6,12,0,9,1,1.000,3.66
2wc3,-10.118,-0.164,-8.821,-3.462,-1.079,0.938,86,5,8,0,5,2,1.000,6.08
3f34,-5.506,-0.190,-7.313,-2.229,-0.000,0.134,34,0,0,0,1,0,1.000,3.16
1k1m,-9.012,-0.114,-9.320,-4.344,-0.830,1.072,76,6,4,0,7,1,0.769,7.4
1o1s,-8.839,-0.123,-9.523,-4.930,-0.581,1.206,80,7,0,0,4,5,1.000,7.31
3rz8,-7.175,-0.140,-7.883,-2.971,-0.498,0.804,40,2,4,0,6,0,0.923,8.17
1if7,-7.411,-0.145,-8.999,-3.787,-0.664,0.670,35,3,5,0,5,0,0.895,10.52
3lbz,-6.414,-0.056,-6.685,-2.941,-0.000,1.474,60,0,0,0,7,4,0.800,3.86
3c2u,-8.127,-0.133,-7.737,-2.308,-0.747,0.536,47,9,0,0,2,2,0.909,2.9
2xjj,-7.778,-0.172,-9.166,-4.318,-0.166,0.536,92,2,0,0,4,0,1.000,6.51
3i4b,-9.095,-0.131,-9.292,-5.484,-0.332,1.742,108,4,0,0,12,1,1.000,8.15
1v2r,-7.464,-0.058,-6.962,-2.956,-0.664,1.876,41,4,4,0,11,3,0.700,3.55
3lp7,-8.793,-0.175,-7.499,-1.323,-1.494,0.536,18,3,15,0,3,1,1.000,5.44
1ikt,-7.675,-0.162,-9.269,-4.638,-0.083,0.670,81,1,0,0,5,0,0.952,3.4
3ery,-12.963,-0.109,-12.837,-8.952,-1.079,2.412,152,11,2,0,16,2,0.913,5.66
1ele,-8.009,-0.069,-7.216,-3.861,-0.415,2.278,55,5,0,0,14,3,1.000,6.85
2gkl,-7.472,-0.166,-7.208,-1.613,-0.913,0.536,26,3,8,0,1,3,1.000,5.35
2cbu,-9.197,-0.230,-8.207,-1.878,-1.245,0.134,51,6,9,0,1,0,1.000,5.68
4agm,-6.209,-0.046,-6.187,-2.443,-0.000,1.474,50,0,0,0,10,1,0.812,3.98
2flr,-9.258,-0.141,-9.036,-4.845,-0.581,1.608,104,7,0,0,10,2,1.000,6.1
1qxl,-8.464,-0.122,-9.474,-5.883,-0.249,1.876,94,3,0,0,12,2,1.000,7.96
2ate,-7.677,-0.050,-6.317,-1.341,-0.830,1.072,21,10,0,0,5,3,1.000,7.07
1g3d,-8.043,-0.105,-7.006,-1.813,-0.913,0.938,42,6,5,0,6,1,1.000,5.55
1nu3,-6.088,-0.176,-6.980,-1.864,-0.166,0.268,39,2,0,0,2,0,1.000,4
4dmw,-7.498,-0.041,-6.236,-2.045,-0.581,1.608,32,6,1,0,11,1,1.000,4.94
1kv5,-7.371,-0.108,-6.191,-0.462,-0.913,0.402,11,6,5,0,3,0,1.000,4.22
3m3c,-7.484,-0.068,-7.604,-2.226,-0.830,0.670,36,10,0,0,3,2,0.650,4.06
3ccw,-9.466,-0.163,-11.092,-5.733,-1.079,0.938,62,8,5,0,5,2,0.963,7.87
1c5c,-9.595,-0.180,-9.177,-3.199,-1.162,0.402,71,3,11,0,3,0,1.000,6.96
1tng,-6.107,-0.172,-6.591,-1.577,-0.332,0.536,27,2,2,0,4,0,1.000,2.93
1c5x,-7.209,-0.111,-6.665,-2.289,-0.498,1.340,49,2,4,0,10,0,1.000,6.68
2ybu,-8.129,-0.071,-7.194,-3.737,-0.249,2.010,93,3,0,0,9,6,1.000,6.38
2f7i,-6.835,-0.145,-7.677,-2.663,-0.332,0.536,45,0,4,0,4,0,0.923,7.1
1ch8,-11.593,-0.088,-7.932,-2.062,-1.992,1.340,43,10,14,0,8,2,1.000,7
3d51,-8.774,-0.193,-7.732,-1.403,-1.245,0.134,41,5,10,0,1,0,1.000,4.15
3d8z,-5.845,-0.051,-6.299,-1.821,-0.332,1.072,17,2,2,0,6,2,0.571,3.37
1fh8,-8.397,-0.169,-8.095,-2.283,-0.996,0.402,42,6,6,0,3,0,1.000,6.89
2vxn,-7.146,-0.080,-6.022,-0.459,-0.747,0.402,12,7,2,0,3,0,1.000,5
2eg7,-9.712,-0.229,-8.198,-1.288,-1.826,0.134,22,7,15,0,1,0,1.000,5.89
1i80,-6.184,-0.113,-6.347,-1.416,-0.249,0.536,35,3,0,0,3,1,1.000,6.41
1qy2,-5.992,-0.154,-6.909,-1.876,-0.083,0.268,42,1,0,0,2,0,1.000,5.74
4dcs,-9.832,-0.086,-7.624,-1.582,-1.494,0.670,32,12,6,0,3,2,0.900,5.1
3ga5,-9.724,-0.168,-8.082,-2.072,-1.328,0.536,51,12,4,0,4,0,1.000,5.49
3gss,-10.370,-0.131,-10.315,-5.275,-1.162,1.340,88,8,6,0,8,2,1.000,5.82
4h3f,-8.278,-0.136,-9.691,-5.749,-0.332,1.608,76,2,2,0,11,1,1.000,9
1d4j,-9.871,-0.117,-10.729,-8.044,-0.415,2.948,114,5,0,0,19,3,1.000,8.36
2fqx,-8.936,-0.123,-7.677,-2.299,-0.830,0.670,71,8,2,0,5,0,1.000,7.15
3cd5,-9.871,-0.166,-11.526,-6.435,-1.079,1.206,72,7,6,0,6,3,0.968,7.9
2zft,-8.977,-0.128,-8.680,-3.870,-0.664,1.072,77,4,4,0,8,0,0.950,6.52
3m1k,-4.978,-0.062,-5.714,-1.300,-0.000,0.804,19,0,0,0,5,1,1.000,5.39
1rr6,-7.758,-0.118,-7.467,-2.555,-0.498,0.804,54,6,0,0,4,2,1.000,10.25
2oc2,-12.328,-0.177,-12.999,-7.410,-1.577,1.206,115,9,10,0,7,2,0.970,8.52
1yda,-6.484,-0.046,-5.822,-1.395,-0.415,1.206,17,2,3,0,7,2,1.000,6.55
3rwp,-8.476,-0.095,-8.447,-4.773,-0.332,1.876,81,4,0,0,10,4,0.875,9.22
3zqe,-5.093,-0.066,-7.059,-2.511,-0.000,0.670,25,0,0,0,5,0,0.583,4.23
3s9t,-6.796,-0.072,-6.865,-2.221,-0.498,1.072,24,2,4,0,7,1,0.714,6.82
2vwo,-9.305,-0.074,-7.672,-4.566,-0.166,2.278,120,2,0,0,17,0,1.000,7.51
3s77,-6.560,-0.162,-6.674,-1.143,-0.581,0.268,18,3,4,0,2,0,1.000,7.21
3sjf,-11.137,-0.146,-9.604,-4.583,-1.411,1.608,73,5,12,0,9,3,1.000,7.64
3pju,-11.426,-0.075,-8.661,-4.278,-1.577,2.412,62,13,6,0,12,6,1.000,4.88
1ndy,-7.513,-0.123,-8.056,-4.063,-0.249,1.474,78,3,0,0,7,4,1.000,6.17
2exm,-6.415,-0.081,-6.432,-2.037,-0.249,1.072,35,3,0,0,8,0,1.000,4.11
1tok,-7.415,-0.181,-6.669,-0.940,-0.913,0.402,23,3,8,0,3,0,1.000,2.47
456c,-8.562,-0.094,-7.854,-4.097,-0.415,1.876,75,5,0,0,12,2,0.947,9.77
3pgu,-6.693,-0.180,-7.556,-2.491,-0.249,0.402,44,2,1,0,2,1,1.000,6.7
2v2h,-6.943,-0.090,-6.025,-0.462,-0.747,0.402,10,6,3,0,3,0,1.000,3.77
2fle,-11.276,-0.126,-12.520,-9.050,-0.664,2.412,129,8,0,0,15,3,0.977,7.85
3fl5,-7.981,-0.083,-6.883,-3.241,-0.166,1.742,84,2,0,0,11,2,1.000,7.28
4app,-8.622,-0.124,-10.413,-6.554,-0.249,1.608,97,3,0,0,10,2,0.939,7.19
3b7j,-6.004,-0.106,-6.602,-2.322,-0.000,0.938,58,0,0,0,7,0,1.000,5.17
4djo,-9.789,-0.112,-9.700,-6.179,-0.581,2.278,89,7,0,0,14,3,1.000,11.52
1tom,-8.621,-0.140,-9.129,-4.619,-0.498,1.206,79,4,2,0,8,1,1.000,8.3
2g5u,-5.908,-0.099,-7.000,-2.586,-0.000,0.804,35,0,0,0,5,1,1.000,8.49
1h1d,-7.475,-0.105,-8.460,-3.114,-0.664,0.536,46,8,0,0,3,1,0.700,8.22
4gqr,-6.179,-0.094,-7.379,-2.716,-0.249,0.804,32,3,0,0,6,0,1.000,3.96
1oba,-5.625,-0.039,-5.493,-0.945,-0.000,0.670,35,0,0,0,5,0,0.800,2.44
1j14,-7.084,-0.138,-6.464,-1.603,-0.581,0.938,39,3,4,0,7,0,1.000,4.49
2f6t,-9.281,-0.128,-8.542,-3.483,-0.913,1.072,69,5,6,0,8,0,0.875,4.62
1px4,-7.622,-0.184,-7.971,-2.325,-0.830,0.402,36,4,6,0,3,0,1.000,3.23
3fuc,-8.834,-0.112,-7.673,-2.480,-0.913,0.938,45,7,4,0,4,3,1.000,9.72
1lrh,-7.648,-0.219,-8.279,-2.748,-0.581,0.268,58,2,5,0,2,0,1.000,6.82
3s8l,-8.630,-0.099,-8.671,-3.880,-0.913,1.340,46,11,0,0,7,3,0.950,5.64
2j7f,-8.481,-0.112,-7.123,-2.096,-0.747,0.938,57,5,4,0,3,4,1.000,6.35
3s2v,-9.178,-0.125,-8.465,-3.457,-0.996,1.206,54,6,6,0,7,2,0.933,6.8
3slz,-11.905,-0.118,-13.019,-9.485,-0.996,2.680,127,12,0,0,18,2,0.980,6.99
1thz,-7.558,-0.084,-7.997,-4.189,-0.332,1.742,73,1,3,0,7,6,1.000,5.15
1xkk,-9.744,-0.115,-9.819,-6.362,-0.249,2.010,116,2,1,0,14,1,1.000,8.52
1li2,-5.968,-0.210,-6.687,-1.386,-0.083,0.000,43,1,0,0,0,0,1.000,4.04
2vwm,-9.673,-0.067,-7.818,-5.248,-0.166,2.814,129,2,0,0,21,0,0.963,7.03
3gt9,-8.650,-0.136,-10.109,-5.248,-0.581,0.938,76,3,4,0,6,1,0.862,3.96
1sbr,-7.004,-0.131,-7.577,-2.512,-0.249,0.402,47,3,0,0,3,0,0.917,5
2xp7,-9.140,-0.177,-8.225,-2.483,-1.328,0.804,44,4,12,0,4,2,1.000,5.77
1bxo,-9.602,-0.117,-10.382,-6.025,-0.747,1.608,83,9,0,0,9,3,0.967,10
3aau,-9.013,-0.089,-7.723,-3.168,-1.079,1.742,49,11,2,0,10,3,1.000,5.05
3ibu,-7.197,-0.198,-8.182,-2.434,-0.664,0.134,31,2,6,0,1,0,1.000,9.15
1ydk,-8.803,-0.136,-8.752,-3.259,-1.079,0.804,46,6,7,0,5,1,1.000,5.89
3ikd,-7.542,-0.120,-8.340,-4.181,-0.415,1.474,62,5,0,0,6,5,1.000,6.75
2cex,-7.474,-0.033,-5.888,-1.799,-0.747,1.876,28,2,7,0,13,1,0.909,4.7
2fzk,-7.861,-0.015,-5.586,-1.733,-0.913,2.278,15,2,9,0,14,3,1.000,3.6
2xb7,-7.468,-0.076,-8.422,-4.965,-0.249,2.010,64,2,1,0,13,2,0.933,9.19
2xyd,-12.150,-0.157,-13.212,-7.789,-1.411,1.206,122,9,8,0,7,2,1.000,6.82
3d1z,-9.132,-0.115,-9.604,-6.115,-0.415,2.144,86,5,0,0,12,4,1.000,8.8
2ov4,-11.795,-0.063,-7.440,-2.240,-1.992,2.010,34,12,12,0,11,4,1.000,4.74
2bvs,-8.616,-0.077,-8.084,-4.780,-0.498,2.412,72,2,4,0,16,2,0.917,4.1
2nn7,-6.183,-0.099,-6.903,-2.457,-0.166,0.938,29,2,0,0,5,2,0.909,6.52
1o3i,-8.338,-0.166,-8.707,-3.680,-0.747,0.938,70,5,4,0,7,0,1.000,7.3
3fuz,-8.260,-0.195,-7.173,-1.144,-1.079,0.268,32,7,6,0,2,0,1.000,6.54
2vpe,-9.396,-0.060,-8.565,-5.363,-0.664,2.680,86,7,1,0,16,4,0.818,4.94
1bnu,-7.281,-0.137,-8.233,-2.970,-0.581,0.536,30,3,4,0,1,3,0.909,9.7
2pv1,-9.647,-0.086,-10.875,-7.118,-0.415,1.876,119,5,0,0,11,3,0.800,7.14
1izh,-11.763,-0.150,-12.707,-8.535,-0.830,1.876,137,10,0,0,12,2,1.000,7.7
3fvn,-8.683,-0.144,-7.953,-2.524,-0.747,0.536,58,7,2,0,4,0,1.000,6.77
3s0e,-6.752,-0.174,-7.305,-2.323,-0.166,0.402,51,2,0,0,3,0,1.000,6.55
3o4k,-11.225,-0.092,-10.178,-8.533,-0.581,4.154,135,7,0,0,28,3,1.000,7.62
2gzl,-12.368,-0.116,-10.329,-5.225,-1.494,1.608,98,11,7,0,9,3,0.957,4.82
3d6o,-6.070,-0.039,-6.071,-1.376,-0.415,0.938,19,3,2,0,6,1,0.571,4.11
3lxe,-7.542,-0.108,-7.588,-2.510,-0.664,0.804,35,3,5,0,6,0,0.833,6.6
4h3j,-8.105,-0.142,-9.759,-5.734,-0.415,1.608,69,3,2,0,11,1,1.000,7.05
1s39,-7.255,-0.136,-6.845,-1.882,-0.415,0.670,66,5,0,0,4,1,1.000,7.7
2qfo,-5.601,-0.008,-5.309,-1.348,-0.083,1.340,22,1,0,0,10,0,1.000,4.7
3uu1,-7.014,-0.173,-7.293,-2.011,-0.332,0.268,60,1,3,0,2,0,1.000,5.2
1hi5,-7.761,-0.044,-6.400,-2.062,-0.996,1.876,23,4,8,0,8,6,0.900,4.04
3suv,-8.364,-0.160,-7.452,-1.838,-0.664,0.268,54,4,4,0,2,0,1.000,4.55
1om1,-8.187,-0.143,-8.368,-3.973,-0.249,1.072,96,1,2,0,6,2,1.000,6.77
1fm9,-11.563,-0.162,-11.866,-7.790,-0.332,1.474,179,1,3,0,11,0,1.000,9
3rf4,-7.320,-0.093,-7.170,-2.992,-0.166,1.206,65,1,1,0,7,2,1.000,6.25
4dfg,-9.124,-0.095,-9.403,-6.450,-0.415,2.680,80,5,0,0,15,5,1.000,11.74
2zfs,-9.038,-0.126,-8.868,-4.326,-0.664,1.340,82,4,4,0,10,0,0.955,6.54
2a5c,-6.464,-0.055,-6.267,-2.357,-0.166,1.474,45,2,0,0,8,3,1.000,4.62
2qi7,-8.658,-0.120,-9.659,-5.717,-0.332,1.608,77,4,0,0,10,2,1.000,10.21
1lee,-9.166,-0.148,-10.995,-6.836,-0.415,1.474,100,5,0,0,10,1,1.000,7.74
1olu,-10.797,-0.105,-7.941,-3.003,-1.328,1.608,83,7,9,0,7,5,1.000,4.41
3ahn,-10.876,-0.129,-10.653,-5.747,-1.162,1.474,95,10,4,0,8,3,0.931,7.05
4f9u,-7.241,-0.127,-8.012,-3.700,-0.166,1.072,69,2,0,0,8,0,1.000,6.03
3mhc,-7.539,-0.121,-7.872,-2.526,-0.664,0.536,36,4,4,0,4,0,0.846,7.96
1toi,-7.110,-0.171,-7.102,-2.107,-0.581,0.804,39,3,4,0,6,0,1.000,4.05
3djk,-9.069,-0.108,-9.325,-6.404,-0.249,2.546,89,3,0,0,16,3,1.000,10.59
1kdk,-7.784,-0.179,-8.984,-3.651,-0.249,0.134,70,3,0,0,1,0,0.842,9.05
1qbu,-9.443,-0.155,-11.866,-7.107,-0.747,1.206,78,9,0,0,7,2,0.971,10.24
1o38,-8.411,-0.142,-9.203,-4.795,-0.664,1.474,76,4,4,0,11,0,0.955,6.82
1m5w,-6.404,0.053,-4.534,-0.911,-0.415,2.010,13,5,0,0,6,9,1.000,4.27
3s56,-10.202,-0.117,-10.953,-7.515,-0.498,2.278,114,5,1,0,15,2,0.947,9.62
3lk8,-7.193,-0.054,-6.141,-2.250,-0.415,1.742,38,5,0,0,8,5,1.000,7.71
1rd4,-8.866,-0.136,-9.832,-5.335,-0.083,0.804,116,1,0,0,5,1,0.920,7.74
1bxr,-13.661,-0.112,-8.695,-2.295,-2.656,1.474,48,9,23,0,9,2,1.000,3.4
2vk6,-9.024,-0.151,-8.238,-1.826,-1.328,0.134,36,7,9,0,1,0,1.000,5.3
3mi2,-9.193,-0.103,-7.483,-2.009,-1.328,1.072,29,12,4,0,7,1,1.000,7.77
