name,total,qq_pl,desolv_pl,vdw_pl,hbond_pl,qq_l,desolv_l,vdw_l,DrugScore,HMscore,PLP_tor,affinity
4uof,-11.107,-3.454,10.217,-8.484,-2.005,0.308,2.306,-1.291,18.157,2.254,13.200,4.84
4o0y,-16.096,-1.071,11.558,-11.681,-2.362,0.132,1.694,-0.975,-0.571,4.540,0.100,7.22
3t3u,-18.772,-1.713,8.175,-12.514,-1.680,-0.200,1.168,-0.955,0.657,5.517,5.100,8.6
4ufm,-11.141,-3.734,7.433,-7.047,-4.295,0.179,0.378,-0.195,24.086,-0.000,14.300,3.72
1hpx,-22.897,-0.270,9.808,-15.507,-1.712,-0.781,2.880,-4.287,0.486,6.520,21.000,11.26
3hu3,-23.859,-3.025,16.975,-13.742,-5.029,0.941,2.812,-1.854,-93.400,1.457,24.000,6.89
4da5,-8.953,-1.633,3.592,-8.396,-0.436,-0.236,0.240,-1.201,51.200,2.132,6.900,6.44
1erb,-13.151,-0.006,1.633,-10.537,-0.005,-0.172,-0.153,3.391,11.014,7.374,0.300,8.1
4qnb,-30.256,-0.900,7.883,-13.964,-1.775,-0.196,0.843,-2.464,-169.986,2.022,4.400,6.59
2xbx,-23.106,-0.532,8.700,-17.523,-1.160,-0.828,1.068,-1.611,-11.314,3.701,1.600,7.82
3ed0,-8.246,0.092,4.425,-7.150,-0.005,-0.733,0.409,-0.049,28.600,3.578,4.400,6.35
3fwv,-26.551,-6.716,9.200,-12.107,-5.082,-1.067,3.484,-4.495,-16.200,3.123,36.400,5.64
3iue,-13.189,-2.025,10.725,-12.301,-2.626,0.364,1.803,-1.346,10.000,-0.000,2.200,5.82
4b6s,-20.186,-1.417,10.167,-11.985,-4.169,-0.611,1.084,-1.107,-40.414,1.292,10.100,6.01
3nee,-9.873,0.313,3.542,-7.866,-0.144,0.213,0.410,-0.494,6.029,4.212,4.300,5.34
1nhz,-19.138,-0.720,2.817,-12.940,-1.131,-0.001,-0.046,-0.871,8.757,6.018,3.900,6.08
2vt3,-11.259,-4.398,11.592,-9.739,-2.409,1.056,3.426,-2.157,22.043,1.854,21.100,4.15
3t1a,-23.867,-0.386,8.267,-17.665,-1.155,-0.111,1.012,-1.915,10.243,7.476,7.900,8.37
1ctt,-12.052,-1.503,8.658,-10.095,-2.892,-0.507,0.697,-0.642,27.043,0.629,11.100,4.52
2v54,-13.165,-0.682,12.117,-12.203,-3.041,-0.838,1.583,-1.450,38.786,1.623,20.100,4.6
4azb,-13.737,-2.391,8.250,-10.963,-3.058,-0.589,1.381,-1.422,37.329,1.296,12.300,7.24
1m83,-21.625,-11.039,20.400,-14.926,-8.035,2.260,2.956,-2.164,50.343,-0.000,21.300,3.4
3ldq,-11.709,-1.289,11.975,-10.422,-1.661,-0.960,2.557,-1.881,5.314,-0.000,11.000,5.36
4pyx,-10.655,0.818,7.800,-10.743,-1.576,0.285,1.107,-1.250,18.700,2.498,9.300,6.14
5e13,-15.437,-1.499,8.667,-8.464,-3.781,-0.516,1.621,-1.683,0.786,3.685,10.100,4.24
1ajp,-6.378,-1.088,4.733,-6.149,-0.680,0.019,0.418,-0.004,16.429,1.052,4.300,2.23
1ejn,-17.104,-1.818,11.817,-12.053,-2.794,-0.460,1.082,-0.784,-25.686,0.569,2.500,5.62
3qdd,-12.693,-0.220,8.608,-9.508,-0.612,-0.481,1.053,-0.741,-9.643,3.222,3.200,8.77
4crf,-20.251,-1.647,10.750,-16.512,-2.407,-0.315,1.217,-1.685,5.929,1.673,7.800,9.3
2wej,-7.056,-0.188,3.258,-4.960,-0.969,-0.193,0.141,-0.195,-1.986,1.307,0.000,6.08
3kv2,-12.118,-4.960,8.650,-6.311,-2.772,-0.487,0.491,-0.341,7.500,-0.000,10.300,7.32
4ou3,-26.736,-4.755,12.900,-11.888,-3.251,-1.402,2.136,-1.307,-109.400,0.612,10.800,4.41
3l4x,-18.023,-3.597,10.508,-9.529,-2.309,-0.764,2.645,-1.831,-54.900,0.824,37.700,6.89
2zx6,-17.592,-3.453,9.992,-11.695,-3.527,-0.247,1.068,-0.963,-6.657,0.527,9.200,10.6
3f18,-6.154,1.619,5.575,-7.922,-1.293,-0.316,0.856,-0.815,13.357,-0.000,5.600,7.4
2r75,-17.814,-8.315,20.917,-14.389,-6.905,2.105,3.952,-3.065,56.057,0.853,17.800,6.15
4jpx,-13.250,-2.210,3.383,-7.086,-2.238,-0.940,0.291,-0.394,-3.629,1.307,6.800,5.15
1q7a,-11.913,0.089,3.167,-7.577,-0.016,0.004,0.461,-1.405,6.686,5.827,6.600,7.19
2r38,-27.871,-3.117,12.217,-18.043,-3.501,-1.069,2.638,-5.048,6.629,3.743,3.700,7.44
3o4k,-22.990,-0.959,16.283,-23.091,-3.462,-1.471,2.594,-3.944,65.757,0.435,55.300,7.62
3u3u,-12.940,-1.442,2.233,-9.675,-0.754,0.017,0.088,-0.534,43.057,5.547,18.800,6.88
1e6s,-9.186,-2.032,8.075,-7.410,-3.902,-0.621,0.509,-0.235,42.271,-0.000,14.100,3.22
3zhx,-8.452,0.473,7.408,-7.604,-3.076,-0.336,1.041,-2.066,35.586,1.347,14.700,6.68
3po6,-7.164,0.690,6.050,-5.735,-1.464,-0.672,0.374,-0.088,-0.400,1.166,1.600,7.06
3r4n,-8.843,-0.368,7.375,-7.825,-0.647,-0.167,1.112,-1.275,14.286,2.440,13.300,6.89
2x2r,-15.585,-1.375,5.008,-10.578,-1.552,-0.488,0.631,-0.872,-2.029,2.701,21.900,7.12
3dhv,-13.271,-2.003,13.392,-11.034,-2.451,-0.792,1.439,-0.917,15.900,0.840,14.300,2.96
1j37,-6.444,1.443,4.067,-6.215,-0.764,-0.028,0.309,-0.555,-10.100,0.716,4.200,8.96
4bao,-25.939,-3.331,11.733,-14.686,-4.222,-1.186,2.071,-2.337,-29.229,2.986,13.200,8.37
2pv1,-19.692,-1.872,8.633,-13.970,1.661,-2.090,5.071,-7.117,-9.471,2.891,38.000,7.14
4qsu,-6.252,-0.281,2.350,-3.144,-1.185,0.000,0.000,0.000,-6.000,2.127,0.000,2
1m0n,-20.556,-3.953,17.875,-13.297,-3.546,-0.324,2.259,-1.151,-49.071,-0.000,11.400,2.22
2ra6,-7.763,-0.168,1.500,-5.523,-0.911,-0.010,0.050,-0.080,8.571,2.586,0.600,4.52
1n3i,-13.883,-1.858,8.650,-10.546,-3.376,0.119,0.583,-0.700,5.686,0.583,10.600,8.89
1qbr,-30.631,-1.459,11.367,-21.297,-5.114,-0.707,2.006,-4.354,21.557,5.015,15.500,10.57
4x6n,-23.246,-1.277,11.433,-17.867,-2.155,-0.690,1.801,-2.650,-0.029,3.080,7.000,8.82
2ctc,-8.754,-3.375,4.875,-6.089,-1.494,0.384,0.375,-0.462,19.171,0.970,7.200,3.89
1vyf,-17.408,-2.398,2.875,-7.560,-1.380,0.000,-0.150,-1.153,4.557,7.775,18.200,8.05
4rww,-18.387,-1.448,16.142,-15.128,-4.095,-1.681,2.637,-1.679,35.757,2.147,6.100,5.85
3moh,-9.415,-7.162,7.208,-3.987,-0.175,0.333,0.333,-0.221,-1.857,-0.000,4.100,2.84
2x4z,-20.158,-2.217,8.717,-12.653,-2.315,-0.382,1.849,-1.791,-19.457,3.839,7.000,8.57
1mu6,-18.078,-0.523,8.925,-12.072,-1.495,-0.629,1.610,-1.864,-13.129,4.574,9.300,8.38
1iy7,-13.322,-2.481,8.067,-7.908,-3.964,-0.430,0.768,-0.790,7.814,0.970,4.500,6.19
4kx8,-10.833,-5.637,11.342,-11.422,6.287,-0.800,2.625,-2.938,-1.629,-0.000,27.600,7.13
1v16,-19.322,-2.822,15.333,-12.581,-4.111,0.444,1.780,-1.379,-34.329,1.827,16.400,3.87
2zym,-12.351,-3.620,12.125,-18.007,0.509,1.585,4.265,-5.920,113.057,0.924,2.900,6.14
1lyb,-27.596,-1.819,9.592,-15.461,-4.659,-1.187,2.846,-4.365,-13.543,5.362,26.600,11.42
4ca5,-35.958,-0.269,13.908,-19.048,-2.452,-0.971,3.599,-4.877,-160.486,4.394,26.100,9.39
4kyk,-13.067,-1.075,2.467,-7.766,-1.072,0.013,0.639,-0.925,18.114,6.138,3.800,4.74
3s9e,-13.747,-3.814,6.458,-6.749,-4.736,-1.114,0.465,-0.307,15.857,-0.000,12.300,5.13
4r59,-6.128,0.819,7.075,-6.972,-0.755,-0.581,1.463,-0.360,5.414,0.685,13.400,7.96
3b5j,-14.503,-1.992,9.875,-9.808,-3.560,-1.950,2.424,-2.261,44.314,2.582,15.200,5.68
2qhz,-17.009,-0.619,7.658,-14.908,-0.707,-0.545,1.741,-3.506,61.943,5.567,13.900,7.28
5aoi,-10.120,-0.480,3.617,-7.667,-0.068,0.001,0.271,-0.242,-10.800,2.209,6.000,3.03
2qi1,-19.367,-0.639,8.917,-16.516,-0.966,-0.499,1.920,-3.640,29.557,3.521,14.900,7.3
1g3e,-9.436,-1.932,8.583,-7.643,-2.298,-0.353,0.859,-0.527,13.857,-0.000,3.000,5.38
2p7z,-19.103,-2.628,2.800,-12.199,-0.780,0.055,-0.078,-1.439,38.343,7.176,7.900,6.58
1z6s,-11.224,-2.385,10.442,-7.715,-2.352,-1.339,1.633,-0.830,5.886,-0.000,11.200,4.34
3gkz,-11.531,-1.606,2.300,-6.992,-0.998,0.017,0.094,-0.227,-6.586,2.509,6.100,8
3hs4,-5.922,0.714,5.317,-5.851,-0.893,0.056,0.343,-0.016,-6.957,0.573,0.000,8
3tu7,-25.889,-2.202,10.083,-14.082,-3.799,-1.006,1.294,-2.700,-46.357,2.775,8.000,8.09
2zcs,-12.545,-0.394,6.425,-10.246,-0.175,-0.739,0.779,-0.762,24.214,4.326,21.600,8.22
3oy0,-11.811,-0.400,4.383,-6.982,-1.768,-0.254,0.309,-0.247,-7.857,3.375,5.300,8
4m0f,-19.308,-0.429,5.600,-14.950,-0.629,-0.895,0.628,-0.361,13.586,4.904,6.700,8.77
3mfv,-13.111,-5.488,8.700,-6.792,-3.158,-0.010,0.619,-0.249,1.814,-0.000,10.500,2.52
4zyf,-21.677,-0.204,3.483,-13.163,-0.026,-0.084,0.216,-2.134,0.271,9.074,12.300,8.64
4q83,-4.225,0.904,2.842,-5.005,-0.065,0.179,0.046,-0.134,19.029,2.342,1.500,4.19
3el5,-22.408,-1.666,8.933,-16.105,-1.592,-0.715,1.711,-3.229,-8.014,2.632,15.900,7.72
1v7a,-15.627,-0.725,5.450,-10.660,-1.019,-0.424,0.772,-1.292,6.014,4.625,13.900,8.01
2ax9,-13.898,-0.504,5.433,-10.166,-0.892,-0.416,0.624,-0.446,12.514,4.579,8.200,9.52
1qbu,-26.021,-1.335,8.442,-16.236,-3.735,-0.430,1.334,-3.609,-1.729,5.142,15.000,10.24
2j77,-10.141,-3.508,7.517,-7.317,-3.912,-0.129,0.392,-0.191,41.186,-0.000,12.800,4.89
2xm1,-12.199,-1.775,8.283,-8.617,-3.481,-0.896,0.693,-0.454,13.629,-0.000,8.400,5.07
3ibi,-8.732,0.843,4.333,-5.471,-0.681,-0.361,0.196,-0.350,-7.300,3.815,19.400,8.59
3qin,-2.649,1.322,4.517,-4.862,-0.174,0.266,0.664,-0.592,13.814,1.176,4.300,6.87
4b7j,-19.426,-4.485,7.592,-8.317,-3.200,-0.825,0.774,-1.237,-55.943,-0.000,13.600,7.95
4b8y,-23.688,-1.498,5.750,-11.590,-2.707,-1.747,3.274,-5.941,-19.357,2.994,17.200,8.05
2afw,-8.426,-0.728,3.983,-5.602,-1.733,-0.133,0.190,0.014,-13.929,0.267,4.300,4.77
1o33,-12.511,-2.214,10.467,-8.780,-2.799,-0.524,0.998,-0.394,-3.857,-0.000,0.000,5.74
3n9r,-8.321,-0.529,8.883,-8.210,-3.561,-0.547,0.735,-0.779,41.514,-0.000,13.700,7.15
2c92,-22.512,-3.265,14.908,-15.647,-6.740,-0.845,1.780,-1.335,48.943,3.560,28.500,5.68
4cst,-15.026,-2.986,8.025,-9.395,-4.435,-0.419,0.821,-1.015,63.443,4.971,14.400,8.89
1drk,-11.957,-3.723,7.400,-6.922,-5.640,-0.980,0.256,-0.056,50.729,-0.000,4.200,6.82
2jh5,-13.017,-0.282,5.442,-12.390,-0.579,-0.656,0.664,-1.567,26.729,1.126,3.200,6.44
2wc3,-17.031,-3.396,7.775,-10.770,-3.820,0.085,0.444,-0.439,30.557,4.171,23.400,6.08
1o86,-20.124,-2.797,7.542,-11.166,-3.013,-1.836,1.219,-1.886,-2.000,2.360,26.200,9.57
3qyy,-15.875,-2.138,16.275,-13.044,-4.719,-1.302,2.549,-1.535,28.043,-0.000,7.100,5.08
1mmr,-16.509,-0.939,6.642,-11.270,-2.887,-0.441,0.805,-1.260,-26.500,0.119,6.500,5.4
3aho,-25.767,0.253,11.575,-13.940,-2.256,-1.563,2.796,-3.096,-113.343,2.262,24.200,7.05
1zgi,-15.789,-0.356,7.750,-12.737,-0.515,-0.565,1.603,-2.026,-6.429,2.512,7.800,5.34
3o84,-12.425,-0.018,7.392,-10.499,-1.153,-0.103,1.057,-0.816,-5.214,2.155,0.700,7.24
1i80,-8.916,-0.901,4.575,-6.275,-1.778,0.000,0.000,0.000,-8.157,0.338,0.000,6.41
3nu9,-18.908,-0.960,8.492,-14.105,-1.544,-0.437,1.613,-2.973,2.043,3.162,20.300,9.05
1kzk,-24.312,-1.263,9.592,-17.660,-1.764,-0.629,1.932,-3.352,-1.043,4.437,12.900,10.39
4fl1,-6.612,-0.522,12.050,-8.551,-1.933,0.472,3.741,-2.188,24.200,2.022,15.900,3.28
3rv4,-14.521,-2.373,15.600,-12.023,-5.360,0.096,2.555,-1.561,35.457,1.854,16.700,2.3
4io5,-11.421,-3.549,3.800,-4.367,-3.526,-0.918,0.078,-0.054,0.857,-0.000,3.900,5.03
5am6,-13.238,-0.624,6.992,-9.549,-1.741,0.313,1.029,-0.765,-0.686,3.692,0.000,6.73
1k1y,-18.398,-4.645,15.042,-14.761,-4.492,-2.659,3.631,-3.242,93.886,0.780,42.300,3.22
2jh6,-13.863,-0.241,5.667,-12.371,-0.576,-0.748,0.730,-1.565,13.486,1.126,7.400,7.77
4q1w,-21.780,-1.100,9.308,-15.698,-2.561,-0.454,1.716,-3.450,1.029,3.142,19.000,11.7
5e2p,-21.196,-1.641,11.075,-17.408,-1.828,-0.290,1.237,-2.310,-0.000,1.314,8.200,8.8
2pmk,-13.077,-1.320,9.717,-9.238,-3.111,-1.992,2.324,-2.181,44.943,2.707,17.900,5.92
1w7g,-17.305,-0.454,12.050,-12.131,-1.747,-0.662,1.818,-2.810,-6.943,3.498,14.000,5.1
1tnh,-7.890,-1.860,4.117,-5.446,-1.604,-0.059,0.173,-0.107,1.514,-0.000,4.100,3.37
2vk6,-13.427,-4.431,9.642,-8.986,-5.111,-0.082,1.399,-1.225,40.414,0.267,17.100,5.3
4ts1,-5.970,-2.476,6.200,-7.393,3.672,-0.964,0.381,-0.414,15.786,-0.000,9.500,4.94
3fj7,-8.313,-2.744,7.067,-6.164,-3.340,-0.784,0.374,-0.215,46.771,-0.000,7.100,3.71
4iif,-4.267,-5.011,7.633,-7.170,7.534,0.080,0.360,-0.101,-1.386,-0.000,6.700,5.18
3s8o,-20.256,-2.652,10.100,-11.059,-5.279,-2.244,3.117,-3.329,5.329,1.074,16.600,6.85
3ljz,-17.069,1.576,7.150,-15.594,-2.100,-0.569,1.017,-1.526,16.114,2.810,10.100,8.14
3td4,-14.566,-3.397,5.442,-6.495,-3.708,-1.942,0.464,-0.394,2.014,-0.000,16.300,5.66
2fqt,-13.131,-2.448,8.933,-9.136,-3.664,-0.735,0.830,-0.729,17.114,-0.000,22.900,6.14
4cpy,-15.241,-4.757,7.742,-7.977,-3.208,-0.792,0.809,-1.141,3.686,0.267,10.000,6.31
4yc0,-10.884,-1.497,5.550,-8.420,-1.687,0.111,0.306,-0.204,-8.714,-0.000,1.300,4.13
3lxe,-7.753,0.735,6.900,-8.833,-0.816,-0.452,0.800,-0.676,22.014,1.224,8.400,6.6
4kp8,-8.652,0.433,6.883,-7.027,-1.338,-0.416,0.966,-0.995,1.557,1.834,3.500,5.48
3n1c,-17.151,-8.422,10.025,-7.218,-7.353,-0.544,0.959,-0.568,45.043,-0.000,20.100,5.22
1b8y,-15.281,1.284,6.758,-13.598,-0.991,-0.541,0.603,-0.929,-7.529,1.685,1.800,7.85
4arb,-15.397,-1.062,5.483,-11.628,-1.233,-0.389,0.750,-1.150,19.043,3.569,8.700,5.89
2qci,-21.251,-0.996,8.683,-16.403,-1.778,-0.612,1.627,-3.492,19.443,3.670,20.700,8.34
4nxu,-12.220,-5.352,12.217,-8.236,-3.004,0.729,1.968,-1.279,21.314,1.812,17.800,5.54
4b73,-25.419,-1.257,7.183,-12.093,-1.804,-0.642,0.723,-1.323,-142.329,0.338,14.200,7.21
4n6g,-6.096,-0.022,2.692,-5.280,-0.008,0.741,0.153,-0.040,-7.843,2.106,0.000,5.47
3hky,-15.393,-0.725,7.142,-11.561,-1.931,0.102,1.037,-2.987,12.986,2.670,7.000,7.1
3t70,-15.253,-0.441,6.150,-9.976,-1.766,0.225,1.126,-2.651,-7.286,3.775,11.700,6.3
3lmk,-13.178,-3.542,6.950,-6.936,-4.424,-1.218,0.395,-0.294,21.757,-0.000,13.000,5.94
3bxe,-7.174,-1.859,6.817,-5.564,-3.846,-0.561,0.321,-0.256,45.057,-0.000,12.600,5.48
4r3w,-15.540,-6.049,14.025,-9.293,-3.616,-1.623,2.647,-1.520,21.600,-0.000,15.900,3
3vjc,-27.047,-6.029,9.892,-17.833,-4.762,1.347,2.264,-3.251,39.600,6.325,37.100,7.72
3efs,-16.229,-8.788,16.600,-11.429,-3.672,1.412,2.407,-1.291,38.971,1.812,15.500,5.34
1t5f,-7.738,-1.724,6.192,-5.297,-1.814,-1.161,0.379,-0.296,20.543,-0.000,13.700,4.22
2vfk,-11.276,-2.212,8.850,-7.221,-1.416,-1.504,1.692,-0.976,7.057,1.265,13.800,3.71
4kzb,-8.989,-2.025,5.100,-5.253,-2.187,-0.359,0.515,-0.922,7.271,0.527,1.500,2.89
3d51,-9.213,-0.672,7.508,-7.462,-3.004,-0.479,0.453,-0.191,14.014,-0.000,11.700,4.15
3t2q,-11.196,-0.910,7.300,-7.081,-2.839,-0.380,0.382,-0.169,-21.286,-0.000,11.400,3.66
4m2v,-8.209,0.382,6.033,-7.786,-1.189,-0.341,0.701,-0.811,8.371,0.969,11.700,7.44
3mi2,-14.200,-3.940,13.500,-11.118,-6.784,-0.387,1.365,-1.095,67.743,-0.000,17.900,7.77
7upj,-16.649,-0.888,5.000,-11.538,-2.411,-0.148,0.574,-2.249,25.300,3.982,2.500,8.49
4bup,-22.111,-3.485,12.933,-14.822,-4.141,-1.589,1.844,-1.736,8.343,0.848,17.100,4.95
4hu1,-7.274,0.896,6.333,-7.283,-0.967,-0.183,0.744,-0.969,21.500,2.537,5.000,7.54
3mz6,-10.882,0.032,1.108,-5.927,-0.518,-0.151,0.187,-0.502,-15.100,4.047,4.500,7.2
4knn,-8.085,0.647,7.725,-8.394,0.526,-0.317,0.846,-0.660,11.900,3.004,2.000,7.78
3lcu,-22.149,-4.537,14.025,-14.474,-5.492,-1.431,1.308,-1.171,27.200,1.014,23.700,3.52
4wop,-11.832,-5.070,15.675,-10.738,-5.045,1.370,2.847,-1.767,40.800,0.084,14.800,4.76
4ban,-25.449,-2.978,11.467,-14.779,-4.098,-1.019,2.132,-2.630,-30.157,2.781,10.600,8.61
1i9n,-8.713,1.065,5.025,-6.489,-0.674,-0.388,0.588,-0.731,2.029,3.569,0.000,8.66
4pf5,-9.202,-1.649,6.133,-6.343,-3.415,-0.326,0.860,-0.688,27.771,1.195,16.100,5.48
3bva,-34.874,-1.640,14.767,-19.705,-6.361,-1.847,4.391,-5.564,-43.171,5.686,55.300,6.52
4cu7,-10.507,-4.208,6.475,-6.333,-4.160,0.343,0.266,-0.134,25.514,-0.000,9.500,7.59
3hmp,-8.712,-0.241,4.767,-6.331,-0.556,-0.104,0.372,-0.328,3.429,3.098,1.500,5.49
4whs,-7.499,-0.088,2.475,-3.670,-0.539,-0.413,0.127,-0.032,-39.314,0.338,2.200,4.12
1efy,-12.722,-0.486,6.800,-9.525,-1.247,-0.296,0.765,-0.469,-9.614,2.032,0.600,8.22
4c1u,-14.643,-2.353,11.942,-12.786,-4.788,-1.734,1.698,-1.417,72.457,0.168,30.200,7.09
3m8u,-35.137,-7.985,18.875,-20.377,-6.884,-2.305,3.799,-4.035,-10.757,-0.000,35.200,4.89
4u6z,-0.483,5.848,6.650,-5.780,-0.714,0.356,0.524,-0.255,1.314,1.666,12.900,5.41
4ks4,-16.179,-2.703,8.392,-10.379,-2.336,-0.361,0.983,-1.535,-23.700,-0.000,10.500,7.14
2vnt,-17.519,-3.187,14.433,-12.071,-3.405,-1.005,1.633,-1.227,-6.557,-0.000,0.100,8
5byi,-10.783,-0.329,5.125,-7.266,-1.686,0.039,0.609,-0.575,-2.186,2.966,0.000,7.51
1tlp,-17.748,-1.327,10.000,-11.573,-2.594,-3.036,3.530,-3.241,35.829,3.462,25.200,7.55
2q89,-13.698,-4.117,6.450,-7.984,-3.134,-0.204,0.252,-0.171,8.600,0.432,2.800,6.3
4h3g,-17.573,-2.571,9.458,-12.536,-2.282,-0.123,1.034,-1.425,8.957,2.746,0.100,8.22
4ceb,-18.603,-1.374,7.800,-13.881,-2.135,-2.027,1.996,-3.459,32.700,1.742,20.400,2.97
2f7i,-9.403,-2.484,3.550,-6.525,-1.219,0.007,0.204,-0.246,25.929,2.236,0.000,7.1
4cfl,-11.189,-0.427,2.092,-7.423,-0.546,-0.016,0.227,-0.810,17.629,4.934,0.000,5.88
2vrj,-11.129,-1.863,7.533,-10.936,-2.811,-0.651,0.664,0.496,40.886,0.166,17.400,6.3
4loo,-13.963,-1.344,8.275,-9.701,-1.232,-0.749,1.663,-1.320,10.671,4.044,0.500,8.15
4tun,-4.122,-0.139,6.000,-5.921,-0.900,-0.819,0.431,0.231,34.157,-0.000,9.200,5.41
1ajn,-6.912,-0.960,3.667,-6.330,-0.489,0.103,0.256,0.979,1.843,1.307,2.500,2.63
2y7p,-6.623,-0.501,3.400,-5.274,-0.375,-0.215,0.226,-0.024,11.286,1.940,1.400,5.47
4tkj,-15.306,-1.812,2.375,-7.608,-1.349,0.000,-0.103,-0.746,-0.843,5.897,32.600,6.04
3ibn,-10.574,0.825,5.275,-6.473,-0.741,-1.168,0.417,-0.561,-7.157,3.772,39.000,7.61
4zx1,-7.074,0.795,7.942,-7.727,-0.786,-0.674,1.873,-1.676,13.571,1.042,14.500,6.14
2qm9,-13.769,-0.715,7.242,-12.203,-0.995,0.074,0.473,-1.329,46.671,4.752,10.000,7.77
1kmy,-12.337,0.205,3.175,-7.380,-0.182,-0.166,0.197,-0.465,-37.900,2.910,2.000,5.1
2q7y,-25.098,-1.008,2.767,-12.110,-1.449,-0.958,1.008,-2.171,-9.729,10.940,58.600,4.3
1j14,-8.501,-2.056,7.267,-6.470,-2.164,0.297,0.383,-0.126,2.371,-0.000,0.000,4.49
4ruy,-8.661,-0.192,3.542,-6.222,-1.047,-0.141,0.140,-0.195,2.857,2.291,6.700,7.89
4qfl,-17.694,-4.222,6.725,-9.094,-4.195,-0.608,0.800,-0.882,6.043,1.981,7.700,5.11
3mzc,-10.332,-0.214,4.467,-6.720,-1.013,-0.430,0.585,-0.672,-8.714,2.407,1.000,6.65
3r24,-20.759,-3.917,12.992,-13.881,-4.384,-1.206,1.283,-1.085,13.857,0.848,21.900,5.25
2qwc,-10.693,-3.430,8.450,-7.162,-3.533,-0.034,1.362,-1.199,20.300,-0.000,17.300,3.55
2g70,-11.592,-2.155,5.508,-8.567,-1.169,-0.113,0.198,-0.171,-0.957,0.674,5.300,7.77
3p7i,-9.670,-3.858,6.542,-5.018,-4.744,-0.292,0.201,-0.137,34.457,-0.000,11.300,7.7
4nh7,-17.110,-0.841,7.075,-12.236,-0.973,0.236,0.901,-1.414,3.986,5.425,4.500,8.4
1usi,-16.954,-3.226,4.842,-8.765,-3.479,-1.006,0.302,-0.316,1.657,1.981,7.900,6.74
2vzr,-7.671,-1.986,5.658,-4.768,-3.304,-0.318,0.492,-0.261,20.786,-0.000,9.600,4.28
4b5d,-20.140,-2.167,4.683,-9.195,-0.885,-0.182,0.396,-0.394,-92.500,2.732,10.100,7.89
4a6c,-24.829,-1.200,9.942,-18.694,-1.996,-0.373,2.293,-5.131,1.000,3.142,34.200,7.92
3suu,-18.276,-3.251,8.717,-11.595,-3.724,-0.884,1.337,-1.170,19.457,2.589,13.900,8.52
4igt,-18.367,-4.842,7.875,-9.771,-4.840,-0.939,0.894,-1.026,3.943,-0.000,17.400,7.89
3r6u,-5.685,-1.373,2.492,-4.302,-0.576,0.016,0.107,-0.052,0.986,0.159,5.700,4.52
3vha,-11.781,-0.275,8.283,-9.534,-0.621,-0.391,0.168,-0.026,-2.886,2.255,0.000,7.4
3vw2,-4.803,-0.013,2.775,-9.949,-0.006,-0.098,0.015,1.980,70.900,2.040,3.400,4.75
2hs1,-20.664,-1.042,9.283,-15.446,-2.385,-0.431,1.733,-3.580,9.100,2.951,19.800,8.48
2vba,-9.309,-0.003,3.500,-8.294,-0.113,-0.079,0.217,-0.357,6.443,1.992,0.000,4.6
3gxy,-10.546,-2.091,9.658,-8.921,-2.115,-1.410,3.164,-2.694,53.543,2.276,47.200,5.59
4b3b,-17.141,-0.806,5.883,-9.329,-2.301,-1.236,2.838,-3.207,-17.686,3.754,17.100,3.6
4cg9,-15.601,-0.781,3.817,-10.833,0.000,0.151,0.101,-0.104,-12.814,4.808,2.000,6.21
3n2v,-9.815,1.776,5.600,-11.135,-1.185,-0.125,0.831,-1.430,5.814,-0.000,8.500,7.51
4ai5,-8.702,-0.860,4.558,-5.901,-1.173,0.000,0.000,0.000,-5.157,1.487,0.000,2.92
1y3p,-14.515,-4.927,21.808,-17.161,-3.041,-0.801,4.615,-3.942,105.957,-0.000,28.200,4.82
1w0z,-18.156,-2.727,12.567,-12.439,-4.841,-0.541,2.078,-2.249,-2.371,-0.000,15.600,7.68
1u0g,-13.535,-1.998,8.867,-6.933,-4.814,-0.665,0.673,-0.480,-17.314,-0.000,23.100,6.15
3dln,-14.463,-4.023,6.567,-6.852,-4.806,-1.186,0.460,-0.315,12.243,-0.000,15.500,6.6
1jet,-24.537,-6.384,11.867,-13.480,-4.645,-0.572,1.480,-1.406,-14.786,1.603,31.200,7.25
1ydd,-5.128,0.730,6.042,-6.193,-0.801,0.063,0.347,0.095,2.186,0.267,0.000,7.07
1b3g,-26.546,-6.674,12.142,-14.717,-5.519,-0.593,1.647,-1.696,-17.771,1.074,39.100,6.7
3l7c,-17.437,-1.115,10.192,-9.960,-3.409,-0.041,0.859,-0.686,-72.629,-0.000,10.100,2.44
1ttm,-8.757,0.716,4.717,-6.601,-1.004,-0.284,0.425,-0.335,8.814,3.596,3.000,7.35
1gvx,-33.357,-3.352,15.225,-19.632,-5.028,-1.956,5.778,-7.053,-29.357,4.590,45.700,7.22
4oiv,-19.663,-0.105,5.342,-13.412,-0.562,0.073,0.543,-2.245,11.471,7.501,3.800,5.08
4rn4,-13.538,0.589,7.467,-10.223,-1.515,-0.165,1.715,-1.889,11.243,5.225,15.000,6.94
3p8n,-24.712,-1.985,10.483,-17.317,-2.733,-0.958,2.267,-4.454,8.900,3.209,17.300,9.28
3slz,-39.594,-3.144,14.250,-23.935,-4.560,-1.904,4.162,-6.527,-0.400,8.646,41.000,6.99
2bal,-13.418,-0.903,5.608,-9.913,-1.718,0.460,0.889,-1.210,8.886,3.650,2.400,6.31
