name,Gold.PLP.Fitness,Gold.PLP.PLP,Gold.PLP.part.hbond,Gold.PLP.part.metal,Gold.PLP.part.buried,Gold.PLP.part.nonpolar,Gold.PLP.part.repulsive,Gold.PLP.ligand.clash,Gold.PLP.ligand.torsion,Gold.PLP.Chemscore.Hbond,Gold.PLP.Chemscore.CHOScore,Gold.PLP.Chemscore.Metal,affinity
2xib,57.071,-34.5305,-8.1407,0,-1.5036,-26.739,0.0591,0,0,7.5135,0,0,7.26
4dsy,40.0852,-16.1983,-1.4594,-1.7085,5.5737,-24.2908,1.8176,0,1.1078,0.767,0.1677,3.8831,4.43
2p4s,71.2789,-57.3294,-5.0692,0,-10.0252,-47.0312,0.6092,0,0.5252,4,1,0,9.51
1efy,68.6948,-64.3283,-2.1362,0,-7.9893,-56.309,0.3905,0,0.4868,1.78,0,0,8.22
3dhv,64.0889,-47.9562,-7.3221,0,-9.3971,-40.5367,3.2767,0,0.8349,5.491,0.4431,0,2.96
3ni5,36.8826,-36.3705,-5.124,-0.5793,-2.4449,-31.3634,0.2499,0,5.0159,1.5146,0,1,7.55
1nq7,71.8553,-66.9691,-3,0,-3.7059,-61.3806,0.0939,0,0.1823,1.7503,0,0,6.8
1vzq,94.7243,-77.8279,-5.6932,0,-9.3984,-66.1308,0.7054,0,1.3118,6.5067,0,0,7.44
3ies,130.2825,-110.9554,-8.0377,0,-18.2965,-93.3938,1.2584,1.026,0.8312,6.7108,0.6277,0,9.92
1w3j,53.1949,-34.8926,-9.2661,0,-3.7709,-24.7614,0.2538,0,0.0198,6.114,0,0,6.32
1v2s,50.9382,-35.9633,-4.518,0,-6.314,-26.4647,0.2676,0,0.0126,5,0,0,4.17
5upj,54.3203,-50.9586,-3.4716,0,-2.6779,-46.6745,0.0349,0,0.6592,1.56,0,0,7.12
1mrx,83.9153,-81.7041,-6.8117,0,-1.219,-88.5195,5.0287,0,2.6391,2.4964,0,0,7.26
3uug,60.5815,-40.5352,-11.6503,0,-5.037,-28.026,0.1256,0,0.0448,6.7119,0,0,4.51
2p16,92.0138,-94.741,-2.6757,0,-4.0393,-94.2219,1.1911,0,4.2897,1.9508,0,0,10.1
4erf,54.9033,-57.6441,-0.9482,0,1.0585,-62.9526,0.2979,0.2547,2.1276,0.5897,0,0,9.4
3nu5,76.2956,-76.8351,-5.3014,0,-0.9875,-73.9073,1.0726,0,3.3784,2.0725,0,0,8.35
1lyx,24.557,-14.1326,-6,0,-4.3523,-14.2165,6.0916,0,0.8484,4.0404,0,0,4.54
1jqy,56.6328,-54.3845,-7,0,-2.8505,-46.159,0.3584,9.039,1.628,4.8478,0,0,4.92
1m0n,78.8714,-55.3044,-10.1947,0,-2.7182,-43.489,2.6605,0,1.4993,8.8552,0,0,2.22
2wl0,115.4619,-109.1325,-5.2076,0,-6.9314,-102.8454,0.8025,0,3.7128,4.585,0,0,7.8
1o5g,48.2564,-63.3561,-2.0773,0,-4.5578,-58.9106,0.3802,26.9388,0.9444,4.576,0,0,4.96
3pcf,27.7137,-21.2387,-1.919,-0.6299,2.5323,-28.5389,0,0,0.0025,0.16,0,1,6.05
2xn5,60.016,-57.3506,-2.8453,0,-6.4731,-51.1522,0.3706,0,1.5113,0.896,1,0,6.69
1m2q,53.507,-50.1084,-3.4975,0,6.0257,-52.8057,0.284,0,0,1.1329,0,0,6.1
1m7d,65.5998,-58.7706,-5.7869,0,-11.2481,-45.1477,0.547,0,1.9548,3.5796,0,0,6.23
2wgj,93.2249,-85.9376,-2,0,-7.142,-80.2237,0.2371,0,0.4054,1.65,1.0493,0,8.7
2ojj,77.2072,-67.401,-4,0,-5.3219,-61.3041,0.476,0,2.2517,4,0.7699,0,8.7
2ovv,65.6796,-66.4385,0,0,-6.0743,-62.471,0.929,0.0718,0.3435,0,0,0,7.92
4fl1,75.6853,-34.7142,-3.0052,-2.3264,-4.0885,-28.971,2.1383,0,1.9932,1.9858,1,6,3.28
1usk,57.2419,-38.416,-6.616,0,-6.517,-32.9784,0.2244,0,0.0205,6.2889,0,0,6.4
3d2e,124.6902,-70.9197,-16.1808,-1.8749,-10.0852,-47.732,0.9635,0,1.8035,11.1259,0,4,6.42
3hv8,103.785,-79.1129,-7.5642,0,-15.837,-63.6047,0.5961,0,1.0848,7.9472,1,0,6.98
3qxt,101.1204,-79.8105,-8.4561,0,-11.1502,-65.0076,1.1699,0,1.4876,8.095,0,0,5.22
3nzk,71.3293,-57.2194,-5.4646,-1.823,0.5031,-61.9034,8.7675,0,1.0835,1.4256,0,2,9.27
1e6s,31.8839,-15.2158,-10.6983,0,7.4502,-24.7434,4.8545,0,0.0014,5.557,0,0,3.22
3ewc,56.256,-39.7753,-4.2373,-1,6.2688,-50.6092,6.5713,0,1.0312,2.9983,1.1827,1,7.7
2vuk,69.7989,-68.2331,-1,0,-3.3105,-66.0725,0.0157,0,0.7171,1,0,0,3.9
2wr8,111.3796,-85.6162,-13.7103,0,-13.2063,-64.879,0.9368,0,1.3023,8.456,1,0,5.44
1hii,104.8383,-92.7088,-9.6465,0,-8.4378,-77.0834,0.7093,1.5347,2.4491,6.1875,0,0,7.28
3oku,55.433,-42.2204,-2.3251,-0.73,0.7706,-40.8081,0.0843,0,0.8937,1,0,2,6.36
1k6c,89.0453,-92.1732,-5.1499,0,-7.304,-85.12,0.112,0,2.6415,0.7184,0,0,7.48
3qfy,38.2303,-23.4745,-6.449,0,-0.9169,-21.0067,0.0984,0,0.1221,5,0,0,6.12
2vc7,43.8755,-52.8437,-0.7101,0,0.9409,-57.1524,0.112,6.5874,1.6089,0.2763,0,0.0014,3.36
1xh5,108.0455,-93.7868,-6.4595,0,-2.5249,-91.9882,1.0447,0,2.4635,5.3952,1,0,5.47
2y5g,95.7803,-89.8434,-1.8634,0,-8.9142,-81.3938,0.2345,0,0.2592,1.1517,1,0,6.84
3cdb,73.9799,-66.816,-9.8969,0,4.665,-64.9253,0.355,0.4294,6.1333,6.62,0,0,7.02
3upv,73.847,-56.9848,-11.9763,0,-9.8529,-42.2552,0.3072,0,4.9571,8.9255,0,0,5.3
3n0n,32.7356,-33.775,-2.4007,0,-3.4279,-38.3127,8.2964,0.8862,1.7568,1,0,0.0601,7.3
2pvk,78.2404,-73.4074,-1.3978,0,-8.0765,-66.4855,0.2824,0,0.7217,1.1757,0.9164,0,8.3
4i3z,103.2627,-48.3806,-6.5779,-2.3491,-2.9338,-36.1595,0.411,0,1.6299,6.418,0.9626,6,4.29
1ua4,56.9063,-41.9716,-6.4911,0,-0.1765,-36.9907,0.5416,0,0.3479,4.2704,0.9398,0,4.22
1hvh,56.0385,-57.0879,-6.3553,0,5.6367,-63.5897,4.6402,0,2.327,1.2015,0,0,7.96
2ha5,30.5075,-32.8146,0,0,-3.8106,-31.5448,0.0286,0,1.1536,0,0,0,4.34
1n0s,76.2902,-72.2521,-4.0486,0,3.2278,-74.1998,0.0147,0,1.8997,2.6125,0,0,7.45
3hs4,36.7903,-27.7534,-5.8957,-0.6752,-4.8934,-18.246,0.1956,4.4053,1.1376,1.2122,0,2.0135,8
3g0e,59.3838,-62.0582,-2,0,-2.467,-59.9812,0.2932,6.9253,0.8746,2,0,0,7.7
3qfd,100.762,-99.5699,-10,0,-14.2016,-80.9755,0.3184,0,5.5256,4.0811,0,0,4.17
2aoe,113.8496,-93.8329,-10.9658,0,-12.9206,-76.782,5.0666,0,6.5984,11.0712,0,0,7.62
2j4g,69.5267,-58.4696,-4.9278,0,-7.3799,-50.2744,3.3046,0,0.0155,3.696,0,0,6.6
1kv1,67.6047,-59.9695,-3,0,-7.0718,-51.4783,0.1845,0,0.6824,3,0,0,5.94
4aia,42.9602,-34.1282,-3,0,-4.9101,-28.4007,0.0722,0,0,2.944,0,0,3.66
1gnn,47.632,-39.8041,-10.4131,0,17.6991,-55.5333,4.327,0,4.2792,5.4621,0,0,5.68
2xm2,53.8461,-39.6852,-8.0977,0,-6.6596,-31.3537,2.8201,1.387,0.096,5.2466,0,0,4.62
1ghz,50.3878,-47.5046,-5.6932,0,-10.7044,-32.0874,0.4455,11.7524,0.1222,4.96,0,0,4.8
1fcz,104.732,-100.3061,-1.6636,0,-2.4821,-100.7154,0.0754,0,0.655,1.912,0,0,9.22
2fqo,59.4162,-32.572,-10.0811,-1.8835,3.5977,-25.8945,0.6801,0,1.0909,5.6753,0,2,6.43
1d3d,96.8496,-98.1933,-0.8302,0,-11.3752,-90.7015,0.1647,0,2.0638,0.928,0,0,9.09
1oyq,84.1721,-74.0535,-5.2405,0,-8.1576,-62.9532,0.4555,0,2.4407,5,0,0,6.96
2avo,104.4839,-100.3643,-6.5126,0,-9.8486,-90.0809,0.1769,0,2.0333,2.7288,0,0,8.85
3ppp,36.2884,-35.5672,-1.3512,0,-1.5618,-33.1366,0.0415,0,0.395,0.5038,0,0,5.22
1ajn,22.3988,-33.7278,-0.9416,0,-2.7046,-33.1061,0.3467,13.2563,0.1404,0.736,0,0,2.63
3jup,64.1436,-51.1719,-4.798,0,-2.3809,-44.5813,0.123,0,0.4892,4.65,0,0,5.58
1v0l,66.8711,-41.5206,-9.3933,0,-6.7125,-30.491,0.3045,0,0.2968,8.648,0,0,7.55
1wc1,111.0396,-55.0112,-6.5555,-3.4923,-6.6782,-43.5463,0.4736,0,1.4154,3.6198,0,8,4
1qf0,105.019,-75.1627,-7.7708,-1,-0.2899,-74.1283,0.6116,0,2.3126,5.4938,0,3,7.38
3liw,94.4977,-81.17,-5.4577,0,-1.4354,-78.743,0.4958,0,1.0817,5.1638,0,0,7.6
2xyf,95.0611,-85.4763,-6.7621,0,-3.8587,-80.7399,0.7927,0,3.6338,5.6175,0,0,8.44
1pgp,30.7924,-23.0025,-8.6103,0,-6.0755,-12.2219,1.8231,0,1.2764,3.4476,0,0,5.7
2doo,68.0795,-49.47,0,0,11.9936,-66.8875,0.3835,0,2.9733,0.1854,0,4,7.17
1tq4,96.1654,-52.9437,-15.7967,-1,-7.2778,-35.3003,0.6933,0,0.9684,11.0528,0,2,6.19
1mes,102.2059,-94.7088,-8.6405,0,-6.9027,-84.0205,0.0778,0,1.7748,3.6823,0,0,7.7
4aje,21.7249,-8.4154,-4.7565,0,7.8049,-27.1455,6.5264,0.0178,1.4379,5.401,0,0,3.68
2uwo,76.1873,-76.8102,-2.364,0,2.9525,-80.0021,0.8424,0,2.5619,1.5003,0,0,8.7
2wk6,38.023,-25.0399,-5,0,-1.301,-22.7644,1.5044,0,0,4.0334,0.2943,0,3.32
3tu7,104.7505,-83.8095,-6.2541,0,-11.0056,-73.8957,4.194,0,2.1258,8.3975,0,0,8.09
3kmc,60.014,-36.9254,-8.9616,-1.9064,3.3547,-40.507,7.1942,0,1.4065,4.6339,0,2,6.4
1a4k,57.6122,-59.7607,-0.5206,0,-0.9078,-58.3449,0.4059,0,2.0249,0.6338,0,0,8
1jak,73.7677,-51.7189,-7.894,0,-5.4738,-42.1758,0.0339,0,0.3115,7.5573,0,0,5.57
1mrw,76.672,-77.6694,-7.6849,0,0.7673,-81.7728,5.2611,0,3.1748,1.7841,0,0,9.7
2v2v,63.9108,-61.6751,-3.9864,0,-11.1728,-51.0713,0.3471,6.4103,0.7896,3.4084,0,0,4.07
1jmg,31.9825,-26.1293,-11.3495,0,6.2752,-24.9684,1.1069,0,1.063,2.6598,0,0,6.07
2b9a,20.0135,-23.3293,-2.7412,0,12.8556,-35.5997,0,0,1.6579,0,0,0,8.05
2j4i,82.1488,-87.0772,-1,0,-1.9561,-88.2944,0.256,0,3.9492,0.99,0,0,9
1v2l,49.9933,-35.1386,-3.6951,0,-5.8686,-26.5733,0.2885,0,0.0727,5,0,0,4.29
1g85,21.6394,-24.0287,0,0,2.788,-27.2593,0,0,1.1947,0,0,0,5.48
2uy3,40.8747,-39.7391,-1.6325,0,-6.3033,-39.2109,4.1547,0,0,0.3786,0,0,3.22
1kyv,86.2998,-67.5258,-9.6606,0,-7.8151,-60.2121,0.274,0,1.23,7.078,0,0,5.92
3v5t,68.7116,-69.421,-2,0,0.823,-72.946,0.2684,3.3301,2.4328,1.6939,0.8015,0,8.22
3exh,115.7623,-66.1668,-9.8531,-1.9968,-5.3904,-60.0407,3.197,0,1.6553,8.6354,1,4,4.88
2g94,124.1827,-110.0836,-10.813,0,-12.6377,-92.5672,0.5892,0,3.7005,7.1667,0,0,9.52
1tpw,39.1365,-25.3658,-10.1519,0,-5.4845,-12.9749,0.4083,0,0.5355,4.9472,0,0,3.3
2g72,71.2475,-68.2323,-1,0,1.4862,-72.9958,0.0498,0,1.4924,2,0,0,6.5
1ejn,73.0249,-60.6724,-8.3624,0,-9.9354,-47.1572,0.722,0,0.6215,4.5319,0,0,5.62
1fl3,68.0255,-69.2945,0,0,1.3426,-74.2184,3.2985,0,0.6345,0,0,0,6.8
2cli,66.3287,-60.5916,-5.6009,0,-3.4654,-54.1722,0.172,0,2.4564,3.55,0,0,4.3
3s45,72.8659,-73.2619,-5.1216,0,-3.1508,-67.8158,0.5767,0.1058,3.2164,2.0475,0,0,8.49
2vhj,39.0311,-35.1153,-12.227,0,17.6689,-43.3823,0.9878,0,1.403,1.2807,0.9599,0,3.9
3qin,58.6717,-25.8729,-2,-3.7311,3.2158,-27.2293,0.4315,0,0.0646,0.976,0,5,6.87
1br6,68.8842,-53.9334,-6.1991,0,-9.1492,-42.3074,0.6032,0,0.2498,5.1501,0,0,3.22
3oil,52.8213,-38.3508,-2.7037,-0.6846,-2.3474,-34.3192,0.0879,0,0.4074,1.0946,0,2.0002,5.68
3fvk,83.5008,-55.0494,-11.6302,0,-9.35,-40.3949,0.7827,0,1.2277,10.3023,0,0,8.82
3sug,80.7201,-79.5647,-5.364,0,-8.1158,-74.0407,0.7842,0.5923,3.7092,3.0553,0,0,6.21
3qto,90.0127,-82.585,-3,0,-6.9578,-76.0161,1.1926,0,0.7861,3,0,0,4.13
6std,60.2679,-64.2154,-1,0,-2.5411,-61.7157,0,0,1.9737,0,0,0,8.64
3pe1,93.3006,-77.8969,-3,0,-6.0321,-73.2981,0.2814,0,0.3087,3.88,1.4604,0,9.65
2avm,135.73,-107.602,-13,0,-14.0324,-86.6421,1.341,0,4.6029,12.4446,0,0,5.7
2wb5,84.3892,-63.9969,-8.766,0,-6.7571,-49.9491,0.162,0,0.386,7.0548,0,0,9.13
1o5c,29.0647,-50.1679,-1.0209,0,-6.328,-46.1776,0.4477,18.1258,1.5051,0.0109,0,0,5.22
2weq,56.3024,-48.6527,-6.5677,0,-2.245,-48.9912,3.8245,0,1.1251,3.3,0,0,5.9
3vhk,63.5788,-68.8487,-0.9221,0,-6.6655,-64.3613,0.2704,4.8982,1.5752,0.9263,0,0,4.6
1p19,39.1545,-21.1694,-9.888,0,8.0414,-21.9524,2.7635,0,1.5169,5.4203,1.5861,0,4.11
1fkh,60.6488,-65.9648,-2.942,0,-0.6888,-62.9099,0.1074,0,4.158,1,0,0,8.15
2pov,54.6855,-37.4716,-4.8626,-0.733,-5.3791,-27.8832,0.2925,0,2.2583,3.0362,0,2.1037,7.12
1trd,31.9648,-19.2241,-8.1257,0,-0.1038,-11.4355,0.3708,0,0.8296,4.8,0,0,5.4
3eax,22.3013,-32.524,0,0,-1.2774,-37.9142,3.6042,0,5.1114,0,0,0,4.92
3e3c,37.4267,-39.8219,-4.3259,0,-2.9771,-37.7273,0.1626,0,1.6968,0.3328,0,0,5.62
3re4,44.4229,-43.4308,-1.7666,0,-5.7972,-38.6391,0.2567,3.4439,1.2317,1.8288,0.471,0,7.4
3o9p,102.4353,-67.5633,-12.5797,0,-11.9971,-47.5462,0.738,0,2.5542,13.3268,0,0,6.52
2f8g,73.8375,-68.9065,-8.3215,0,2.8176,-71.329,1.9222,0,3.4343,3.9333,0,0,8.7
1o3j,61.3667,-49.7412,-5.8845,0,-9.6791,-38.3059,0.4729,0,0.0347,3.8983,0,0,6.77
1qk4,76.5556,-56.7391,-13.0433,0,-10.0814,-37.389,0.6129,4.6923,0.9559,7.8559,0.951,0,4.21
2jfz,96.5994,-97.2132,0,0,-8.5079,-91.2123,0.1004,0,1.8069,0,1,0,5.24
3ivc,64.0836,-59.1448,-4.5519,0,0.6065,-63.1978,0.3673,3.2108,1.029,3.4026,0,0,4.12
2bal,57.9758,-65.405,-3.3781,0,-8.8897,-54.7544,0.2981,6.301,2.5508,1.3245,0,0,6.31
3p5l,32.8053,-28.1304,-0.641,0,6.7595,-37.1243,0.0418,0,0.6625,0,0,1,7.39
3oy0,32.2807,-30.7582,-2.9724,-0.6411,1.7894,-31.6194,0.0867,3.1964,3.5012,1.8802,0,1.0135,8
2vfk,36.0973,-37.1229,-3.2259,0,-8.3165,-28.4366,0.3122,0,0.5128,0,0,0,3.71
3d7z,92.7326,-89.0619,-3,0,-7.6238,-81.5489,0.52,0,2.4727,2.872,0,0,7.92
4b6r,69.8683,-51.2854,-10.8697,0,-5.457,-38.6562,0.4985,0,0.668,6.6397,0,0,5.85
3qtv,89.3032,-79.5737,-3,0,-5.2181,-76.3762,1.4277,0,1.1353,3,1,0,4.65
2zxg,81.3805,-63.6187,-5.4156,-0.7621,-7.4911,-56.9319,4.4362,0,2.603,3.013,0,2.3215,8.82
1y3p,56.9349,-55.625,-12.7491,0,-0.153,-47.5925,0.7479,0,4.333,3.3253,0,0,4.82
2tpi,60.0549,-50.1839,-5.078,0,-8.4723,-39.0406,0.6042,2.4164,1.6444,5.1921,0,0,4.31
3pcg,21.1378,-21.6375,-2.73,-0.384,9.1134,-34.0023,0,0,0.6818,0.288,0,0,2.3
2xxr,55.8494,-33.9078,-10.0438,0,-6.4153,-22.6718,0.1973,0,0.9593,7.9534,0,0,6.55
2hkf,107.0859,-81.6318,-10.9484,0,-8.7368,-69.2892,1.6398,0,4.8718,11.7326,0,0,6.38
1pdz,19.079,-15.8214,-6.752,0,-1.4257,-9.9575,1.7086,0,0.6567,1.5237,0,0,3.7
2g9q,39.1033,-23.8961,-7.4658,0,-1.7689,-16.4551,0.019,0,0.011,5.0764,0,0,6.4
4dv8,84.9897,-71.8856,-5.1068,-1.9732,-4.3213,-72.546,7.0478,0,1.0455,1.065,0,2,9.24
1mq5,96.2728,-96.5613,-2.73,0,-4.6686,-96.5496,1.112,0,1.8097,1.1103,0,0,9
3bug,29.6024,-26.9141,-2,0,-3.4536,-22.1567,0,0,0.3274,1.1144,0,0,3.18
1ec1,117.8854,-106.597,-10.5059,0,-8.2204,-96.9419,1.564,0,4.5952,6.8262,0,0,8.92
1ctu,56.2062,-47.5975,-9.2744,-0.6883,3.7584,-48.6902,1.3135,10.4129,0.8422,4.902,0,1,11.92
1qbo,74.9374,-76.4,-5.4012,0,-8.7693,-62.8988,0.3332,13.4002,1.0812,4.7,0,0,7.74
2w9h,55.8609,-48.2847,-4,0,-7.6411,-39.7575,0.4326,8.7939,0.3709,5.704,0,0,6.37
4en4,32.239,-28.0474,-4.0163,0,-1.631,-22.5388,0.0183,0,0.146,1.4945,0,0,5.52
2wjg,64.6517,-41.5798,-13.7468,0,-7.0656,-30.397,0.6439,0,1.0372,7.971,0.4111,0,7.1
3acl,85.4095,-95.0554,0,0,-7.9382,-91.2671,0.1357,5.7422,1.9519,0,0,0,6.22
1jcx,72.6481,-40.3903,-12.1958,-0.8329,-3.9039,-23.9603,0.4782,0,2.858,10.8652,0,0.8963,5.15
5er1,59.6321,-63.0371,-6.7414,0,-4.7296,-53.846,0.147,0.2917,4.8788,2.2148,0,0,6.02
4fm8,65.2614,-67.2904,-0.7588,0,-6.6426,-62.7988,0.0285,0,2.1845,0.78,0,0,5.98
2ovy,59.0861,-65.0567,-0.7254,0,-6.0727,-61.9145,0.0887,4.4524,0.9297,0.1137,0,0,8.4
3rf5,61.6258,-53.3644,-3,0,-7.9251,-48.6515,0.2832,0,0.1533,2.856,0,0,5.63
3bbf,57.4665,-49.7583,-6.5215,0,-11.1617,-38.3823,0.1684,1.5226,1.6138,4.1528,0,0,5.28
2y7p,37.8617,-36.0714,-3,0,-3.4814,-31.3677,0.0277,1.764,0.0009,1.1854,0,0,5.47
3ljo,78.4799,-58.3019,-6.5311,0,-6.2301,-48.4911,0.6103,0,1.0691,7.4387,0,0,6.62
4eo6,59.7142,-59.7993,-2.6596,0,-4.3734,-54.6212,0.0737,0,2.8866,1.896,0,0,8.7
2y82,88.0644,-94.02,0,0,-2.1983,-97.6521,0.2226,0,3.2947,0.2113,0,0,8.4
3kku,43.3744,-41.3494,-2.7832,0,-1.6133,-41.5083,0.4428,0,1.1112,1.4157,0,0,5.7
1bdq,89.2237,-85.2608,-5.913,0,-9.3075,-73.6867,0.3363,0,2.0989,2.7203,0,0,6.34
3rdv,62.4594,-66.2254,-5.3988,0,-5.2838,-61.0621,0.3614,4.4151,4.3874,3.1414,0,0,4.91
1hdq,44.5377,-26.2343,-4.0092,-0.9675,-4.071,-21.9704,4.8986,0,0.6902,4.5613,0,1,5.82
3okv,61.2764,-47.1834,-2.4065,-0.6885,-7.4097,-38.3478,0.1312,0,0.1832,0.8194,0,2.0002,6.23
3d52,29.7337,-29.0162,-6.5077,-2,2.2841,-33.0454,9.0121,16.8249,0.5697,2.2371,0,1.9951,3.28
3ppr,39.4651,-34.8541,-2,0,-5.3148,-30.8233,0.1277,0,0.4185,1.816,0,0,2.82
1nw7,74.7349,-49.5215,-7.8977,0,-8.0862,-41.0548,0.6287,0,0.9451,8.2316,0.803,0,5.09
3sv2,83.0176,-73.3066,-3,0,-7.4943,-66.4259,1.7166,0,1.1445,3,1,0,4.19
1n4k,50.1077,-27.3416,-10.189,0,-7.2012,-12.714,0.0289,0,1.6767,8.7065,0,0,10.05
4fl2,95.1798,-53.9869,-7.0142,-1.8991,-10.9116,-39.7745,0.945,0,3.1879,7.5685,0.2878,4,3.66
2wc3,68.3793,-54.7522,-9.6269,0,1.2197,-50.0122,0.0562,0,0.9667,5.1868,0,0,6.08
3f34,18.0624,-32.8051,0,0,-1.8561,-32.588,0,13.4608,0.6409,0,0,0,3.16
1k1m,79.2859,-64.5097,-8.2056,0,-6.5916,-55.1407,0.8337,0,3.1702,7.0389,0,0,7.4
1o1s,66.9192,-60.7309,-5.9224,0,3.3449,-62.3494,0.0384,4.3233,2.2802,5.024,0,0,7.31
3rz8,49.8341,-37.6389,-2.3395,-0.8189,-0.6607,-35.6615,0.0856,0,1.605,1.0149,0,2.0601,8.17
1if7,49.8138,-39.8007,-4.1846,-0.6323,-1.1537,-35.9061,0.0678,5.2012,2.1843,2.3203,0,2.1037,10.52
3lbz,37.8891,-41.9953,-1.8914,0,-1.8476,-42.6128,0.7035,1.7938,1.1757,0.013,0,0,3.86
3c2u,66.0622,-52.0901,-8.6096,0,-4.9718,-42.1319,0,0,1.4942,5.6535,0,0,2.9
2xjj,65.8192,-65.3791,-2.3971,0,-5.7941,-60.2264,0.0982,0,1.2424,0.975,0,0,6.51
3i4b,92.4726,-81.4732,-3.5703,0,-10.509,-74.5226,0.3308,0,1.4997,3.6663,1,0,8.15
1v2r,59.6213,-47.2097,-6.8356,0,-6.0934,-36.193,0.4734,0,2.6797,5.9236,0,0,3.55
3lp7,49.1421,-25.3769,-5.3668,-1.7066,-3.4956,-21.0073,4.2748,0,0.5428,4.2836,0,2,5.44
1ikt,61.1087,-64.8581,-1,0,0.0367,-65.5595,1.5473,0,1.9188,0.0294,0,0,3.4
3ery,93.13,-100.3084,-10.9228,0,8.5982,-114.4573,0.5656,7.0521,7.5826,5.013,0,0,5.66
1ele,58.0853,-53.795,-2.9874,0,9.8874,-62.3175,0.8937,0,1.4398,2.39,0,0,6.85
2gkl,51.3419,-24.1564,-4.7037,-1.9859,3.1616,-20.6374,0.391,0,0.2375,3,0.2202,3,5.35
2cbu,71.8646,-44.7206,-10.1801,0,-5.4862,-30.9428,0.0033,0,0,9.048,0,0,5.68
4agm,41.9243,-45.1521,0,0,-0.9424,-46.2597,0,0,1.6139,0,0,0,3.98
2flr,61.6318,-80.2055,-5.8052,0,-8.6006,-70.5357,1.1224,20.1281,0.9825,1.1731,0,0,6.1
1qxl,86.2962,-82.2662,-4.2526,0,-3.8075,-81.3862,3.7242,0,2.0566,1.992,0.7224,0,7.96
2ate,71.7218,-48.3228,-13.8109,0,-7.5752,-30.2363,0.5848,4.7358,0.1939,9.0624,0.4451,0,7.07
1g3d,52.2844,-33.8377,-5.6852,-1.7391,-4.7079,-29.6844,5.2656,11.646,0.4385,4.3233,0,3,5.55
1nu3,23.8806,-25.2385,-1.252,0,-0.5156,-27.6165,4.5767,0,0.9176,0.1591,0,0,4
4dmw,55.8135,-40.0123,-3.1743,-1.8377,-10.597,-30.2779,3.3764,0,1.1801,2.3812,0,1.8363,4.94
1kv5,32.9603,-16.0621,-7.3962,0,-1.2586,-13.2299,2.3664,0,0.8657,6.2099,0,0,4.22
3m3c,50.3123,-34.0656,-8.9525,0,-5.0514,-24.4831,0.1974,0.7197,0.9878,6.314,0,0,4.06
3ccw,78.9802,-65.607,-8.5399,0,-5.8394,-54.2622,0.2861,0,3.0281,6.4765,0,0,7.87
1c5c,72.7452,-55.7103,-8.1499,0,-1.967,-48.5531,0.1606,0,2.53,7.365,0,0,6.96
1tng,39.4262,-30.26,-3.6004,0,-4.8031,-22.6353,0.1204,0,0.1546,3.1585,0,0,2.93
1c5x,60.8002,-46.4974,-4.3951,0,-7.8046,-38.12,0.2998,0,0.0366,4.792,0,0,6.68
2ybu,89.5051,-79.9391,-3.9018,0,-8.4945,-70.1444,0.4038,0,0.5787,3.5745,0,0,6.38
2f7i,36.158,-41.4329,-2,0,6.6489,-47.8227,0,14.5718,0.4515,3.4,0,0,7.1
1ch8,108.4939,-58.8826,-10.7917,-1.8687,-6.9264,-49.417,0.8227,0,1.977,9.8551,0,4,7
3d51,43.8139,-25.349,-7.3543,-2,-0.6049,-27.0163,4.8771,0,0.0114,2.1654,0,1.9986,4.15
3d8z,24.3662,-26.1632,-2.4286,0,-5.1608,-19.9203,0.397,0,1.5864,0.4586,0,0,3.37
1fh8,64.7454,-44.1024,-9.7675,0,-3.9152,-33.601,1.0267,0,0.3422,7.1091,0,0,6.89
2vxn,41.9029,-23.7159,-11.6188,0,-1.1216,-13.5298,0.4765,0,0.415,6.339,0,0,5
2eg7,79.9125,-19.8363,-8.5902,-2.6689,11.211,-23.3864,1.3653,0,0.1964,8.176,0,5.9902,5.89
1i80,39.8017,-27.8017,-3,0,-6.4411,-25.7302,0.5661,0,0,3,1,0,6.41
1qy2,36.8983,-35.676,-1,0,-3.6947,-32.4891,0.0246,0,0.8888,0,1,0,5.74
4dcs,98.8252,-59.2079,-17.2695,0,-12.5208,-34.2936,0.809,0,0.7525,13.6383,0.0691,0,5.1
3ga5,95.076,-59.9852,-15.7647,0,-8.8061,-40.0874,0.1977,0,0.3543,11.9331,0,0,5.49
3gss,87.5191,-73.8681,-8.8344,0,-5.1124,-64.7814,1.3819,0,4.4905,7.544,0,0,5.82
4h3f,87.0866,-70.4275,-4,0,-7.5241,-63.042,0.5742,0,0.6704,6,0,0,9
1d4j,120.4625,-118.5853,-8.0768,0,-12.8808,-103.5112,0.6116,0,3.1586,2.7314,0,0,8.36
2fqx,86.2368,-65.3085,-8.9675,0,-9.1925,-51.5511,0.2669,0,0.6712,7.4236,0,0,7.15
3cd5,95.5068,-85.5587,-10.3735,0,-9.4895,-69.4693,0.3358,0,3.7446,5.8125,0,0,7.9
2zft,85.8414,-72.6302,-5.7466,0,-10.6779,-59.2772,0.4191,0,2.4627,6.0455,0,0,6.52
3m1k,34.843,-16.8695,-1.7982,-1,5.3676,-19.4579,0,0,0,0.0019,0,2.9946,5.39
1rr6,62.2894,-50.9143,-4.4613,0,-9.3036,-41.0304,0.4651,0,0.3649,3.5117,0.5233,0,10.25
