name,average_score,HPSCORE,HMSCORE,HSSCORE,xscore_VDW,xscore_HB,xscore_HP,score_HM,xscore_HS,xscore_RT,affinity
2vmd,4.53,4.46,4.74,4.38,220.1,4.8,0.0,0.00,0.0,2.0,3.02
4tqn,6.19,5.95,6.87,5.76,434.2,2.0,87.3,4.04,184.4,2.0,6.11
3ip8,5.44,5.33,5.66,5.32,337.0,4.3,48.4,1.31,126.9,2.0,2.28
2bo4,4.47,4.51,4.53,4.37,241.7,3.8,15.8,0.00,38.1,4.0,4.61
3sut,6.46,6.23,6.93,6.21,578.7,7.7,40.4,1.95,113.1,5.0,7.85
1f57,4.14,4.09,4.32,3.99,143.3,3.7,0.0,0.00,0.0,2.0,5.64
2a14,6.77,6.76,6.93,6.62,793.1,7.6,18.6,0.25,47.6,7.0,5.7
1q8w,5.97,5.97,6.26,5.67,472.0,1.5,69.0,1.94,107.7,1.0,5.24
1yej,6.36,6.58,6.39,6.10,691.0,4.2,98.2,2.06,195.1,12.0,7.46
4q7s,4.87,4.74,5.10,4.77,233.8,1.1,33.7,1.24,104.9,0.0,4.42
1bnn,5.71,5.58,6.04,5.50,405.1,4.2,46.7,1.62,107.6,2.0,10
1c1u,5.95,5.88,5.80,6.19,512.7,3.7,33.8,0.00,179.2,2.0,8.25
4nra,5.31,5.02,5.87,5.04,273.1,1.0,48.6,2.87,136.3,0.0,4.19
2x96,8.20,7.89,8.45,8.25,947.9,6.5,107.9,3.88,410.9,11.0,4.03
4nl1,4.82,4.85,5.14,4.46,253.0,0.0,57.9,1.94,74.7,2.0,3.89
1k6p,8.38,8.21,8.43,8.48,1002.8,2.0,140.2,4.20,473.3,10.0,7.36
2xye,9.14,8.58,10.16,8.69,1012.9,5.4,177.2,8.44,521.5,13.0,8.34
1fzj,8.69,8.57,9.40,8.10,1158.1,9.2,163.2,6.73,406.6,24.0,8.1
1ec0,9.46,9.39,9.89,9.10,1172.2,5.4,182.1,5.56,419.7,11.0,8.49
1t4v,6.56,6.33,7.07,6.27,604.2,3.0,95.9,4.29,278.2,9.0,7.68
3s43,7.50,7.25,8.05,7.19,826.1,2.6,108.7,4.87,315.7,10.0,8.6
4jym,5.04,5.17,5.03,4.92,299.8,0.0,59.3,0.68,97.3,0.0,5.04
3l7d,6.52,6.42,6.36,6.77,675.8,2.9,27.0,0.00,176.7,2.0,2.18
4cd5,5.95,5.84,6.22,5.78,547.4,8.5,0.0,0.00,0.0,4.0,6.71
2qfo,4.82,4.69,4.95,4.81,269.7,0.7,14.0,0.60,86.3,0.0,4.7
2hnx,5.66,5.68,6.04,5.25,440.7,2.0,135.2,4.82,319.0,14.0,7.08
1dy4,6.44,6.39,6.49,6.44,550.8,4.1,99.1,2.28,287.7,6.0,4.36
3s8l,6.04,5.92,6.34,5.86,534.6,9.2,50.2,1.75,155.2,10.0,5.64
1rbp,7.36,7.55,7.25,7.29,576.8,0.0,207.3,3.81,436.2,1.0,6.72
3u8j,5.61,5.58,5.81,5.43,429.8,1.2,39.3,1.03,73.5,0.0,8.51
1x1z,6.43,6.23,6.81,6.26,562.1,11.4,11.9,0.34,29.6,3.0,11.06
3pcn,5.13,5.19,5.23,4.97,294.1,3.0,59.6,0.97,106.4,2.0,3.66
4avh,5.39,5.29,5.72,5.16,427.3,6.3,31.9,1.50,95.9,8.0,7.23
1xge,4.96,4.83,5.17,4.86,276.0,5.9,3.3,0.00,20.4,1.0,4.68
4qll,7.10,7.12,7.29,6.88,953.5,8.7,0.0,0.00,0.0,10.0,3.38
1xws,6.81,7.12,7.12,6.18,662.6,1.0,149.1,3.56,166.7,6.0,8
2p2a,7.28,7.31,7.54,7.00,750.6,6.8,89.9,1.98,156.7,5.0,6.12
1mai,5.04,4.95,5.31,4.85,339.5,9.6,0.0,0.00,0.0,6.0,6.68
2pyn,8.43,8.03,8.93,8.33,902.0,2.0,144.7,5.77,471.0,7.0,7.57
3p8o,7.48,7.11,7.95,7.36,835.1,4.8,89.4,4.43,356.1,12.0,8.72
1qbs,8.60,8.39,9.71,7.70,921.4,3.9,184.4,7.84,324.1,10.0,9.47
3u7m,6.44,6.12,6.76,6.45,587.9,3.8,61.0,2.93,280.8,7.0,7.45
3ebo,6.19,6.21,6.47,5.89,460.2,0.0,103.3,2.75,181.2,0.0,4.72
5aut,6.47,6.52,6.62,6.29,498.8,0.4,118.1,2.61,233.1,0.0,5.17
4o07,8.07,8.14,8.33,7.74,766.0,1.9,184.0,4.39,346.6,2.0,7.38
2qg0,5.99,5.92,6.08,5.98,558.6,2.0,35.5,0.94,135.1,3.0,5.72
1d4j,8.97,8.84,9.41,8.66,1087.7,3.7,175.8,5.89,448.8,12.0,8.36
1od8,5.67,5.54,5.96,5.50,438.3,6.9,10.3,0.36,23.9,2.0,5.1
3r7o,7.84,7.88,8.44,7.21,846.1,2.8,121.0,3.86,142.1,3.0,8.36
1bzj,6.55,6.56,7.15,5.94,488.2,5.8,108.6,3.21,104.6,2.0,4.66
3hcm,4.82,4.57,5.35,4.55,178.2,0.0,52.5,3.02,150.3,1.0,3.3
1np0,5.50,5.43,5.57,5.50,383.0,3.6,36.5,0.52,116.0,1.0,3.57
3nhi,6.94,7.35,6.94,6.54,697.1,2.4,218.0,4.90,422.3,16.0,8.43
5e8f,5.83,5.87,5.89,5.73,682.1,5.9,46.7,1.66,193.2,17.0,8.64
3pcg,5.17,5.19,5.28,5.04,295.8,2.2,62.9,1.31,137.5,2.0,2.3
1flr,7.48,7.39,8.02,7.03,648.0,3.6,129.5,3.89,211.5,0.0,10
1hps,8.60,8.18,9.18,8.43,963.4,4.9,157.7,6.54,516.6,13.0,9.22
3d78,5.54,5.47,5.78,5.36,365.4,0.1,90.1,2.93,232.2,4.0,7.64
4ymg,6.58,6.58,6.76,6.41,773.7,7.7,6.6,0.00,13.9,7.0,4.68
2qw1,4.09,4.11,4.21,3.96,186.8,0.8,0.0,0.00,0.0,2.0,3.9
3su1,7.99,7.49,8.55,7.95,833.0,5.2,96.6,4.66,385.0,7.0,6.68
3f8f,7.02,7.06,7.50,6.51,664.1,0.0,134.3,4.30,220.7,4.0,6.63
4b5t,4.56,4.48,4.66,4.55,182.5,2.5,26.0,0.53,98.6,1.0,3.33
4b2l,5.09,5.07,5.35,4.83,330.9,1.0,55.6,1.94,116.8,4.0,3.24
4app,7.63,7.33,7.76,7.81,784.9,2.8,93.3,3.00,374.6,4.0,7.19
5afv,5.48,5.43,6.04,4.97,390.0,0.0,82.1,3.62,133.2,5.0,5.59
3v2q,6.13,6.43,6.27,5.70,479.8,1.4,204.8,5.18,403.1,14.0,6.29
4n9c,5.00,5.01,5.04,4.96,333.0,0.1,25.7,0.34,72.4,0.0,3.9
2fgv,9.06,8.55,9.81,8.83,1021.3,3.6,153.0,6.89,490.4,9.0,6.12
3acx,7.25,7.33,7.59,6.81,629.8,0.0,206.9,5.88,421.7,8.0,5.7
4gfo,6.04,5.75,6.34,6.04,448.6,0.9,51.9,2.30,214.2,0.0,6.62
2o0u,7.62,7.81,7.94,7.10,730.6,1.0,175.6,4.24,262.7,3.0,5.49
3agl,7.08,7.20,7.01,7.02,1101.4,10.7,40.1,1.24,210.2,26.0,7.8
4wt2,8.47,8.02,9.42,7.99,849.5,1.6,175.5,7.93,465.5,8.0,10.42
4ty6,7.07,6.79,7.44,6.97,693.7,4.3,71.4,2.97,250.4,5.0,7.52
4ysl,5.13,5.11,5.15,5.13,445.0,4.3,15.5,0.36,106.6,8.0,5.8
3wtl,5.87,5.80,6.13,5.68,517.1,0.5,42.3,1.63,106.4,2.0,7.04
3st5,7.82,7.65,8.36,7.45,902.6,2.3,126.9,5.23,333.7,11.0,11.3
5yas,4.64,4.61,4.78,4.52,282.8,0.8,0.0,0.00,0.0,0.0,3.26
1m2x,4.75,4.69,4.94,4.61,280.9,2.0,22.4,0.89,71.2,3.0,4.15
3eko,5.49,5.32,5.76,5.39,370.8,2.0,31.5,1.31,109.3,0.0,6.7
4x3k,6.93,7.15,7.10,6.54,1005.2,5.7,86.3,3.02,210.9,23.0,4.56
3dk1,7.81,7.61,8.42,7.42,905.2,2.7,119.5,5.23,315.3,11.0,9.74
4rd3,6.12,6.03,6.39,5.94,601.4,9.0,0.0,0.00,0.0,5.0,6.47
2jjb,6.82,6.63,7.19,6.63,694.7,12.2,0.0,0.00,0.0,4.0,7.92
2uwp,6.15,6.04,6.06,6.35,646.0,0.3,40.5,1.19,238.8,6.0,6.81
3qfz,5.03,4.91,5.29,4.89,299.9,6.2,0.0,0.00,0.0,1.0,3.24
3l0v,5.79,5.65,5.99,5.74,488.6,4.2,23.5,0.87,105.8,3.0,7.64
4up5,4.79,4.72,4.95,4.70,257.7,0.6,30.9,1.01,98.2,1.0,2.6
1q65,5.63,5.61,5.93,5.36,454.4,5.4,40.6,1.27,66.7,5.0,5.46
2bvs,5.63,5.57,5.81,5.52,621.3,2.2,42.3,2.31,200.1,14.0,4.1
1njd,5.58,5.48,5.78,5.47,451.8,7.9,5.9,0.00,29.4,4.0,5.57
1c83,6.15,6.09,6.58,5.78,461.9,5.4,56.9,1.60,51.7,0.0,4.85
4rrf,5.84,5.83,6.02,5.67,602.6,5.2,0.0,0.00,0.0,5.0,3.62
2uyn,4.79,4.68,4.89,4.79,231.9,2.9,24.6,0.53,103.3,1.0,2.7
4del,5.22,5.07,5.53,5.05,325.4,9.4,0.0,0.00,0.0,3.0,7.68
2jgs,5.77,5.93,5.85,5.54,485.6,3.1,75.9,1.33,123.5,5.0,6.62
4k0y,6.58,6.63,6.93,6.19,584.1,0.8,96.7,2.70,139.1,1.0,7.82
4c9x,6.94,6.83,7.61,6.37,646.0,1.2,109.0,4.47,183.1,4.0,7.32
2qta,6.80,6.71,6.83,6.86,689.7,8.5,53.1,0.82,195.9,7.0,5.76
2g94,8.43,8.02,8.59,8.68,1033.2,8.0,110.3,4.22,518.8,16.0,9.52
3hl8,5.84,5.49,6.35,5.68,356.3,0.0,69.0,3.51,230.7,0.0,4.49
3i9g,6.46,6.62,6.62,6.14,646.1,5.3,149.8,4.11,344.7,17.0,8.96
3ip9,4.63,4.65,4.72,4.52,237.9,3.5,28.6,0.36,65.2,3.0,5.62
4q7v,4.84,4.74,5.06,4.73,237.2,0.7,34.4,1.24,99.9,0.0,3.59
3nuo,7.57,7.42,8.03,7.26,845.8,2.9,117.0,4.53,309.4,10.0,9.8
2avs,8.68,8.53,8.94,8.55,1025.9,3.6,156.3,4.87,440.7,10.0,7.57
1bma,7.07,6.88,7.43,6.92,733.0,2.0,97.9,3.88,306.7,8.0,4.59
4ddy,6.11,6.03,6.05,6.26,515.7,4.2,33.9,0.00,140.5,0.0,5.62
1qb6,6.21,6.14,6.45,6.05,562.4,3.8,54.1,1.64,139.2,4.0,6.06
3ffp,5.46,5.34,5.66,5.39,381.2,3.0,30.9,0.93,101.2,1.0,7.14
4acc,6.24,6.16,6.67,5.89,597.9,2.0,51.3,2.32,96.1,4.0,7.7
4ha5,6.08,5.84,6.44,5.96,441.2,2.6,62.1,2.44,193.2,1.0,7.24
2x91,6.40,6.14,6.74,6.31,609.5,6.5,57.6,2.70,241.1,10.0,6.74
1hvj,8.86,8.55,9.66,8.36,1060.6,4.6,170.6,7.34,449.5,15.0,11.4
3g2l,6.62,6.48,6.67,6.72,628.6,5.2,40.6,0.67,170.6,2.0,3.87
2aog,8.35,8.05,8.90,8.11,1075.5,10.7,126.0,5.63,440.7,23.0,6.28
4el0,6.35,6.19,6.42,6.46,609.7,5.9,26.2,0.53,155.9,4.0,4.49
2yix,7.59,7.35,7.91,7.52,742.8,3.4,124.0,4.16,378.1,6.0,8.48
1no6,6.61,6.21,7.31,6.30,461.7,4.9,72.6,3.62,192.5,0.0,4.41
4zl4,8.10,7.66,8.73,7.89,955.2,10.5,103.8,5.23,399.6,18.0,7.86
3ebl,7.02,6.96,7.16,6.95,614.1,2.4,111.2,2.57,271.0,1.0,6.3
1m0b,8.31,8.16,8.45,8.32,1012.8,4.9,153.9,4.89,505.4,16.0,8.82
3zyu,6.36,6.33,6.72,6.03,519.3,0.7,106.0,3.35,212.5,3.0,7
3ohi,5.84,5.71,6.08,5.74,487.2,11.3,8.3,0.00,42.9,6.0,4.85
1g46,5.41,5.24,5.85,5.13,340.9,2.0,56.5,2.61,141.5,3.0,8.8
1srg,6.73,6.74,6.90,6.56,539.3,1.5,117.9,2.66,242.1,0.0,5.3
1nw4,5.69,5.67,5.86,5.53,527.8,3.7,4.7,0.00,1.2,2.0,9.07
4ngp,6.80,6.99,6.63,6.78,890.5,9.2,72.2,1.07,231.2,19.0,7.96
1qbo,6.70,6.57,6.80,6.72,661.0,3.0,63.4,1.73,222.7,4.0,7.74
2w5g,4.89,4.91,5.05,4.70,396.9,5.7,0.0,0.00,0.0,7.0,6.07
4jkw,4.38,4.49,4.39,4.28,260.9,0.8,36.4,0.74,97.1,6.0,4.16
1x39,6.33,6.12,6.60,6.26,569.7,7.8,17.5,0.67,88.4,3.0,9.22
3jdw,4.40,4.39,4.49,4.33,219.7,4.3,9.1,0.00,42.3,4.0,3.6
3hek,6.81,6.59,7.23,6.61,649.4,2.0,69.1,2.98,201.4,3.0,8.27
4fai,5.19,5.30,5.45,4.82,458.6,1.0,37.8,1.37,31.6,6.0,6.99
3qx9,5.05,5.10,5.18,4.87,463.8,4.3,0.0,0.00,0.0,7.0,4.05
4oc1,7.27,7.03,7.48,7.30,812.5,8.2,49.3,1.83,233.2,9.0,6.6
3hzk,5.16,5.01,5.56,4.91,423.2,7.4,16.2,1.60,84.6,11.0,6.7
2ybu,5.75,5.76,5.93,5.56,579.4,2.9,9.3,0.36,15.4,4.0,6.38
1lol,5.49,5.39,5.77,5.32,434.1,8.5,0.0,0.00,0.0,4.0,6.39
2v2c,4.67,4.60,4.91,4.52,251.3,6.2,0.0,0.00,0.0,3.0,3.41
3obu,6.43,6.33,6.91,6.06,798.2,5.7,67.6,3.92,230.3,20.0,4.3
1y3v,6.83,6.65,7.08,6.76,672.4,3.8,61.6,2.15,206.3,4.0,5.64
4o09,7.87,7.84,8.13,7.63,692.0,1.8,183.8,4.66,394.5,2.0,7.7
3cyw,7.70,7.53,8.21,7.38,859.1,3.7,117.4,4.64,310.0,10.0,7.77
2qi0,7.97,7.94,8.28,7.68,906.3,1.4,149.9,4.71,358.1,9.0,7.38
3bxg,5.72,5.58,6.03,5.56,459.3,9.1,0.0,0.00,0.0,3.0,4.96
1c86,5.94,5.95,6.10,5.76,437.9,6.6,43.9,0.28,50.3,0.0,4.7
2gz2,5.32,5.31,5.50,5.16,466.2,4.5,0.0,0.00,0.0,4.0,5.22
4zzd,5.98,5.96,6.13,5.84,581.3,0.3,53.4,1.80,153.8,5.0,6.6
1uho,6.90,6.69,7.23,6.79,681.7,1.6,88.7,3.52,288.5,6.0,9.22
1qft,4.75,4.78,4.84,4.65,283.0,3.3,16.5,0.00,31.6,2.0,8.77
3u7k,6.80,6.38,7.38,6.66,631.6,5.0,62.5,3.77,265.9,7.0,7.07
1a28,7.57,7.75,7.65,7.30,644.8,0.4,196.2,4.04,364.7,1.0,8.29
3lxk,6.29,6.28,6.45,6.15,621.2,1.9,48.8,1.29,119.1,3.0,9.8
4ghi,6.66,6.54,6.97,6.48,623.0,0.0,67.2,2.35,163.9,0.0,7.09
4k7i,4.66,4.48,4.98,4.53,175.5,1.8,26.8,1.35,90.7,0.0,2.82
4q6d,5.73,5.50,6.18,5.52,367.9,2.9,53.9,2.44,148.7,1.0,7.36
2r43,8.14,7.83,8.98,7.62,881.4,3.4,129.2,5.98,309.5,8.0,6
1cet,5.39,5.14,6.04,5.00,340.3,0.5,75.6,4.25,204.5,6.0,2.89
4hfp,6.67,6.52,6.98,6.52,675.4,2.4,75.7,2.97,235.8,7.0,7.38
3ni5,5.19,5.11,5.67,4.78,387.5,4.1,49.4,2.62,104.0,9.0,7.55
2uy5,5.47,5.50,5.47,5.44,473.0,2.0,19.8,0.00,63.0,2.0,5.49
4i7l,5.15,5.19,5.30,4.97,245.1,1.0,79.0,1.69,148.0,0.0,3.99
3b7u,6.02,5.94,5.95,6.18,517.8,6.9,46.9,0.53,204.1,6.0,7.74
3uz5,5.31,5.13,5.56,5.22,305.6,0.0,52.2,2.00,168.3,0.0,7.22
2fw6,5.29,5.18,5.49,5.19,369.1,8.2,7.2,0.00,37.4,4.0,2.92
1aid,6.36,5.99,7.19,5.92,480.7,0.0,109.8,5.89,301.4,6.0,4.82
1g7f,6.25,6.20,6.47,6.07,603.9,9.0,73.0,2.17,210.9,13.0,5.47
3axz,5.94,5.89,6.13,5.80,588.3,4.0,0.0,0.00,0.0,2.0,3.43
4kxb,6.59,6.36,6.97,6.45,564.2,6.4,83.0,3.04,257.4,7.0,4.12
3jup,6.13,5.92,6.55,5.91,430.3,2.5,75.7,2.86,190.6,1.0,5.58
2reg,4.66,4.63,4.81,4.53,286.9,1.9,0.0,0.00,0.0,1.0,5.64
4ht0,5.56,5.45,5.80,5.41,446.5,3.0,26.8,1.13,86.9,3.0,8
1xpz,5.67,5.41,6.35,5.27,404.7,2.8,48.9,3.29,119.1,4.0,7.08
4b0b,5.80,5.83,5.72,5.87,486.1,0.1,61.8,1.01,192.2,2.0,3.33
4uof,5.26,5.27,5.37,5.15,455.4,4.6,7.4,0.00,29.4,5.0,4.84
4o0y,6.91,6.64,7.14,6.94,630.2,3.8,66.3,2.22,248.6,2.0,7.22
3t3u,7.33,7.38,7.84,6.77,713.9,2.8,124.0,3.69,163.7,3.0,8.6
4ufm,5.28,5.14,5.56,5.13,344.5,7.1,0.0,0.00,0.0,1.0,3.72
1hpx,7.78,7.45,8.46,7.42,884.9,2.2,112.9,5.68,344.8,11.0,11.26
3hu3,6.52,6.38,6.68,6.51,699.5,10.8,4.6,0.00,79.9,8.0,6.89
4da5,6.19,6.12,6.43,6.02,467.5,0.0,103.4,3.08,250.2,2.0,6.44
1erb,7.57,7.66,7.47,7.58,612.0,0.0,204.0,4.01,473.0,1.0,8.1
4qnb,7.52,7.51,7.47,7.59,739.9,2.7,141.1,2.99,390.5,5.0,6.59
2xbx,7.90,7.75,8.00,7.93,861.4,1.4,101.4,2.68,309.8,2.0,7.82
3ed0,5.85,5.82,6.21,5.51,394.9,0.0,89.1,2.76,150.1,0.0,6.35
3fwv,6.23,6.20,6.38,6.11,623.9,7.8,98.0,3.04,311.7,17.0,5.64
3iue,6.61,6.48,6.70,6.65,665.4,5.6,42.3,1.01,175.1,5.0,5.82
4b6s,6.57,6.56,6.76,6.38,671.3,6.8,28.0,0.30,35.1,3.0,6.01
3nee,6.29,6.16,6.73,5.98,474.2,0.1,132.0,4.75,323.0,6.0,5.34
1nhz,7.96,8.18,7.91,7.79,737.7,2.1,199.2,3.54,384.8,2.0,6.08
2vt3,5.30,5.34,5.45,5.12,513.6,5.0,0.0,0.00,0.0,7.0,4.15
3t1a,8.12,8.12,8.62,7.62,887.8,2.0,146.8,4.60,262.2,5.0,8.37
1ctt,5.93,5.86,6.19,5.75,541.5,4.6,14.1,0.47,23.7,2.0,4.52
2v54,6.08,6.09,6.18,5.98,625.0,4.4,31.2,0.65,93.7,6.0,4.6
4azb,6.35,6.16,6.51,6.38,558.9,6.0,45.0,1.28,184.2,4.0,7.24
1m83,7.08,6.89,7.49,6.87,763.5,15.3,0.0,0.00,0.0,7.0,3.4
3ldq,5.52,5.51,5.59,5.46,534.4,2.7,3.4,0.00,37.4,4.0,5.36
4pyx,6.11,6.09,5.96,6.28,606.0,3.6,37.6,0.25,178.5,5.0,6.14
5e13,5.21,5.19,5.44,5.00,444.5,4.5,3.2,0.34,4.5,5.0,4.24
1ajp,5.05,5.05,5.22,4.87,314.7,0.8,47.0,1.31,100.8,2.0,2.23
1ejn,6.64,6.38,6.77,6.78,622.4,4.8,40.8,1.33,220.5,3.0,5.62
3qdd,5.92,5.94,6.07,5.76,511.3,0.5,67.8,1.79,154.7,3.0,8.77
4crf,7.80,7.43,8.30,7.65,850.7,4.2,74.0,3.61,266.7,5.0,9.3
2wej,4.93,4.79,5.19,4.80,239.7,2.4,35.8,1.35,108.1,1.0,6.08
3kv2,4.91,4.83,5.12,4.78,313.0,6.8,1.5,0.00,16.2,4.0,7.32
4ou3,5.76,5.80,5.84,5.64,611.5,6.0,15.7,0.25,60.3,9.0,4.41
3l4x,5.29,5.33,5.43,5.10,520.0,5.6,0.0,0.00,0.0,8.0,6.89
2zx6,6.39,6.34,6.38,6.45,598.8,5.9,48.0,0.53,163.6,4.0,10.6
3f18,5.27,5.32,5.26,5.23,431.5,4.4,24.7,0.00,75.7,5.0,7.4
2r75,6.85,6.70,7.22,6.64,735.1,13.8,0.0,0.00,0.0,7.0,6.15
4jpx,5.54,5.56,5.72,5.34,356.6,3.8,74.2,1.64,143.8,3.0,5.15
1q7a,6.29,6.01,6.79,6.07,435.6,0.0,111.8,4.57,317.6,3.0,7.19
2r38,8.64,8.44,9.44,8.03,996.0,3.8,144.6,5.90,290.9,8.0,7.44
3o4k,7.70,7.86,6.88,8.35,1268.3,3.0,106.5,1.94,586.1,29.0,7.62
3u3u,6.37,6.44,6.54,6.12,554.2,2.2,154.5,4.37,373.9,12.0,6.88
1e6s,5.27,5.16,5.52,5.12,367.5,5.7,0.0,0.00,0.0,1.0,3.22
3zhx,5.84,5.37,6.50,5.65,389.8,7.2,25.1,2.67,147.5,4.0,6.68
3po6,5.35,5.22,5.61,5.23,365.0,3.2,29.4,1.16,97.2,2.0,7.06
3r4n,5.82,5.65,6.17,5.63,447.3,0.7,70.1,2.93,204.9,4.0,6.89
2x2r,6.78,6.77,7.12,6.45,584.9,2.3,140.6,4.15,299.3,6.5,7.12
3dhv,5.81,5.77,6.00,5.66,569.7,4.4,0.0,0.00,0.0,3.0,2.96
1j37,5.07,4.90,5.33,4.99,305.7,3.4,25.8,1.24,115.3,3.0,8.96
4bao,7.24,7.25,7.41,7.07,753.8,6.2,97.9,2.28,225.4,7.0,8.37
2pv1,6.94,6.93,7.21,6.69,835.6,3.3,126.1,4.68,372.7,19.0,7.14
4qsu,4.50,4.41,4.65,4.43,175.2,1.6,20.3,0.56,70.1,0.0,2
1m0n,6.74,6.67,6.77,6.80,673.6,6.1,49.6,0.72,173.6,4.0,2.22
2ra6,5.55,5.66,5.64,5.35,290.7,1.7,113.9,2.17,208.1,1.0,4.52
1n3i,5.95,5.94,6.19,5.71,563.0,4.9,18.5,0.42,9.7,3.0,8.89
1qbr,10.08,9.72,11.15,9.37,1158.0,6.9,196.0,7.84,406.8,8.0,10.57
4x6n,7.90,7.53,8.30,7.86,893.6,3.6,69.3,3.31,287.1,5.0,8.82
2ctc,5.50,5.40,5.72,5.37,334.5,4.7,61.0,1.64,157.7,3.0,3.89
1vyf,5.79,5.66,6.30,5.41,462.2,2.5,127.8,5.40,351.6,15.0,8.05
4rww,7.11,6.96,7.42,6.96,796.5,8.5,0.0,0.00,0.0,2.0,5.85
3moh,4.43,4.37,4.64,4.29,200.3,4.6,0.0,0.00,0.0,2.0,2.84
3c89,5.44,5.55,5.59,5.18,616.9,5.9,33.1,1.33,98.1,16.0,6.07
2x4z,7.13,6.86,7.14,7.39,702.9,2.7,71.6,2.01,330.7,3.0,8.57
1mu6,6.28,6.29,6.23,6.32,664.7,1.9,57.7,1.28,205.8,7.0,8.38
1iy7,5.94,5.72,6.32,5.77,396.4,6.8,56.0,1.98,156.9,3.0,6.19
4kx8,6.65,6.24,7.07,6.63,628.5,8.2,56.9,3.17,293.6,11.0,7.13
1v16,6.63,6.56,6.66,6.67,637.5,9.0,56.3,0.82,192.4,7.0,3.87
2zym,7.48,7.46,7.68,7.30,1006.5,6.7,0.0,0.00,0.0,6.0,6.14
1lyb,7.93,7.34,8.60,7.85,859.7,7.5,127.4,6.67,538.6,18.0,11.42
4ca5,8.85,8.62,9.41,8.51,1062.4,6.4,152.4,5.70,409.2,13.0,9.39
4kyk,6.29,6.17,6.84,5.85,438.2,2.0,117.0,4.18,224.9,3.0,4.74
3s9e,5.10,5.06,5.23,5.01,319.3,7.7,18.9,0.00,51.3,4.0,5.13
4r59,5.14,5.10,5.35,4.98,408.6,2.6,14.1,0.72,47.3,4.0,7.96
3b5j,5.27,5.22,5.59,5.01,475.0,5.6,0.2,0.60,0.0,7.0,5.68
2qhz,7.51,7.46,7.79,7.28,875.7,0.9,106.6,3.63,277.5,8.0,7.28
5aoi,5.65,5.36,6.04,5.55,382.9,0.0,63.0,3.20,238.9,3.0,3.03
2qi1,7.95,7.86,8.40,7.59,917.7,1.7,134.4,4.83,318.9,9.0,7.3
1g3e,5.44,5.27,5.57,5.48,379.0,4.7,20.5,0.53,117.5,2.0,5.38
2p7z,7.72,7.82,8.24,7.09,706.6,0.8,201.5,5.82,332.7,5.0,6.58
1z6s,5.15,5.09,5.36,4.99,383.5,5.5,0.0,0.00,0.0,3.0,4.34
3gkz,5.85,6.06,5.96,5.54,377.8,2.0,131.3,2.51,207.0,3.0,8
3hs4,5.00,4.88,5.17,4.95,286.4,3.5,18.6,0.52,78.2,1.0,8
3tu7,7.20,7.19,7.47,6.93,740.7,4.7,99.6,2.70,209.4,6.0,8.09
2zcs,7.05,7.11,7.54,6.49,578.8,3.4,164.1,4.64,262.1,5.0,8.22
3oy0,5.70,5.28,6.37,5.44,364.1,2.5,54.6,3.84,209.3,4.0,8
4m0f,7.95,7.90,8.28,7.65,845.0,1.0,134.4,3.95,284.8,3.0,8.77
3mfv,4.96,4.92,5.08,4.87,359.9,4.6,3.7,0.00,33.4,4.0,2.52
4zyf,7.86,7.57,8.80,7.22,748.7,0.0,173.1,7.54,381.5,7.0,8.64
4q83,4.94,4.85,5.23,4.74,296.6,1.0,18.7,0.97,36.9,0.0,4.19
3el5,8.19,7.85,8.31,8.41,914.7,1.2,123.3,4.26,491.4,7.0,7.72
1v7a,6.51,6.40,7.03,6.10,584.1,1.3,95.0,3.84,199.0,5.0,8.01
2ax9,6.47,6.34,6.84,6.25,566.3,1.6,74.6,2.68,180.4,2.0,9.52
1qbu,8.62,8.33,9.34,8.18,915.6,4.0,166.4,6.41,405.3,8.0,10.24
2j77,5.33,5.19,5.61,5.18,359.2,6.9,0.0,0.00,0.0,1.0,4.89
2xm1,5.75,5.60,5.91,5.74,444.0,6.6,16.4,0.27,84.4,2.0,5.07
3ibi,4.86,4.74,5.27,4.58,284.8,3.0,53.6,2.68,153.4,8.0,8.59
3qin,4.79,4.58,5.32,4.48,247.4,4.8,8.6,1.47,19.7,3.0,6.87
4b7j,5.70,5.40,5.73,5.98,431.8,5.0,29.9,1.06,251.5,5.0,7.95
4b8y,6.38,6.34,6.55,6.26,596.0,9.9,79.6,1.97,226.1,12.0,8.05
2afw,4.80,4.75,4.90,4.74,282.2,3.9,17.4,0.27,68.7,3.0,4.77
1o33,5.69,5.59,5.75,5.74,436.0,4.4,18.7,0.00,86.9,0.0,5.74
3n9r,5.19,5.11,5.40,5.05,385.1,9.6,4.1,0.00,26.4,7.0,7.15
2c92,6.87,6.81,7.10,6.69,801.5,13.4,18.9,0.36,62.7,12.0,5.68
4cst,6.44,6.12,7.36,5.83,480.9,6.5,65.6,3.91,94.8,3.0,8.89
1drk,5.54,5.32,5.92,5.40,333.3,10.1,0.0,0.00,0.0,0.0,6.82
2jh5,6.26,6.03,6.35,6.38,617.9,1.0,34.5,1.55,217.1,4.0,6.44
2wc3,6.14,5.92,6.68,5.81,561.4,5.1,43.5,2.68,125.0,7.0,6.08
1o86,6.54,6.29,7.05,6.27,625.2,6.3,69.1,3.41,220.1,10.0,9.57
3qyy,6.70,6.54,7.02,6.54,683.6,9.0,0.0,0.00,0.0,2.0,5.08
1mmr,6.52,6.27,6.71,6.59,596.4,5.5,50.0,1.77,231.4,5.0,5.4
