name,London_dG,hbond,hbondA,metal,metal_r,ionP,ionN,aroalk,repulse,flex,p,l,affinity
1gwv,-12.0347,1.59047,0.693147,0,0,0,0,0.458274,0,0.6456,-2.78945,-2.58249,2.57
2jkh,-12.3669,0.0190383,0,0,0,0.639376,-0.483235,0.48006,8.62016e-006,1.36299,-4.42757,-4.30755,8.05
4lyw,-9.9586,0.616854,0,0,0,0,0,0.253122,0,2.91867,-2.58354,-3.34494,6.63
4leq,-23.3632,3.73263,0.693147,0,0,0,-4.52691,0.209504,0.000253691,1.475,-4.65478,-5.92214,6.54
3gvu,-17.5189,0.786587,0,0,0,0.0651856,-0.983863,0.368456,0,2.78427,-5.35774,-7.15595,8
1amw,-11.9356,0.404829,0,0,0,0.277824,-3.1379,0.145057,0.000940206,0.520823,-2.76671,-3.59626,4.54
3ozp,-19.7726,3.33588,1.38629,0,0,0,0,0.548747,0,1.43423,-5.02538,-4.6698,6.62
2cbu,-20.1968,4.11097,2.48491,0,0,0,-4.54925,0.370532,0.009851,0,-2.97617,-3.20337,5.68
4ipi,-19.2409,1.24827,0.693147,1.37693,0.80764,4.03529,-20.048,0,0,0.663066,-0.751949,-2.33299,5.32
4b35,-8.35166,0.546548,0,0,0,0,0,0.29273,0,0.5226,-1.54975,-2.36651,2.89
1k22,-16.0651,0.669333,0,0,0,0.430006,-3.80882,0.292088,0,2.53253,-4.71203,-5.19305,8.4
1n51,-13.7903,0.617324,0,0.790407,0.330067,0,0,0.282608,0.0202177,2.93843,-3.7717,-5.16165,4.85
1pbq,-12.6304,0.931221,0,0,0,0,-2.28524,0.0313669,0,0.289633,-3.08813,-3.407,6.27
4q4o,-20.3632,3.15333,0.693147,0,0,0.305899,-4.89457,0.140469,0,0.204833,-3.63007,-4.72197,7.46
1mrx,-16.9116,0.957136,0,0,0,0,0,0.117247,0.00567897,2.49166,-6.08649,-6.16571,7.26
1o35,-12.872,0.777913,0,0,0,0,-3.59959,0.240804,0.138851,0.812233,-2.83659,-3.58949,5
2z4o,-16.8189,1.27306,0.693147,0,0,0,0,0.140315,0.000819227,2.7233,-5.14986,-6.39882,9.57
3hvk,-23.5928,3.13189,0.693147,1.80741,0.884085,0,0,0.334977,0.00185395,3.53083,-5.05344,-8.10427,8.52
2ya7,-24.8959,3.98343,0.693147,0,0,3.76049,-10.638,0,0.000362616,1.53927,-4.03617,-4.73942,3.14
3d0b,-12.5382,0.365565,0,0,0,0,0,0.609228,0.0012268,1.9668,-3.50507,-4.94958,6.54
4czs,-21.3258,3.92576,0.693147,0,0,0,0,0.651864,0.00172268,5.82367,-5.12355,-5.77109,5
3zj6,-19.1513,3.32177,2.48491,0,0,0,-4.62851,0.226996,0,0.389433,-3.39391,-3.49494,6.66
3g34,-9.74211,0.734282,0,0,0,0.000205656,-2.08974,0.177376,0.0205981,0.781033,-1.66299,-2.41395,2.96
4cd0,-13.4991,0.814647,0,0,0,0,0,0.327459,4.19205e-005,2.92683,-4.0507,-4.95017,9.7
2zxd,-18.2885,3.53584,1.38629,0,0,1.71331,-4.2919,0.17998,0,-0.0329668,-3.04205,-2.68189,5.22
4r4o,-13.2243,0.424696,0.693147,0,0,0,-1.96652,0.327792,4.6884e-006,3.21773,-3.64514,-4.93863,5.82
1nhu,-10.0476,0.469855,0,0,0,0,-0.668443,0.101454,0.000348467,2.84506,-3.02373,-3.08997,5.66
3eax,-7.84982,0.0607935,0,0,0,0,0,0.0939924,0,5.84423,-2.63215,-3.07698,4.92
4bps,-14.9531,1.54924,0.693147,0,0,0.857969,-4.65047,0.0239645,0,1.20887,-3.0581,-3.54274,2.99
3pwk,-14.7138,3.08621,0.693147,0,0,1.19807,-2.50666,0,0.00859379,-0.0383003,-1.80589,-2.32267,3.35
4u43,-9.77569,0.261487,0,0,0,0,0,0.347373,0.0244659,1.0452,-2.51721,-3.47345,4.32
5d21,-14.9672,3.91111,1.38629,0.532109,0.427575,0,0,0.00616702,0,0.596833,-1.67682,-2.5943,8.38
1zhy,-10.9656,0.243621,0,0,0,0,0,0.0078427,7.61003e-006,0.566233,-3.51532,-3.91484,6.52
3pe1,-15.5325,1.1149,0,0,0,2.32025,-2.87428,0.436375,0,1.30363,-3.63255,-4.91206,9.65
3aas,-27.0923,0.647299,0,2.65718,1.21807,0.30309,-30.7849,0.0463576,0.103764,1.50047,-1.74136,-3.49868,4.51
4gql,-19.9436,0.358201,0,0.0809583,0.0579981,2.50099,-8.53506,0.281586,0.00346559,5.61197,-4.99931,-7.7086,9.59
4o9v,-16.8,1.03308,1.38629,0,0,0.0154128,-3.29531,0.47574,5.60806e-005,2.6586,-4.7917,-5.22054,8
3ujc,-21.26,4.69915,2.48491,0,0,0.358888,-5.16334,0.0791135,0,-0.530821,-3.26781,-2.66091,4.59
3uyr,-12.7379,0.283382,0,0,0,0,0,0.613431,0.04044,8.4693,-5.15115,-5.07659,6.9
1fkh,-11.7012,0.435823,0,0,0,0,0,0.506631,0.00121312,2.7371,-4.04018,-3.70231,8.15
3f48,-10.0705,1.81816,1.38629,0,0,0.0626976,0,0.00999125,0,0.227633,-1.40636,-1.90597,6.29
3ifl,-22.981,2.61517,0.693147,0,0,0.961152,-7.22802,0.274065,0,8.57957,-6.16358,-6.35189,8.08
1df8,-15.7429,2.59102,0.693147,0,0,0,0,0.551732,0.00013238,0.850033,-3.18228,-3.84663,9.7
4ibj,-15.8363,0.764692,0,0,0,0.212055,-7.01845,0.310746,0.00012816,2.68761,-3.30696,-4.58799,4.33
4fs4,-14.9231,1.06052,0.693147,0,0,0,-4.11277,0.152348,0,1.8166,-3.70194,-4.11523,6.57
3ddf,-16.3131,2.45739,1.38629,0.562806,0.688563,2.46247,-5.9087,0.212271,0,0.850033,-2.57121,-3.68306,4.66
3arx,-10.0832,0.00133243,0,0,0,0,0,0.305702,0,2.0738,-3.59725,-3.45573,5.33
4zbf,-13.7881,0.541646,0,0,0,0,-2.34372,0.351933,0.000412689,1.71823,-3.26873,-5.11578,7.13
4qf8,-9.88206,0.705059,1.09861,0,0,0,-2.73269,0,0,0.9674,-2.15792,-1.99208,7.51
2cli,-16.7752,2.1931,1.38629,0,0,0.00834811,-0.341793,0.108282,0.000643797,0.634046,-4.42156,-4.66287,4.3
4ipn,-16.9884,2.82692,1.38629,0,0,0.325681,-0.891408,0.0355185,0.00114181,0.38019,-3.788,-3.9868,3.39
1syh,-19.479,2.63312,2.07944,0,0,1.68679,-5.93893,0.114195,0,0.896033,-3.89575,-4.26267,6.41
3v3q,-10.8322,0.877238,0,0,0,0,0,0.145032,1.56747,4.7626,-3.77499,-4.57151,6.6
4el5,-16.0035,2.25057,1.38629,0,0,0,0,0.00267241,0,1.1446,-4.06537,-4.51613,5.37
2qnp,-21.0064,1.25768,0.693147,0,0,0,-7.16217,0.309669,0.00250311,2.08003,-5.59846,-6.28382,6.41
1hvs,-16.9669,0.561642,0,0,0,0,0,0.136071,0.000369482,6.19653,-6.50594,-7.3513,10.3
2bvd,-26.6044,5.89913,3.17805,0,0,0.751445,-7.54906,0.260579,0,0.6456,-3.79959,-3.94788,6
2o4r,-19.1453,3.00642,2.07944,0,0,0,0,0.201471,0,1.03867,-4.68394,-5.3065,9.4
1xap,-14.2527,0.703968,0,0,0,0.0405288,-1.27536,0.165624,0.000389308,0.635933,-3.8879,-5.12832,8.7
2q54,-16.7758,1.11865,0.693147,0,0,0,0,0.0786997,0.00681547,4.7089,-5.67736,-6.62421,9.01
4ido,-26.0958,3.40278,1.38629,0.0220335,0.529455,0.259743,-16.8461,0.0810889,0,0.520823,-4.11278,-5.42136,4.93
3bug,-8.55793,0.322937,0.693147,0,0,0,-3.1805,0.0405234,0,1.1522,-1.6845,-1.68024,3.18
4emr,-16.2327,1.5183,0,0,0,0.619248,-1.59058,0.205317,0.00124399,0.685056,-4.35946,-4.82206,7.49
1v2l,-9.95929,0.535308,0,0,0,0,-2.54846,0.0764123,0,0.0566665,-2.19641,-2.19359,4.29
4r74,-18.4347,4.04396,2.89037,0,0,0.0552112,-0.40843,0.000576943,0.00637505,0.0945896,-3.33868,-3.66966,8.1
2q88,-15.4449,1.70416,0.693147,0,0,1.11182,-5.4237,0.205113,0,0.227633,-2.96165,-3.04608,5.8
4gr3,-17.917,0.545966,0,0.134338,0.0453977,2.22565,-8.23878,0.244366,0,5.08937,-3.85364,-6.34612,7.81
1e6q,-14.0203,2.35313,1.38629,0,0,0,0,0.193813,0,0.1614,-2.77243,-3.2219,3.15
3v5p,-14.4487,0.413749,0,0,0,0.776304,-3.84134,0.395093,0,1.46503,-3.60414,-4.85083,8.96
3pgl,-6.86781,0.000158436,0,0,0,0,0,0.0602724,0.125791,1.69523,-1.83584,-2.29538,5.3
5a81,-12.1329,0.691804,0,0,0,0,-5.14866,0.0294175,0,0.896433,-2.15912,-3.01582,5.54
4pp3,-13.5676,0.830309,0,0,0,0.109323,-1.90897,0.074452,0.0119644,1.85743,-3.38458,-4.73786,7.82
2r58,-9.99554,0.367222,0,0,0,0.053921,-3.8715,0.404801,0,0.732066,-2.18267,-1.73256,2
3alt,-13.6916,2.86483,0.693147,0.855081,0.440169,0,0,0.338859,0.0634301,0.6224,-1.80987,-2.251,2.92
4ymx,-20.0275,3.15053,1.38629,0,0,1.52065,-7.23389,0.161631,0,0.939466,-3.31955,-3.66678,7.1
1onz,-14.21,1.37126,0,0,0,0.311366,-3.56229,0.0958308,0.00524392,1.62447,-2.92602,-3.85296,5.1
1o2r,-14.8504,1.09053,0.693147,0,0,0,-2.33153,0.0862391,0.000611073,0.958033,-3.85268,-4.60774,5.21
3tif,-22.67,3.37327,1.38629,0.00632257,0.0268263,0.0556297,-6.48916,0.160138,0.0271739,0.520823,-4.15697,-5.41705,5.38
4bs0,-10.2822,0.666513,0,0,0,0,0,0.207342,0.00233376,0.289633,-2.21451,-3.43085,5.7
4io7,-17.0866,2.47077,2.07944,0,0,1.75956,-6.32294,0.136252,0,0.663066,-2.83094,-2.99647,3.68
2hxm,-13.733,1.69041,0,0,0,0,-0.0301267,0.0563511,0,2.53047,-3.59099,-4.06451,5.22
3ml2,-11.4476,0.548888,0,0.980647,0.123764,0,0,0.102098,0,2.36467,-1.90071,-3.6682,8.05
4zeb,-22.944,5.03042,0.693147,0,0,0.472186,0,0.00524608,4.94451e-005,1.36843,-4.90557,-5.10152,6.52
4mc9,-15.6777,0.653946,0.693147,0,0,0,0,0.160678,0.00533206,1.6135,-5.11588,-6.27956,9.44
1i9o,-8.31805,0.399727,0,0.334171,0.394067,0,0,0.161533,0.0896038,1.85767,-1.66837,-3.55463,8.42
2x8z,-19.4928,1.13565,0.693147,0.0729924,0.0198705,6.31611,-17.8172,0.130295,0,0.849633,-2.21087,-2.87829,7.96
3gus,-7.98894,0.10369,0,0,0,0,0,0.170606,0.000377865,1.62583,-2.23123,-2.56364,6.05
3be9,-12.8611,0.271215,0,0,0,0,0,0.44668,0,0.227633,-3.71848,-5.04158,7.62
4avj,-15.8275,3.67325,2.48491,0,0,0,0,0.159436,1.41675,2.25603,-3.25664,-3.79837,7.44
3znr,-12.5283,0.000167959,0,4.51481e-007,0.0457212,0,0,0.106319,0.00132629,2.19226,-4.15105,-5.73519,7.44
1bxo,-19.465,2.16916,0,0,0,0.174637,0,0.15094,0.00365371,2.10173,-5.9024,-6.36109,10
4mhy,-11.9104,0.0209312,0,0.984138,0.0243194,0,0,0.101143,9.75937e-005,2.827,-3.01228,-3.81732,6.47
3kr4,-11.8763,1.03961,0,0.885635,0.750206,0.85772,-2.83279,0.103407,2.41312e-006,1.8741,-2.15944,-3.76543,7.6
1d4p,-13.6878,0.680868,0.693147,0,0,0,-2.51888,0.237477,0,1.0147,-3.74742,-4.13611,6.3
2p4j,-23.6375,2.08281,0.693147,0,0,0,0,0.242629,0.0184389,4.81077,-8.45219,-8.65203,8.96
3ebh,-22.5663,2.77189,1.79176,0.456045,0.240171,10.0162,-12.2659,0.157027,0.000239831,1.8741,-3.03351,-4.63582,6.32
4ufi,-20.2672,4.21477,2.19722,0,0,2.28006,-6.6739,0.240876,0.000510996,0.1614,-2.48333,-2.65116,6.2
3qw5,-20.4288,1.53611,0.693147,1.50726,0.531875,17.8456,-9.25306,0.0707522,0,5.1761,-3.73158,-4.95488,6.45
4g8y,-10.5954,0.741168,0,0,0,0,0,0.092417,0.000101354,1.636,-2.76833,-3.43809,4.59
4mhz,-12.4981,0.0336947,0,0,0,0.496697,-5.88338,0.100295,8.22386e-005,2.827,-3.40447,-3.42165,6.87
4ynb,-18.1287,1.69954,0.693147,0,0,1.13124,-2.75879,0.200471,0.000544428,1.475,-4.26208,-6.03988,10.37
2gvv,-11.3401,2.07692,1.38629,0.0141047,0.0126179,0,0,0.160869,0,0.0210997,-1.45564,-2.42308,3.9
3h78,-7.92744,0.144692,0,0,0,0.00873774,0,0.159324,0,0.289633,-1.86025,-2.51968,4.24
4w9o,-14.8554,1.09974,0,0,0,0,0,0.432053,0,3.18687,-4.9475,-4.78972,7.77
3vje,-31.0934,3.48138,1.38629,0,0,0.200228,-13.949,0.240758,0.00199339,5.66413,-7.40994,-7.54428,8.01
4ca8,-27.8976,2.17828,1.38629,1.01453,0.502374,5.50183,-13.3555,0.373675,0.00223733,4.5464,-5.81237,-7.7021,6.68
4dsy,-15.3474,0.263118,0,0.27382,0.131059,3.18575,-14.1582,0,0.00242825,0.579266,-1.70102,-2.78001,4.43
5dgu,-16.4195,1.12384,0,0,0,0,0,0.155419,0.00652528,3.15873,-5.34641,-6.18392,11.35
4aje,-15.3447,1.81031,1.38629,0,0,0.00910367,-4.29926,0.0861143,0.253849,0.6301,-3.21649,-3.49879,3.68
1grp,-26.2894,2.86259,0.693147,0.815087,0.0332377,5.23399,-24.3824,0,0,1.0907,-0.988721,-2.5334,3.72
4ovf,-10.3143,0.656646,0,0,0,0,-1.8088,0.0931155,0.00279683,0.227633,-2.20952,-2.6849,4.13
1gi1,-12.981,0.97682,0,0,0,0,-3.83293,0.171451,0.0888404,0.812233,-2.65465,-3.38523,5.47
2vl4,-18.8099,3.24779,0.693147,0,0,1.49718,-6.16054,0.400594,0.000116689,0.1614,-2.87019,-2.83752,6.01
3qqa,-9.99957,0.15641,0,0,0,0.679722,0,0.141815,0.29431,1.24819,-3.19865,-3.74434,5.82
2i4z,-14.8748,0.163071,0,0,0,0,-0.876309,0.21758,0.0989771,3.34487,-5.00726,-6.53144,5.7
1fv0,-11.4847,0.416252,0,0,0,0,0,0.158247,0.0149958,1.08627,-3.29783,-4.28061,5.93
1nu3,-7.47251,0.0074241,0,0,0,0,0,0.0263692,5.54085e-005,0.826833,-2.14696,-2.2991,4
4b9k,-14.8499,1.55231,0.693147,0,0,0,0,0.436606,0,2.28683,-4.15094,-4.48096,6.17
4b76,-11.0013,0.0506744,0,0,0,3.37984,-3.14213,0.178843,0,1.28803,-2.84963,-3.41259,4.54
4bt5,-17.9852,2.17317,0.693147,1.26765,0.409506,1.00109,-9.8146,0,0.000947038,0.754033,-1.67013,-2.32587,2.76
3x00,-14.9614,1.38229,0.693147,0,0,0,-4.66076,0.594298,0,2.6498,-3.15771,-3.51429,9.08
1b3f,-22.8436,1.9426,0,0,0,0.637686,-8.17071,0.10893,0.000268981,3.89043,-6.21328,-6.21318,6.89
2g71,-17.7469,0.690621,0,0,0,0.458118,-5.30897,0.176951,0.0256937,0.786823,-4.98747,-5.57868,7.46
4c2v,-13.9646,0.117476,0,0,0,0.376893,0,0.434543,0.00024959,4.0946,-4.52208,-6.47843,9
4y79,-12.0116,0.0223051,0,0,0,0,0,0.332895,0.00283938,1.8919,-4.5183,-4.35836,7.96
1sb1,-14.9254,0.267384,0,0,0,0,-2.14896,0.467184,0.00249187,2.0713,-5.03316,-5.09597,6.89
3s75,-9.26153,0.439027,0,0.827212,0.00397402,0,0,0.107707,0,0.554033,-0.917872,-2.26084,6.82
3afk,-13.8406,2.68477,2.07944,0,0,0,0,0.302338,0,1.85663,-2.61008,-2.79096,3.6
4agc,-14.9268,0.428879,0,0,0,0,0,0.697284,0,2.5818,-4.40773,-6.34959,10.7
2uwo,-13.3937,0.295373,0,0,0,0,0,0.396416,0.00519798,2.12487,-4.86219,-4.83853,8.7
1bnq,-11.7837,0.453626,0,0.808186,0.0292014,0.91171,0,0.0802802,0,1.05847,-2.33463,-3.60697,9.49
1ro7,-25.953,4.52065,0.693147,0,0,0,-0.491662,0.080216,0.00082743,2.69907,-6.86658,-7.13024,3.18
4u0f,-11.397,0.951679,0,0,0,0,0,0.32578,0,0.517266,-2.31834,-3.79879,5.92
2vsl,-14.85,0.602458,0,0,0,0.636936,-5.0386,0.389827,0.00513024,3.70347,-3.99646,-4.36713,8.4
3zk6,-13.3683,0.521537,0,0,0,0.220446,-1.78169,0.426356,0.0288011,4.24267,-3.59645,-5.17688,6.34
2r3w,-19.9102,0.848966,0.693147,0,0,0,-7.16422,0.311761,0,2.08003,-5.31081,-6.28708,6.89
3ucj,-10.1063,0.488949,0,0.377977,0.00515045,0,0,0.248314,0.535047,1.07663,-2.10799,-3.44775,6
4rlw,-11.8656,0.927061,0.693147,0,0,0,0,0.104456,0.00459834,1.4438,-3.00615,-4.05055,4.87
1wn6,-25.8241,4.67816,2.07944,0.00232353,0.00145719,0.0074409,-7.35274,0.0685353,0,2.39087,-4.43008,-5.63732,4.68
1hi3,-14.557,1.85982,0.693147,0,0,0,-6.65871,0.0118592,0,0.114379,-2.12771,-2.23266,4.19
1str,-11.9107,0.751983,0,0,0,0,0,0.183377,0.000445749,7.5714,-4.24425,-4.4194,4.77
1sbg,-14.8091,0.547908,0,0,0,0,0,0.143521,0.00160551,3.38789,-5.30293,-5.82428,7.74
1w3j,-17.4923,4.41153,2.89037,0,0,0,0,0.216479,1.03459e-006,0.1614,-2.69642,-2.63045,6.32
4i5c,-12.8762,0.449476,0,0,0,0,0,0.659742,0,1.4746,-3.66709,-4.80195,8.82
1gja,-12.8996,0.871919,0.693147,0,0,0.550323,-2.95398,0.114219,0,1.10187,-3.02463,-3.61271,5.42
4aq6,-22.0299,1.57789,0,0.802544,0.230218,3.00145,-19.5613,0.244687,0.00295607,0.781033,-1.7253,-2.93087,4.8
2whp,-12.2221,0.559099,0,0,0,0,0,0.357019,0.187163,0.593866,-4.00958,-3.88999,4
2x7t,-11.447,0.39508,0,0.994579,0.0663267,0,0,0.118005,0,1.10667,-1.94356,-3.41483,6.63
3nim,-20.1317,1.04333,0.693147,0,0,1.41947,-13.6009,0,2.40722e-005,4.4149,-4.30111,-4.71635,4.75
3d6o,-8.5272,0.769896,0,0,0,0.53115,0,0.000421253,0,0.550433,-1.78588,-2.15741,4.11
1i9q,-10.0788,0.574995,0.693147,0.652769,0.0778106,0,0,0.106197,0.0420106,1.6247,-1.53061,-3.15773,8.41
4b5w,-14.3832,0.97585,0.693147,1.55207,0.542192,3.08416,-9.48732,0.0125021,0,0.227633,-0.727122,-1.85377,3.33
4p6x,-11.8254,0.397601,0,0,0,0,0,0,7.00578e-006,1.294,-3.42315,-4.72045,7.04
1o0f,-18.2693,2.38825,1.38629,0,0,0,-8.30211,0.148455,0,0.114379,-2.73662,-3.32083,5.3
2f80,-16.37,1.09978,0.693147,0,0,0,0,0.223812,0.00433289,2.49033,-5.18813,-6.12907,8.18
3ekr,-12.811,1.84227,0,0,0,0,0,0.0952218,0,0.9832,-2.4915,-3.58749,7.52
3ryx,-11.5162,0.521889,0,0.974527,0.054676,0,0,0.0913397,0,0.914089,-1.80009,-3.36914,8.14
3ikd,-15.9775,1.06567,0.693147,0,0,0.253279,-6.83422,0.160197,0,1.31462,-3.17659,-4.21,6.75
2oym,-17.4195,1.58586,0.693147,0,0,0.889029,-7.1991,0.354682,0.000680669,1.34707,-3.5193,-3.8996,5
2e5y,-29.3011,4.33522,0.693147,0,0,0.327642,-18.0083,0.106295,0,0.685056,-3.83654,-4.66841,5.85
1mfd,-12.0119,1.35386,0,0,0,0,0,0.329295,0,1.1298,-3.38472,-2.66887,5.31
5ahw,-15.3,2.04103,0,0,0,0.727008,0,0.170371,0.00681056,0.227633,-3.19015,-4.7523,5.17
3t0x,-15.2497,0.607046,0,0,0,0,-0.522108,0.461376,0.0111771,1.68342,-5.10122,-5.41883,8
3ttm,-15.5387,1.78232,0,0,0,0,-8.14313,0.415396,0,0.4146,-2.3955,-2.01919,8.52
1xgi,-11.4263,0.745789,0,0,0,0,-1.68892,0.113278,0.00922769,1.8389,-2.65752,-3.5572,4.85
2qi3,-14.4114,1.18008,0.693147,0,0,0,0,0.119016,5.22102e-005,3.0847,-4.44055,-4.98354,10.2
3o75,-19.8428,4.07076,1.38629,0,0,0.0639719,-2.29576,0.135522,0.0390825,0.0945896,-3.60689,-3.71011,6.68
3p3g,-16.2155,0.773011,0,1.8338,0.66542,0,0,0.220928,0.00952592,3.26827,-3.80025,-5.93292,9.74
3zdh,-10.3394,0.0818555,0,0,0,0,0,0.643222,0,0.911833,-3.60623,-2.95893,7.35
3g3r,-43.3967,5.0287,2.48491,0.60157,0.30856,16.6861,-49.9546,0,0,-0.642987,-1.36604,-3.27617,6.48
4fht,-15.7469,2.76381,1.38629,0,0,0,-2.42952,0.14841,0,0.289633,-2.51718,-3.2401,6.17
1uwf,-16.4979,4.03306,2.48491,0,0,0,0,0.0105103,0.000296238,0.7374,-2.55422,-2.86314,6.82
3tk2,-11.4859,0.683977,0,0,0,1.50761,-2.99681,0.225265,0.000599037,0.663066,-2.46784,-2.90716,4.62
4lhm,-11.412,1.15116,0,0,0,0,0,0.131036,0,1.0826,-2.62979,-3.41763,3.39
1ua4,-13.6186,1.0785,0,0,0,0.936856,-1.10502,0.144739,0.00213174,0.35659,-3.42284,-4.25899,4.22
1xbo,-18.9578,1.25856,0,0,0,2.14642,-6.70386,0.246002,0,3.51663,-4.55963,-5.86614,6.04
4bco,-14.5267,0.22284,0,0,0,0.80589,-1.88603,0.343311,0.0145514,2.5198,-4.44324,-5.73843,6.88
2vpo,-15.1223,1.87947,0,0,0,0.517199,-4.46659,0.216445,0,0.227633,-2.84826,-2.95341,5.42
1igb,-28.5933,0.0366135,0,1.56589,0.375086,16.0851,-33.2629,0.012977,0.0167079,0.896033,-2.70354,-3.61619,6.4
4kcx,-8.85935,0.133416,0,0,0,0,0,0.150839,0,1.8206,-2.57241,-3.09397,4.43
2bak,-15.9561,0.353834,0,0,0,0,0,0.380151,0.000602667,3.50567,-5.26273,-7.18691,7.43
3da9,-11.1348,0.228409,0,0,0,0,0,0.276673,0.000280664,1.9887,-3.67939,-3.98239,5.51
4km0,-13.4536,1.72444,0,0,0,0,-2.25525,0.0756226,0,0.796633,-2.70769,-3.10206,6.04
3t85,-13.0355,1.09808,0.693147,0.931964,0.0903828,0,0,0.0672389,0,1.18643,-2.17407,-3.67511,7.95
1xq0,-11.8653,0.532684,0,1.03021,0.059929,0,0,0.0328952,3.54996e-006,2.1189,-2.22429,-3.46468,6.34
3adv,-8.17949,0.519432,0,0,0,0.891341,0,0.136912,0,0.6452,-1.61086,-2.36918,3.03
3nq3,-7.83162,0,0,0,0,0,0,0.186815,0,1.24143,-2.18074,-2.56638,3.78
4o3c,-17.4439,2.98426,0.693147,0,0,1.97634,-5.9963,0.0985425,0,0.317466,-2.69758,-2.58822,2.59
4kiu,-17.8304,0.451431,0,0,0,1.12685,-8.04067,0.0998323,0.00113182,1.78813,-4.42786,-5.5985,3.85
4ewn,-13.1823,2.08904,1.38629,0,0,0,0,0,0,1.39222,-2.88218,-3.25622,6.7
1m7y,-34.3517,6.31348,2.89037,0,0,5.31442,-14.5291,0.153047,0.00384606,2.51982,-5.47753,-6.20586,10.96
3cd0,-24.1288,3.44384,1.38629,0,0,2.11545,-7.71886,0.199894,0,3.38573,-4.6822,-6.05498,7.57
4ieh,-17.2628,0.30227,0,0,0,0,-2.51313,0.288358,0.0289425,4.57603,-5.81389,-7.13527,7.85
1thz,-14.1724,0.633117,0,0,0,1.78318,-4.25899,0.207155,0.00302235,2.22701,-3.62796,-4.25511,5.15
1zge,-9.98615,0.312975,0,0.793053,0.0165772,0,0,0.11243,0,0.321066,-1.48617,-2.74483,7.3
4bt4,-17.2216,1.73606,0.693147,1.33313,0.489782,0.996379,-10.4622,0,0.000231815,0.754033,-1.64072,-2.2587,3.34
1gnm,-18.7901,1.99819,0.693147,0,0,1.50243,-1.73569,0,0.216061,4.8617,-5.81157,-6.19763,6.25
3zpu,-16.9125,0.481821,0,0,0,0,0,0.0834773,0.0102837,1.41625,-6.52841,-6.48654,8.38
3vw1,-11.8201,0,0,0,0,0,0,0.168174,0.347571,0.763589,-3.90656,-5.09433,4.67
2tpi,-16.0967,1.55013,0.693147,0,0,0.578501,-6.9573,0,0,1.47727,-3.40141,-3.2685,4.31
4q19,-18.1036,1.17312,0,0,0,1.69427,-8.86452,0.109428,0.0229871,2.827,-3.93208,-4.74391,8.05
1w3k,-21.1154,5.23771,3.58352,0,0,0,0,0.167923,0.000727241,0.6456,-3.53696,-3.91227,4.3
3b3s,-15.8151,0.953237,0,0.02477,0.00923151,14.9906,-14.0323,0.0621174,0.00161947,0.317466,-1.51306,-2.19641,2.55
1d3d,-14.4111,0.461939,0,0,0,0.216456,-0.890628,0.416499,0.00589412,2.4509,-4.89599,-5.09318,9.09
3ery,-28.9072,3.3168,1.09861,0,0,0,-3.56211,0.746385,0.10469,8.69457,-9.23717,-9.29086,5.66
1p57,-12.6533,0.85881,0,0,0,0,-3.74378,0.190007,0.177574,0.812233,-2.69738,-3.3656,4.4
2h4k,-14.5269,0.767843,0,0,0,2.36365,-6.32995,0.161043,0.0112015,1.4985,-3.26016,-3.57283,5.49
2c80,-22.8168,2.55881,1.38629,0,0,4.91977,-12.0807,0.0449711,0,3.72707,-4.7831,-4.45825,5.33
4j45,-15.7029,1.1839,0.693147,0,0,1.0442,-8.95696,0.0794967,0,3.19123,-3.37025,-2.92119,5.77
4tz2,-8.80691,0.337237,0,0,0,0,0,0.124012,3.31161e-007,0.812233,-2.05316,-2.96689,3.46
3hvj,-35.6747,4.43418,1.79176,1.55596,0.997044,4.40228,-19.9844,0.491858,0.0179497,3.53083,-5.3075,-8.21856,8.7
2f1g,-11.897,0.300844,0,0,0,0,0,0.251761,0.220627,2.78327,-3.88657,-4.80566,7.54
1atr,-26.7009,3.9723,2.07944,0.0621292,0.00136158,1.77548,-12.9295,0.194208,0,0.520823,-3.51742,-5.37948,6.96
1ivp,-19.1195,0.839715,0,0,0,0,-2.09884,0.352361,0.218747,7.13767,-6.86586,-7.73934,7.52
3w9k,-10.4946,0.00638831,0,0,0,0,-2.5012,0.121488,0,1.79423,-3.25008,-3.07878,6.32
2cbz,-24.4477,3.82297,1.38629,0.113616,1.16731,0.442982,-23.0725,0.0302316,0,0.685056,-2.17292,-3.84864,3.93
4ggz,-16.2672,2.62648,0.693147,0,0,0,0,0.537354,0,0.850033,-3.34817,-4.14835,10.18
2pvu,-20.8873,3.41437,2.07944,0,0,2.12715,-8.81399,0.270859,0,0.803633,-3.35522,-3.0353,6.31
1r9l,-9.94742,0.504239,0.693147,0,0,0.102807,-0.463944,0.435867,0,-0.129577,-2.95864,-2.12508,5.4
3n9s,-34.4034,5.62405,2.77259,0.598956,0.146192,9.883,-23.599,0.0141754,8.27597e-005,0.897779,-3.27039,-4.11532,5.26
3c84,-11.4194,0.0445658,0,0,0,0,0,0.491737,0,1.5366,-4.00262,-4.0006,7.85
3gdt,-15.816,2.78235,0.693147,0,0,0.744449,-5.94724,0,0.000612742,0.35659,-1.99958,-2.19411,7.19
4dfg,-16.6013,1.06356,0,0,0,0,0,0.106752,0,3.45793,-5.49885,-6.43923,11.74
3suw,-16.4097,2.00693,0,0,0,0.808868,-3.4794,0.672139,0,0.4606,-3.57035,-3.35094,4.7
